__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784378667.605969,5082.000000000,375.000000000,0.561245263,0.070635021,1784378667.605968952,-0.361955294,-0.003621133
1784378667.616045,5043.000000000,372.000000000,0.561269224,0.070658989,1784378667.616044998,0.119870404,0.000000000
1784378667.626059,5037.000000000,349.000000000,0.561317146,0.070658989,1784378667.626059055,0.358343775,0.003578030
1784378667.636270,5028.000000000,344.000000000,0.561293185,0.070730895,1784378667.636270046,0.058576823,0.001184719
1784378667.645980,5064.000000000,361.000000000,0.561293185,0.070706926,1784378667.645979881,-0.239992157,-0.001202812
1784378667.655961,5059.000000000,377.000000000,0.561269224,0.070635021,1784378667.655961037,-0.121962884,-0.001216851
1784378667.665962,5066.000000000,375.000000000,0.561245263,0.070658989,1784378667.665961981,-0.059825291,-0.002398246
1784378667.676056,5087.000000000,419.000000000,0.561269224,0.070635021,1784378667.676055908,0.060555298,0.000000000
1784378667.686067,5052.000000000,360.000000000,0.561317146,0.070706926,1784378667.686067104,0.297118482,0.003575357
1784378667.696051,5012.000000000,358.000000000,0.561317146,0.070706926,1784378667.696050882,0.119865235,0.002396702
1784378667.705966,5075.000000000,396.000000000,0.561293185,0.070706926,1784378667.705965996,-0.240188994,-0.001204137
1784378667.716051,5068.000000000,403.000000000,0.561245263,0.070635021,1784378667.716051102,-0.299537358,-0.003594111
1784378667.726131,5044.000000000,391.000000000,0.561245263,0.070635021,1784378667.726130962,-0.058138476,-0.002376498
1784378667.736020,5074.000000000,407.000000000,0.561269224,0.070706926,1784378667.736020088,0.240073338,0.001199911
1784378667.745946,5044.000000000,418.000000000,0.561269224,0.070706926,1784378667.745945930,0.180960939,0.001209237
1784378667.755999,5039.000000000,368.000000000,0.561293185,0.070706926,1784378667.755999088,-0.000030102,0.001199309
1784378667.765948,5029.000000000,348.000000000,0.561221242,0.070635021,1784378667.765948057,-0.180384933,-0.002398845
1784378667.776390,4997.000000000,377.000000000,0.561221242,0.070635021,1784378667.776390076,-0.231841919,-0.003528176
1784378667.786098,5099.000000000,414.000000000,0.561221242,0.070635021,1784378667.786098003,0.119049693,0.000000000
1784378667.796062,5008.000000000,367.000000000,0.561245263,0.070682958,1784378667.796061993,0.241423201,0.001221081
1784378667.806074,4998.000000000,364.000000000,0.561269224,0.070706926,1784378667.806073904,0.120244607,0.002401994
1784378667.816110,5000.000000000,353.000000000,0.561149359,0.070682958,1784378667.816109896,-0.299523745,-0.004783742
1784378667.826158,4974.000000000,329.000000000,0.561149359,0.070611052,1784378667.826158047,-0.416753440,-0.005968141
1784378667.836034,4979.000000000,328.000000000,0.561173320,0.070611052,1784378667.836034060,0.300456889,0.001202610
1784378667.846085,4977.000000000,353.000000000,0.561125398,0.070658989,1784378667.846085072,0.239157820,-0.001202437
1784378667.856098,5001.000000000,416.000000000,0.561125398,0.070658989,1784378667.856097937,-0.178982438,-0.002388472
1784378667.866243,4928.000000000,377.000000000,0.561125398,0.070658989,1784378667.866242886,0.059651181,0.000000000
1784378667.876165,4988.000000000,393.000000000,0.561005533,0.070587084,1784378667.876164913,-0.178640517,-0.005973247
1784378667.886337,4988.000000000,381.000000000,0.560981572,0.070587084,1784378667.886337042,-0.356203229,-0.007157603
1784378667.896331,4899.000000000,302.000000000,0.560957611,0.070563115,1784378667.896331072,0.178362637,-0.002376357
1784378667.906073,4841.000000000,317.000000000,0.560933650,0.070587084,1784378667.906073093,0.239635475,-0.002428145
1784378667.916172,4884.000000000,367.000000000,0.560885727,0.070611052,1784378667.916172028,-0.062832335,-0.003623011
1784378667.926092,4938.000000000,411.000000000,0.560813785,0.070563115,1784378667.926091909,-0.177806300,-0.005987617
1784378667.936110,4861.000000000,400.000000000,0.560741901,0.070515178,1784378667.936110020,-0.180091066,-0.007213665
1784378667.946038,4862.000000000,330.000000000,0.560693979,0.070491210,1784378667.946038008,-0.000946107,-0.006006488
1784378667.956102,4865.000000000,353.000000000,0.560670018,0.070515178,1784378667.956101894,0.180976246,-0.003595611
1784378667.966076,4840.000000000,371.000000000,0.560598075,0.070491210,1784378667.966075897,0.060902382,-0.004786133
1784378667.976101,4819.000000000,420.000000000,0.560550153,0.070467241,1784378667.976100922,-0.119902369,-0.005993542
1784378667.986216,4822.000000000,385.000000000,0.560454249,0.070395336,1784378667.986216068,-0.116936315,-0.007141250
1784378667.996161,4842.000000000,392.000000000,0.560382366,0.070371367,1784378667.996160984,-0.118179577,-0.008364231
1784378668.006103,4833.000000000,373.000000000,0.560334444,0.070347399,1784378668.006103039,0.056165117,-0.006024296
1784378668.016127,4759.000000000,283.000000000,0.560262501,0.070347399,1784378668.016127110,0.118240921,-0.006003418
1784378668.026221,4782.000000000,379.000000000,0.560190618,0.070323430,1784378668.026221037,-0.055911363,-0.007149121
1784378668.036217,4801.000000000,388.000000000,0.560070753,0.070251532,1784378668.036216974,-0.176262814,-0.009544514
1784378668.046152,4873.000000000,461.000000000,0.559998870,0.070203595,1784378668.046152115,-0.123998941,-0.009620553
1784378668.056066,4801.000000000,391.000000000,0.559903026,0.070179626,1784378668.056066036,0.055135704,-0.008450122
1784378668.066054,4813.000000000,324.000000000,0.559831083,0.070155658,1784378668.066054106,0.059787452,-0.008430664
1784378668.076145,4801.000000000,317.000000000,0.559711277,0.070131689,1784378668.076144934,-0.054766707,-0.009549777
1784378668.086035,4845.000000000,368.000000000,0.559615374,0.070083752,1784378668.086035013,-0.118367589,-0.010795756
1784378668.096001,4814.000000000,352.000000000,0.559495568,0.069987878,1784378668.096000910,-0.066171723,-0.010863681
1784378668.106014,4907.000000000,471.000000000,0.559375703,0.069963910,1784378668.106014013,-0.060082585,-0.011996146
1784378668.116041,4869.000000000,427.000000000,0.559279799,0.069915973,1784378668.116040945,0.004829545,-0.010766897
1784378668.126069,4733.000000000,306.000000000,0.559183955,0.069915973,1784378668.126069069,0.121419033,-0.009561080
1784378668.136084,4780.000000000,297.000000000,0.559064090,0.069915973,1784378668.136084080,0.000232425,-0.010762239
1784378668.146106,4857.000000000,400.000000000,0.558920324,0.069892004,1784378668.146106005,-0.179477087,-0.013157251
1784378668.156039,4850.000000000,416.000000000,0.558800459,0.069796130,1784378668.156039000,-0.122731124,-0.013211328
1784378668.165928,4869.000000000,455.000000000,0.558704555,0.069772162,1784378668.165927887,0.114613597,-0.010885394
1784378668.176314,4864.000000000,431.000000000,0.558560789,0.069724225,1784378668.176314116,0.068578364,-0.011820894
1784378668.186127,4826.000000000,383.000000000,0.558464885,0.069700256,1784378668.186126947,-0.048517568,-0.011865403
1784378668.196112,4822.000000000,365.000000000,0.558345079,0.069652319,1784378668.196111917,0.046734490,-0.010895654
1784378668.206066,4815.000000000,356.000000000,0.558153331,0.069580413,1784378668.206065893,-0.188575489,-0.015625400
1784378668.216158,4872.000000000,457.000000000,0.558153331,0.069532476,1784378668.216157913,0.066360004,-0.009565402
1784378668.226232,4803.000000000,450.000000000,0.558057427,0.069508508,1784378668.226232052,0.539007452,-0.004755690
1784378668.236100,4845.000000000,435.000000000,0.557913601,0.069460571,1784378668.236099958,-0.123153520,-0.012021335
1784378668.246093,4853.000000000,407.000000000,0.557769835,0.069412634,1784378668.246093035,-0.489631361,-0.014480250
1784378668.256066,4879.000000000,403.000000000,0.557649970,0.069364697,1784378668.256066084,-0.059229274,-0.013203914
1784378668.266089,4829.000000000,411.000000000,0.557434261,0.069292791,1784378668.266088963,-0.115116783,-0.016782117
1784378668.276206,4869.000000000,446.000000000,0.557290435,0.069244854,1784378668.276206017,-0.230781973,-0.017851847
1784378668.286147,4850.000000000,463.000000000,0.557146609,0.069196917,1784378668.286147118,0.121706946,-0.014340900
1784378668.296118,4900.000000000,478.000000000,0.556978881,0.069125012,1784378668.296118021,0.110752582,-0.015646541
1784378668.306166,4923.000000000,493.000000000,0.556835055,0.069077075,1784378668.306165934,-0.061050467,-0.015563058
1784378668.316104,4946.000000000,502.000000000,0.556667268,0.069029137,1784378668.316103935,0.002747449,-0.015591631
1784378668.326068,4879.000000000,469.000000000,0.556475520,0.068981200,1784378668.326067924,-0.125727111,-0.018065278
1784378668.336087,4858.000000000,430.000000000,0.556307733,0.068909295,1784378668.336086988,-0.120119999,-0.017991995
1784378668.346067,4953.000000000,529.000000000,0.556092024,0.068813421,1784378668.346066952,-0.055525429,-0.019175733
1784378668.356037,4947.000000000,547.000000000,0.555948198,0.068765484,1784378668.356036901,-0.001498139,-0.018021883
1784378668.366116,4970.000000000,591.000000000,0.555780411,0.068717547,1784378668.366116047,0.181216942,-0.015542497
1784378668.376244,4993.000000000,510.000000000,0.555564702,0.068669610,1784378668.376244068,-0.047326487,-0.018978217
1784378668.386121,5006.000000000,568.000000000,0.555396914,0.068597704,1784378668.386121035,-0.181333394,-0.019170069
1784378668.396044,5016.000000000,583.000000000,0.555253148,0.068525799,1784378668.396044016,0.163794637,-0.015735092
1784378668.406081,5048.000000000,681.000000000,0.555061400,0.068453893,1784378668.406080961,0.118271417,-0.016809380
1784378668.416147,5002.000000000,598.000000000,0.554917574,0.068405956,1784378668.416146994,-0.047637662,-0.016692751
1784378668.426163,5076.000000000,633.000000000,0.554677904,0.068334050,1784378668.426162958,-0.113889412,-0.019096507
1784378668.436346,4973.000000000,551.000000000,0.554486156,0.068286113,1784378668.436346054,-0.230979519,-0.021358320
1784378668.446121,5044.000000000,580.000000000,0.554318368,0.068190239,1784378668.446120977,0.054208482,-0.018014613
1784378668.456031,5059.000000000,638.000000000,0.554150581,0.068142302,1784378668.456031084,0.219004088,-0.017047218
1784378668.466071,5048.000000000,653.000000000,0.553982794,0.068070397,1784378668.466070890,0.059839265,-0.016820825
1784378668.476145,5070.000000000,635.000000000,0.553838968,0.068022460,1784378668.476145029,0.077301202,-0.015492386
1784378668.486142,5076.000000000,614.000000000,0.553599298,0.067974523,1784378668.486141920,-0.113901322,-0.019106942
1784378668.496099,5055.000000000,588.000000000,0.553455472,0.067926586,1784378668.496098995,-0.186762386,-0.019219036
1784378668.506106,5061.000000000,611.000000000,0.553287685,0.067854680,1784378668.506105900,0.175224603,-0.015608762
1784378668.516171,5066.000000000,642.000000000,0.553095937,0.067782775,1784378668.516170979,0.065103462,-0.017912281
1784378668.526306,5060.000000000,654.000000000,0.552952170,0.067734838,1784378668.526305914,-0.049548493,-0.016609642
1784378668.536614,5020.000000000,633.000000000,0.552736461,0.067662932,1784378668.536613941,0.016041755,-0.017584340
1784378668.546156,5020.000000000,590.000000000,0.552544713,0.067615002,1784378668.546155930,-0.197337022,-0.020526785
1784378668.556101,5020.000000000,582.000000000,0.552400887,0.067567065,1784378668.556101084,0.018682182,-0.017220277
1784378668.566118,5032.000000000,629.000000000,0.552185178,0.067447223,1784378668.566118002,0.126032971,-0.018010906
1784378668.576094,5043.000000000,618.000000000,0.552017391,0.067399286,1784378668.576093912,-0.098105220,-0.019181678
1784378668.586186,5057.000000000,700.000000000,0.551873565,0.067351349,1784378668.586185932,0.123729564,-0.015527909
1784378668.596136,5024.000000000,676.000000000,0.551657856,0.067279443,1784378668.596136093,0.062007337,-0.017938916
1784378668.606096,5031.000000000,668.000000000,0.551466107,0.067231506,1784378668.606096029,-0.247963801,-0.020464893
1784378668.616267,5033.000000000,618.000000000,0.551298320,0.067183569,1784378668.616266966,0.003923566,-0.017859931
1784378668.626170,4978.000000000,574.000000000,0.551082611,0.067063726,1784378668.626169920,0.067783264,-0.019104219
