__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset
1782819394.847529,0.706709743,0.164735153,0.000000000,,,
1782819394.857326,,,,5236.000000000,363.000000000,0.000000000
1782819394.857361,0.706709743,0.164735153,0.000000000,,,
1782819394.867305,,,,5298.000000000,416.000000000,0.000000000
1782819394.867337,0.706685781,0.164687216,0.000000000,,,
1782819394.877283,,,,5232.000000000,375.000000000,0.000000000
1782819394.877329,0.706685781,0.164735153,0.000000000,,,
1782819394.887337,,,,5270.000000000,402.000000000,0.000000000
1782819394.887398,0.706685781,0.164735153,0.000000000,,,
1782819394.897596,,,,5250.000000000,403.000000000,0.000000000
1782819394.897665,0.706685781,0.164735153,0.000000000,,,
1782819394.907448,,,,5185.000000000,321.000000000,0.000000000
1782819394.907497,0.706685781,0.164735153,0.000000000,,,
1782819394.917204,,,,5230.000000000,358.000000000,0.000000000
1782819394.917237,0.706685781,0.164735153,0.000000000,,,
1782819394.927435,,,,5266.000000000,408.000000000,0.000000000
1782819394.927475,0.706685781,0.164735153,0.000000000,,,
1782819394.937368,,,,5260.000000000,388.000000000,0.000000000
1782819394.937405,0.706685781,0.164735153,0.000000000,,,
1782819394.947540,,,,5263.000000000,379.000000000,0.000000000
1782819394.947609,0.706685781,0.164735153,0.000000000,,,
1782819394.957408,,,,5260.000000000,369.000000000,0.000000000
1782819394.957464,0.706709743,0.164735153,0.000000000,,,
1782819394.967509,,,,5177.000000000,337.000000000,0.000000000
1782819394.967560,0.706685781,0.164711192,0.000000000,,,
1782819394.977394,,,,5271.000000000,360.000000000,0.000000000
1782819394.977421,0.706709743,0.164735153,0.000000000,,,
1782819394.987515,,,,5246.000000000,387.000000000,0.000000000
1782819394.987545,0.706685781,0.164735153,0.000000000,,,
1782819394.997626,,,,5235.000000000,380.000000000,0.000000000
1782819394.997697,0.706709743,0.164711192,0.000000000,,,
1782819395.007585,,,,5230.000000000,357.000000000,0.000000000
1782819395.007628,0.706709743,0.164735153,0.000000000,,,
1782819395.017654,,,,5255.000000000,354.000000000,0.000000000
1782819395.017705,0.706709743,0.164687216,0.000000000,,,
1782819395.027529,,,,5240.000000000,393.000000000,0.000000000
1782819395.027570,0.706709743,0.164711192,0.000000000,,,
1782819395.037401,,,,5256.000000000,367.000000000,0.000000000
1782819395.037448,0.706709743,0.164735153,0.000000000,,,
1782819395.047511,,,,5236.000000000,357.000000000,0.000000000
1782819395.047549,0.706685781,0.164735153,0.000000000,,,
1782819395.057728,,,,5205.000000000,356.000000000,0.000000000
1782819395.057789,0.706685781,0.164735153,0.000000000,,,
1782819395.067582,,,,5254.000000000,399.000000000,0.000000000
1782819395.067642,0.706685781,0.164735153,0.000000000,,,
1782819395.077583,,,,5235.000000000,364.000000000,0.000000000
1782819395.077633,0.706685781,0.164735153,0.000000000,,,
1782819395.087527,,,,5244.000000000,392.000000000,0.000000000
1782819395.087569,0.706685781,0.164711192,0.000000000,,,
1782819395.097938,,,,5211.000000000,338.000000000,0.000000000
1782819395.097970,0.706661820,0.164735153,0.000000000,,,
1782819395.107001,,,,5231.000000000,364.000000000,0.000000000
1782819395.107023,0.706685781,0.164735153,0.000000000,,,
1782819395.117039,,,,5199.000000000,353.000000000,0.000000000
1782819395.117085,0.706685781,0.164759129,0.000000000,,,
1782819395.127137,,,,5236.000000000,371.000000000,0.000000000
1782819395.127218,0.706685781,0.164735153,0.000000000,,,
1782819395.137311,,,,5207.000000000,352.000000000,0.000000000
1782819395.137395,0.706709743,0.164735153,0.000000000,,,
1782819395.147085,,,,5228.000000000,372.000000000,0.000000000
1782819395.147133,0.706709743,0.164735153,0.000000000,,,
1782819395.156933,,,,5204.000000000,350.000000000,0.000000000
1782819395.156979,0.706709743,0.164735153,0.000000000,,,
1782819395.167068,,,,5269.000000000,381.000000000,0.000000000
1782819395.167114,0.706685781,0.164711192,0.000000000,,,
1782819395.177067,,,,5260.000000000,385.000000000,0.000000000
1782819395.177092,0.706709743,0.164711192,0.000000000,,,
1782819395.187011,,,,5256.000000000,400.000000000,0.000000000
1782819395.187059,0.706709743,0.164711192,0.000000000,,,
1782819395.197176,,,,5247.000000000,375.000000000,0.000000000
1782819395.197245,0.706709743,0.164735153,0.000000000,,,
1782819395.207210,,,,5263.000000000,395.000000000,0.000000000
1782819395.207280,0.706685781,0.164735153,0.000000000,,,
1782819395.217086,,,,5260.000000000,376.000000000,0.000000000
1782819395.217124,0.706685781,0.164735153,0.000000000,,,
1782819395.226968,,,,5239.000000000,368.000000000,0.000000000
1782819395.226995,0.706685781,0.164711192,0.000000000,,,
1782819395.237118,,,,5184.000000000,298.000000000,0.000000000
1782819395.237180,0.706685781,0.164711192,0.000000000,,,
1782819395.247210,,,,5251.000000000,377.000000000,0.000000000
1782819395.247313,0.706685781,0.164735153,0.000000000,,,
1782819395.257858,,,,5244.000000000,360.000000000,0.000000000
1782819395.257895,0.706661820,0.164735153,0.000000000,,,
1782819395.267904,,,,5260.000000000,383.000000000,0.000000000
1782819395.267940,0.706685781,0.164735153,0.000000000,,,
1782819395.277857,,,,5236.000000000,358.000000000,0.000000000
1782819395.277902,0.706685781,0.164735153,0.000000000,,,
1782819395.288041,,,,5239.000000000,353.000000000,0.000000000
1782819395.288127,0.706685781,0.164735153,0.000000000,,,
1782819395.298044,,,,5238.000000000,373.000000000,0.000000000
1782819395.298114,0.706709743,0.164735153,0.000000000,,,
1782819395.307924,,,,5208.000000000,321.000000000,0.000000000
1782819395.307983,0.706685781,0.164759129,0.000000000,,,
1782819395.317833,,,,5259.000000000,391.000000000,0.000000000
1782819395.317876,0.706709743,0.164735153,0.000000000,,,
1782819395.327853,,,,5172.000000000,297.000000000,0.000000000
1782819395.327899,0.706685781,0.164735153,0.000000000,,,
1782819395.337862,,,,5231.000000000,352.000000000,0.000000000
1782819395.337889,0.706685781,0.164735153,0.000000000,,,
1782819395.347970,,,,5224.000000000,363.000000000,0.000000000
1782819395.348035,0.706685781,0.164735153,0.000000000,,,
1782819395.357850,,,,5231.000000000,357.000000000,0.000000000
1782819395.357898,0.706685781,0.164735153,0.000000000,,,
1782819395.367896,,,,5244.000000000,381.000000000,0.000000000
1782819395.367918,0.706685781,0.164735153,0.000000000,,,
1782819395.377792,,,,5216.000000000,357.000000000,0.000000000
1782819395.377825,0.706685781,0.164735153,0.000000000,,,
1782819395.387899,,,,5220.000000000,358.000000000,0.000000000
1782819395.387948,0.706685781,0.164735153,0.000000000,,,
1782819395.398079,,,,5193.000000000,314.000000000,0.000000000
1782819395.398149,0.706685781,0.164735153,0.000000000,,,
1782819395.407991,,,,5203.000000000,334.000000000,0.000000000
1782819395.408057,0.706685781,0.164711192,0.000000000,,,
1782819395.417881,,,,5250.000000000,361.000000000,0.000000000
1782819395.417928,0.706685781,0.164735153,0.000000000,,,
1782819395.427927,,,,5226.000000000,360.000000000,0.000000000
1782819395.427963,0.706685781,0.164735153,0.000000000,,,
1782819395.438077,,,,5203.000000000,350.000000000,0.000000000
1782819395.438121,0.706685781,0.164735153,0.000000000,,,
1782819395.448102,,,,5220.000000000,354.000000000,0.000000000
1782819395.448150,0.706685781,0.164735153,0.000000000,,,
1782819395.458038,,,,5254.000000000,387.000000000,0.000000000
1782819395.458099,0.706685781,0.164759129,0.000000000,,,
1782819395.468122,,,,5220.000000000,350.000000000,0.000000000
1782819395.468197,0.706685781,0.164711192,0.000000000,,,
1782819395.478141,,,,5220.000000000,364.000000000,0.000000000
1782819395.478190,0.706685781,0.164735153,0.000000000,,,
1782819395.488044,,,,5212.000000000,340.000000000,0.000000000
1782819395.488081,0.706709743,0.164735153,0.000000000,,,
1782819395.498113,,,,5213.000000000,350.000000000,0.000000000
1782819395.498150,0.706685781,0.164735153,0.000000000,,,
1782819395.507985,,,,5244.000000000,368.000000000,0.000000000
1782819395.508028,0.706685781,0.164735153,0.000000000,,,
1782819395.518070,,,,5203.000000000,345.000000000,0.000000000
1782819395.518119,0.706709743,0.164735153,0.000000000,,,
1782819395.527969,,,,5278.000000000,393.000000000,0.000000000
1782819395.528010,0.706685781,0.164735153,0.000000000,,,
1782819395.537709,,,,5224.000000000,377.000000000,0.000000000
1782819395.537736,0.706685781,0.164735153,0.000000000,,,
1782819395.547793,,,,5180.000000000,354.000000000,0.000000000
1782819395.547815,0.706685781,0.164735153,0.000000000,,,
1782819395.557959,,,,5187.000000000,358.000000000,0.000000000
1782819395.558007,0.706685781,0.164735153,0.000000000,,,
1782819395.568128,,,,5182.000000000,322.000000000,0.000000000
1782819395.568194,0.706685781,0.164735153,0.000000000,,,
1782819395.578062,,,,5192.000000000,352.000000000,0.000000000
1782819395.578108,0.706685781,0.164711192,0.000000000,,,
1782819395.587824,,,,5259.000000000,411.000000000,0.000000000
1782819395.587870,0.706685781,0.164735153,0.000000000,,,
1782819395.597798,,,,5230.000000000,372.000000000,0.000000000
1782819395.597826,0.706685781,0.164735153,0.000000000,,,
1782819395.607692,,,,5247.000000000,389.000000000,0.000000000
1782819395.607716,0.706685781,0.164759129,0.000000000,,,
1782819395.617845,,,,5252.000000000,385.000000000,0.000000000
1782819395.617885,0.706685781,0.164735153,0.000000000,,,
1782819395.628114,,,,5227.000000000,349.000000000,0.000000000
1782819395.628161,0.706685781,0.164735153,0.000000000,,,
1782819395.637914,,,,5211.000000000,354.000000000,0.000000000
1782819395.637991,0.706685781,0.164711192,0.000000000,,,
1782819395.647806,,,,5254.000000000,377.000000000,0.000000000
1782819395.647852,0.706685781,0.164735153,0.000000000,,,
1782819395.657778,,,,5217.000000000,348.000000000,0.000000000
1782819395.657805,0.706685781,0.164759129,0.000000000,,,
1782819395.667788,,,,5221.000000000,358.000000000,0.000000000
1782819395.667820,0.706685781,0.164735153,0.000000000,,,
1782819395.677669,,,,5258.000000000,377.000000000,0.000000000
1782819395.677708,0.706685781,0.164711192,0.000000000,,,
1782819395.687904,,,,5224.000000000,340.000000000,0.000000000
1782819395.687961,0.706685781,0.164735153,0.000000000,,,
1782819395.697856,,,,5279.000000000,403.000000000,0.000000000
1782819395.697916,0.706709743,0.164759129,0.000000000,,,
1782819395.707858,,,,5211.000000000,345.000000000,0.000000000
1782819395.707904,0.706685781,0.164735153,0.000000000,,,
1782819395.717651,,,,5258.000000000,403.000000000,0.000000000
1782819395.717674,0.706709743,0.164735153,0.000000000,,,
1782819395.727904,,,,5215.000000000,354.000000000,0.000000000
1782819395.727928,0.706661820,0.164735153,0.000000000,,,
1782819395.737829,,,,5239.000000000,380.000000000,0.000000000
1782819395.737874,0.706685781,0.164735153,0.000000000,,,
1782819395.748080,,,,5174.000000000,344.000000000,0.000000000
1782819395.748155,0.706661820,0.164711192,0.000000000,,,
1782819395.758029,,,,5211.000000000,353.000000000,0.000000000
1782819395.758075,0.706685781,0.164735153,0.000000000,,,
1782819395.767888,,,,5187.000000000,313.000000000,0.000000000
1782819395.767914,0.706661820,0.164735153,0.000000000,,,
1782819395.777967,,,,5208.000000000,357.000000000,0.000000000
1782819395.778017,0.706685781,0.164735153,0.000000000,,,
1782819395.787938,,,,5211.000000000,358.000000000,0.000000000
1782819395.787988,0.706661820,0.164735153,0.000000000,,,
1782819395.797953,,,,5283.000000000,400.000000000,0.000000000
1782819395.797989,0.706685781,0.164735153,0.000000000,,,
1782819395.808138,,,,5267.000000000,381.000000000,0.000000000
1782819395.808197,0.706685781,0.164735153,0.000000000,,,
1782819395.817945,,,,5262.000000000,399.000000000,0.000000000
1782819395.817990,0.706685781,0.164711192,0.000000000,,,
1782819395.827912,,,,5236.000000000,361.000000000,0.000000000
1782819395.827942,0.706685781,0.164759129,0.000000000,,,
1782819395.837961,,,,5220.000000000,356.000000000,0.000000000
1782819395.837992,0.706685781,0.164735153,0.000000000,,,
1782819395.848035,,,,5184.000000000,318.000000000,0.000000000
1782819395.848084,0.706685781,0.164735153,0.000000000,,,
1782819395.857816,,,,5199.000000000,356.000000000,0.000000000
1782819395.857863,0.706661820,0.164711192,0.000000000,,,
1782819395.867855,,,,5157.000000000,306.000000000,0.000000000
1782819395.867886,0.706685781,0.164735153,0.000000000,,,
1782819395.877737,,,,5221.000000000,361.000000000,0.000000000
1782819395.877765,0.706685781,0.164735153,0.000000000,,,
1782819395.887917,,,,5238.000000000,360.000000000,0.000000000
1782819395.887975,0.706685781,0.164735153,0.000000000,,,
1782819395.897973,,,,5213.000000000,368.000000000,0.000000000
1782819395.898045,0.706661820,0.164735153,0.000000000,,,
1782819395.908012,,,,5270.000000000,406.000000000,0.000000000
1782819395.908086,0.706661820,0.164735153,0.000000000,,,
1782819395.917834,,,,5165.000000000,301.000000000,0.000000000
1782819395.917882,0.706661820,0.164735153,0.000000000,,,
1782819395.927780,,,,5240.000000000,357.000000000,0.000000000
1782819395.927826,0.706661820,0.164735153,0.000000000,,,
1782819395.937902,,,,5197.000000000,353.000000000,0.000000000
1782819395.937938,0.706661820,0.164735153,0.000000000,,,
1782819395.948043,,,,5260.000000000,415.000000000,0.000000000
1782819395.948088,0.706685781,0.164735153,0.000000000,,,
1782819395.958210,,,,5258.000000000,371.000000000,0.000000000
1782819395.958309,0.706661820,0.164735153,0.000000000,,,
1782819395.967891,,,,5298.000000000,427.000000000,0.000000000
1782819395.967918,0.706661820,0.164735153,0.000000000,,,
1782819395.978003,,,,5201.000000000,337.000000000,0.000000000
1782819395.978053,0.706685781,0.164735153,0.000000000,,,
1782819395.987989,,,,5200.000000000,329.000000000,0.000000000
1782819395.988022,0.706661820,0.164735153,0.000000000,,,
1782819395.998253,,,,5252.000000000,364.000000000,0.000000000
1782819395.998282,0.706685781,0.164759129,0.000000000,,,
1782819396.007946,,,,5239.000000000,342.000000000,0.000000000
1782819396.007976,0.706685781,0.164711192,0.000000000,,,
1782819396.018084,,,,5215.000000000,361.000000000,0.000000000
1782819396.018158,0.706685781,0.164735153,0.000000000,,,
1782819396.027900,,,,5240.000000000,392.000000000,0.000000000
1782819396.027961,0.706661820,0.164711192,0.000000000,,,
1782819396.038048,,,,5207.000000000,344.000000000,0.000000000
1782819396.038093,0.706685781,0.164735153,0.000000000,,,
1782819396.048042,,,,5221.000000000,381.000000000,0.000000000
1782819396.048087,0.706685781,0.164735153,0.000000000,,,
1782819396.058051,,,,5220.000000000,371.000000000,0.000000000
1782819396.058084,0.706661820,0.164735153,0.000000000,,,
1782819396.068000,,,,5247.000000000,384.000000000,0.000000000
1782819396.068040,0.706685781,0.164735153,0.000000000,,,
1782819396.078062,,,,5246.000000000,399.000000000,0.000000000
1782819396.078131,0.706661820,0.164735153,0.000000000,,,
1782819396.087956,,,,5196.000000000,345.000000000,0.000000000
1782819396.087996,0.706661820,0.164735153,0.000000000,,,
1782819396.097976,,,,5226.000000000,375.000000000,0.000000000
1782819396.097996,0.706661820,0.164735153,0.000000000,,,
1782819396.107929,,,,5230.000000000,353.000000000,0.000000000
1782819396.107956,0.706661820,0.164735153,0.000000000,,,
1782819396.118099,,,,5236.000000000,395.000000000,0.000000000
1782819396.118173,0.706661820,0.164735153,0.000000000,,,
1782819396.128061,,,,5223.000000000,363.000000000,0.000000000
1782819396.128140,0.706661820,0.164735153,0.000000000,,,
1782819396.137879,,,,5247.000000000,411.000000000,0.000000000
1782819396.137905,0.706685781,0.164735153,0.000000000,,,
1782819396.148048,,,,5232.000000000,385.000000000,0.000000000
1782819396.148094,0.706685781,0.164711192,0.000000000,,,
1782819396.157973,,,,5263.000000000,402.000000000,0.000000000
1782819396.158003,0.706661820,0.164735153,0.000000000,,,
1782819396.167922,,,,5216.000000000,373.000000000,0.000000000
1782819396.167953,0.706685781,0.164735153,0.000000000,,,
1782819396.177824,,,,5224.000000000,377.000000000,0.000000000
1782819396.177882,0.706685781,0.164735153,0.000000000,,,
1782819396.187804,,,,5185.000000000,338.000000000,0.000000000
1782819396.187853,0.706685781,0.164711192,0.000000000,,,
1782819396.197727,,,,5182.000000000,311.000000000,0.000000000
1782819396.197751,0.706661820,0.164759129,0.000000000,,,
1782819396.207726,,,,5244.000000000,396.000000000,0.000000000
1782819396.207757,0.706685781,0.164735153,0.000000000,,,
1782819396.217900,,,,5264.000000000,410.000000000,0.000000000
1782819396.217953,0.706661820,0.164735153,0.000000000,,,
1782819396.228037,,,,5184.000000000,325.000000000,0.000000000
1782819396.228127,0.706685781,0.164735153,0.000000000,,,
1782819396.237870,,,,5269.000000000,423.000000000,0.000000000
1782819396.237917,0.706685781,0.164735153,0.000000000,,,
1782819396.247833,,,,5220.000000000,345.000000000,0.000000000
1782819396.247863,0.706661820,0.164711192,0.000000000,,,
1782819396.257795,,,,5260.000000000,414.000000000,0.000000000
1782819396.257862,0.706661820,0.164735153,0.000000000,,,
1782819396.267943,,,,5220.000000000,369.000000000,0.000000000
1782819396.267996,0.706661820,0.164735153,0.000000000,,,
1782819396.277972,,,,5256.000000000,371.000000000,0.000000000
1782819396.278020,0.706685781,0.164735153,0.000000000,,,
1782819396.287958,,,,5221.000000000,375.000000000,0.000000000
1782819396.288008,0.706685781,0.164735153,0.000000000,,,
1782819396.297924,,,,5295.000000000,431.000000000,0.000000000
1782819396.297983,0.706661820,0.164711192,0.000000000,,,
1782819396.308086,,,,5221.000000000,353.000000000,0.000000000
1782819396.308110,0.706709743,0.164735153,0.000000000,,,
1782819396.317859,,,,5231.000000000,403.000000000,0.000000000
1782819396.317886,0.706685781,0.164711192,0.000000000,,,
1782819396.328019,,,,5230.000000000,369.000000000,0.000000000
1782819396.328098,0.706661820,0.164735153,0.000000000,,,
1782819396.338158,,,,5220.000000000,360.000000000,0.000000000
1782819396.338259,0.706661820,0.164735153,0.000000000,,,
1782819396.348039,,,,5221.000000000,368.000000000,0.000000000
1782819396.348114,0.706661820,0.164735153,0.000000000,,,
1782819396.358009,,,,5251.000000000,397.000000000,0.000000000
1782819396.358059,0.706637859,0.164735153,0.000000000,,,
1782819396.367812,,,,5226.000000000,354.000000000,0.000000000
1782819396.367851,0.706685781,0.164711192,0.000000000,,,
1782819396.377824,,,,5200.000000000,349.000000000,0.000000000
1782819396.377856,0.706637859,0.164711192,0.000000000,,,
1782819396.387883,,,,5264.000000000,391.000000000,0.000000000
1782819396.387918,0.706685781,0.164735153,0.000000000,,,
1782819396.397836,,,,5270.000000000,411.000000000,0.000000000
1782819396.397891,0.706661820,0.164735153,0.000000000,,,
1782819396.408031,,,,5227.000000000,364.000000000,0.000000000
1782819396.408111,0.706661820,0.164735153,0.000000000,,,
1782819396.417884,,,,5168.000000000,309.000000000,0.000000000
1782819396.417931,0.706661820,0.164687216,0.000000000,,,
1782819396.427925,,,,5224.000000000,387.000000000,0.000000000
1782819396.427961,0.706661820,0.164711192,0.000000000,,,
1782819396.437838,,,,5219.000000000,349.000000000,0.000000000
1782819396.437886,0.706661820,0.164735153,0.000000000,,,
1782819396.447871,,,,5264.000000000,381.000000000,0.000000000
1782819396.447940,0.706685781,0.164735153,0.000000000,,,
1782819396.457964,,,,5220.000000000,332.000000000,0.000000000
1782819396.458013,0.706685781,0.164735153,0.000000000,,,
1782819396.467931,,,,5213.000000000,368.000000000,0.000000000
1782819396.467988,0.706661820,0.164711192,0.000000000,,,
1782819396.477864,,,,5248.000000000,384.000000000,0.000000000
1782819396.477914,0.706661820,0.164735153,0.000000000,,,
1782819396.487881,,,,5266.000000000,407.000000000,0.000000000
1782819396.487913,0.706661820,0.164735153,0.000000000,,,
1782819396.497772,,,,5250.000000000,381.000000000,0.000000000
1782819396.497799,0.706685781,0.164735153,0.000000000,,,
1782819396.507856,,,,5230.000000000,385.000000000,0.000000000
1782819396.507906,0.706709743,0.164711192,0.000000000,,,
1782819396.518138,,,,5203.000000000,354.000000000,0.000000000
1782819396.518215,0.706685781,0.164735153,0.000000000,,,
1782819396.527972,,,,5178.000000000,306.000000000,0.000000000
1782819396.528014,0.706637859,0.164735153,0.000000000,,,
1782819396.537965,,,,5251.000000000,400.000000000,0.000000000
1782819396.538008,0.706661820,0.164735153,0.000000000,,,
1782819396.547938,,,,5248.000000000,357.000000000,0.000000000
1782819396.547972,0.706661820,0.164711192,0.000000000,,,
1782819396.557876,,,,5236.000000000,375.000000000,0.000000000
1782819396.557920,0.706661820,0.164735153,0.000000000,,,
1782819396.567919,,,,5200.000000000,340.000000000,0.000000000
1782819396.567960,0.706661820,0.164735153,0.000000000,,,
1782819396.577976,,,,5260.000000000,403.000000000,0.000000000
1782819396.578049,0.706661820,0.164735153,0.000000000,,,
1782819396.587963,,,,5201.000000000,356.000000000,0.000000000
1782819396.588012,0.706661820,0.164711192,0.000000000,,,
1782819396.597878,,,,5201.000000000,356.000000000,0.000000000
1782819396.597907,0.706661820,0.164711192,0.000000000,,,
1782819396.607820,,,,5188.000000000,326.000000000,0.000000000
1782819396.607853,0.706661820,0.164735153,0.000000000,,,
1782819396.617872,,,,5165.000000000,319.000000000,0.000000000
1782819396.617925,0.706661820,0.164735153,0.000000000,,,
1782819396.628011,,,,5209.000000000,349.000000000,0.000000000
1782819396.628094,0.706685781,0.164735153,0.000000000,,,
1782819396.637900,,,,5239.000000000,367.000000000,0.000000000
1782819396.637963,0.706685781,0.164711192,0.000000000,,,
1782819396.647848,,,,5264.000000000,389.000000000,0.000000000
1782819396.647889,0.706661820,0.164735153,0.000000000,,,
1782819396.657848,,,,5234.000000000,373.000000000,0.000000000
1782819396.657877,0.706661820,0.164735153,0.000000000,,,
1782819396.667931,,,,5238.000000000,377.000000000,0.000000000
1782819396.667955,0.706661820,0.164711192,0.000000000,,,
1782819396.677895,,,,5224.000000000,380.000000000,0.000000000
1782819396.677934,0.706685781,0.164735153,0.000000000,,,
1782819396.688057,,,,5264.000000000,406.000000000,0.000000000
1782819396.688144,0.706661820,0.164735153,0.000000000,,,
1782819396.698032,,,,5197.000000000,336.000000000,0.000000000
1782819396.698122,0.706661820,0.164687216,0.000000000,,,
1782819396.707983,,,,5231.000000000,381.000000000,0.000000000
1782819396.708039,0.706661820,0.164711192,0.000000000,,,
1782819396.717717,,,,5219.000000000,348.000000000,0.000000000
1782819396.717745,0.706661820,0.164735153,0.000000000,,,
1782819396.727824,,,,5238.000000000,377.000000000,0.000000000
1782819396.727882,0.706637859,0.164735153,0.000000000,,,
1782819396.737828,,,,5250.000000000,371.000000000,0.000000000
1782819396.737887,0.706661820,0.164735153,0.000000000,,,
1782819396.747893,,,,5236.000000000,379.000000000,0.000000000
1782819396.747937,0.706661820,0.164735153,0.000000000,,,
1782819396.757898,,,,5215.000000000,344.000000000,0.000000000
1782819396.757938,0.706661820,0.164735153,0.000000000,,,
1782819396.767909,,,,5243.000000000,383.000000000,0.000000000
1782819396.767943,0.706661820,0.164711192,0.000000000,,,
1782819396.777988,,,,5216.000000000,353.000000000,0.000000000
1782819396.778027,0.706661820,0.164735153,0.000000000,,,
1782819396.787784,,,,5232.000000000,356.000000000,0.000000000
1782819396.787822,0.706661820,0.164735153,0.000000000,,,
1782819396.797852,,,,5232.000000000,391.000000000,0.000000000
1782819396.797906,0.706661820,0.164735153,0.000000000,,,
1782819396.808025,,,,5227.000000000,360.000000000,0.000000000
1782819396.808100,0.706661820,0.164711192,0.000000000,,,
1782819396.817850,,,,5226.000000000,368.000000000,0.000000000
1782819396.817893,0.706661820,0.164711192,0.000000000,,,
1782819396.827773,,,,5173.000000000,321.000000000,0.000000000
1782819396.827803,0.706637859,0.164735153,0.000000000,,,
1782819396.837721,,,,5145.000000000,286.000000000,0.000000000
1782819396.837759,0.706661820,0.164711192,0.000000000,,,
1782819396.847941,,,,5256.000000000,400.000000000,0.000000000
1782819396.848019,0.706661820,0.164735153,0.000000000,,,
1782819396.857741,,,,5217.000000000,376.000000000,0.000000000
1782819396.857799,0.706661820,0.164711192,0.000000000,,,
1782819396.867724,,,,5197.000000000,349.000000000,0.000000000
1782819396.867773,0.706661820,0.164711192,0.000000000,,,
1782819396.877744,,,,5244.000000000,391.000000000,0.000000000
1782819396.877795,0.706637859,0.164711192,0.000000000,,,
1782819396.887756,,,,5242.000000000,358.000000000,0.000000000
1782819396.887792,0.706661820,0.164735153,0.000000000,,,
1782819396.897652,,,,5169.000000000,322.000000000,0.000000000
1782819396.897683,0.706661820,0.164735153,0.000000000,,,
1782819396.907896,,,,5246.000000000,388.000000000,0.000000000
1782819396.907973,0.706637859,0.164735153,0.000000000,,,
1782819396.917891,,,,5181.000000000,328.000000000,0.000000000
1782819396.917970,0.706661820,0.164687216,0.000000000,,,
1782819396.928044,,,,5240.000000000,387.000000000,0.000000000
1782819396.928122,0.706637859,0.164735153,0.000000000,,,
1782819396.937751,,,,5223.000000000,380.000000000,0.000000000
1782819396.937799,0.706637859,0.164735153,0.000000000,,,
1782819396.947864,,,,5188.000000000,341.000000000,0.000000000
1782819396.947901,0.706637859,0.164711192,0.000000000,,,
1782819396.957689,,,,5174.000000000,324.000000000,0.000000000
1782819396.957723,0.706661820,0.164735153,0.000000000,,,
1782819396.967788,,,,5215.000000000,344.000000000,0.000000000
1782819396.967838,0.706661820,0.164711192,0.000000000,,,
1782819396.977745,,,,5217.000000000,391.000000000,0.000000000
1782819396.977806,0.706661820,0.164735153,0.000000000,,,
1782819396.988037,,,,5244.000000000,379.000000000,0.000000000
1782819396.988121,0.706661820,0.164735153,0.000000000,,,
1782819396.997783,,,,5209.000000000,357.000000000,0.000000000
1782819396.997834,0.706661820,0.164735153,0.000000000,,,
1782819397.007762,,,,5262.000000000,385.000000000,0.000000000
1782819397.007804,0.706661820,0.164711192,0.000000000,,,
1782819397.017673,,,,5205.000000000,367.000000000,0.000000000
1782819397.017727,0.706661820,0.164735153,0.000000000,,,
1782819397.027667,,,,5227.000000000,384.000000000,0.000000000
1782819397.027696,0.706661820,0.164735153,0.000000000,,,
1782819397.037839,,,,5279.000000000,416.000000000,0.000000000
1782819397.037912,0.706661820,0.164735153,0.000000000,,,
1782819397.048059,,,,5226.000000000,360.000000000,0.000000000
1782819397.048105,0.706637859,0.164735153,0.000000000,,,
1782819397.057850,,,,5196.000000000,348.000000000,0.000000000
1782819397.057881,0.706661820,0.164759129,0.000000000,,,
1782819397.067811,,,,5252.000000000,395.000000000,0.000000000
1782819397.067842,0.706661820,0.164735153,0.000000000,,,
1782819397.077803,,,,5238.000000000,388.000000000,0.000000000
1782819397.077851,0.706661820,0.164711192,0.000000000,,,
1782819397.087965,,,,5195.000000000,322.000000000,0.000000000
1782819397.088014,0.706637859,0.164735153,0.000000000,,,
1782819397.098050,,,,5231.000000000,387.000000000,0.000000000
1782819397.098114,0.706637859,0.164735153,0.000000000,,,
1782819397.107916,,,,5172.000000000,321.000000000,0.000000000
1782819397.107963,0.706661820,0.164711192,0.000000000,,,
1782819397.117777,,,,5239.000000000,384.000000000,0.000000000
1782819397.117811,0.706637859,0.164711192,0.000000000,,,
1782819397.127700,,,,5252.000000000,393.000000000,0.000000000
1782819397.127742,0.706637859,0.164711192,0.000000000,,,
1782819397.137731,,,,5215.000000000,371.000000000,0.000000000
1782819397.137783,0.706661820,0.164711192,0.000000000,,,
1782819397.147909,,,,5259.000000000,399.000000000,0.000000000
1782819397.147994,0.706661820,0.164711192,0.000000000,,,
1782819397.157909,,,,5205.000000000,341.000000000,0.000000000
1782819397.157995,0.706661820,0.164735153,0.000000000,,,
1782819397.167773,,,,5199.000000000,358.000000000,0.000000000
1782819397.167845,0.706661820,0.164711192,0.000000000,,,
1782819397.177696,,,,5294.000000000,415.000000000,0.000000000
1782819397.177742,0.706661820,0.164711192,0.000000000,,,
1782819397.187667,,,,5235.000000000,385.000000000,0.000000000
1782819397.187697,0.706661820,0.164735153,0.000000000,,,
1782819397.197762,,,,5216.000000000,361.000000000,0.000000000
