__time,/debug/f,/debug/fc,/debug/lw,/debug/median_pb,/debug/median_pr,/debug/offset_pb,/debug/offset_pr,/debug/pb,/debug/pr,/debug/raw_pb,/debug/raw_pr,/debug/theta_g,/debug/theta_i,/debug/theta_t,/debug/w
1782988685.797735,-0.047355765,247964.110232856,3.852592332,5330.500000000,360.500000000,0.000000000,0.000000000,6507156.590472122,440076.906643880,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.698834269
1782988685.807410,-0.047355765,247834.711752678,3.852592332,5327.500000000,360.000000000,0.000000000,0.000000000,6503494.369335001,439466.536454360,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.536698075
1782988685.817455,-0.047355765,247834.711752678,3.852592332,5327.500000000,360.000000000,0.000000000,0.000000000,6503494.369335001,439466.536454360,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.536698075
1782988685.827421,-0.047355765,247834.711752678,3.852592332,5327.500000000,360.000000000,0.000000000,0.000000000,6503494.369335001,439466.536454360,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.536698075
1782988685.837623,-0.047355765,247964.110232856,3.852592332,5330.500000000,360.500000000,0.000000000,0.000000000,6507156.590472122,440076.906643880,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.698834269
1782988685.847593,-0.047355765,248020.264290292,3.852592332,5332.000000000,361.000000000,0.000000000,0.000000000,6508987.701040681,440687.276833399,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.769195259
1782988685.857497,-0.047355765,248020.264290292,3.852592332,5332.000000000,361.000000000,0.000000000,0.000000000,6508987.701040681,440687.276833399,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.769195259
1782988685.867960,-0.047355765,248020.264290292,3.852592332,5332.000000000,361.000000000,0.000000000,0.000000000,6508987.701040681,440687.276833399,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.769195259
1782988685.877878,-0.047355765,247993.408001953,3.852592332,5332.500000000,362.500000000,0.000000000,0.000000000,6509598.071230201,442518.387401959,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.735544350
1782988685.887661,-0.047355765,247973.876155889,3.852592332,5333.500000000,364.500000000,0.000000000,0.000000000,6510818.811609241,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.711070963
1782988685.898410,-0.047355765,247973.876155889,3.852592332,5333.500000000,364.500000000,0.000000000,0.000000000,6510818.811609241,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.711070963
1782988685.909907,-0.047355765,247998.290963469,3.852592332,5334.000000000,364.500000000,0.000000000,0.000000000,6511429.181798761,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.741662697
1782988685.917852,-0.047355765,248042.237617115,3.852592332,5333.500000000,362.500000000,0.000000000,0.000000000,6510818.811609241,442518.387401959,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.796727820
1782988685.927556,-0.047355765,247998.290963469,3.852592332,5334.000000000,364.500000000,0.000000000,0.000000000,6511429.181798761,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.741662697
1782988685.937417,-0.047355765,248042.237617115,3.852592332,5333.500000000,362.500000000,0.000000000,0.000000000,6510818.811609241,442518.387401959,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.796727820
1782988685.947661,-0.047355765,248042.237617115,3.852592332,5333.500000000,362.500000000,0.000000000,0.000000000,6510818.811609241,442518.387401959,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.796727820
1782988685.957439,-0.047355765,247998.290963469,3.852592332,5334.000000000,364.500000000,0.000000000,0.000000000,6511429.181798761,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.741662697
1782988685.967460,-0.047355765,248030.030213324,3.852592332,5335.000000000,365.000000000,0.000000000,0.000000000,6512649.922177801,445570.238349559,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.781431952
1782988685.977464,-0.047355765,248030.030213324,3.852592332,5335.000000000,365.000000000,0.000000000,0.000000000,6512649.922177801,445570.238349559,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.781431952
1782988685.987538,-0.047343513,248103.274636067,3.852610856,5336.500000000,365.000000000,0.000000000,0.000000000,6514481.032746361,445570.238349559,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.791279965
1782988685.997702,-0.047343513,248166.753135777,3.852610856,5338.500000000,366.000000000,0.000000000,0.000000000,6516922.513504441,446790.978728599,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.870797513
1782988686.007473,-0.047343513,248200.933866390,3.852610856,5338.500000000,365.000000000,0.000000000,0.000000000,6516922.513504441,445570.238349559,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.913614655
1782988686.017477,-0.047355765,248323.007904294,3.852592332,5341.000000000,365.000000000,0.000000000,0.000000000,6519974.364452040,445570.238349559,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.148532768
1782988686.027410,-0.047355765,248337.656788842,3.852592332,5342.000000000,366.000000000,0.000000000,0.000000000,6521195.104831080,446790.978728599,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.166887809
1782988686.037412,-0.047355765,248323.007904294,3.852592332,5341.000000000,365.000000000,0.000000000,0.000000000,6519974.364452040,445570.238349559,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.148532768
1782988686.047781,-0.047355765,248337.656788842,3.852592332,5342.000000000,366.000000000,0.000000000,0.000000000,6521195.104831080,446790.978728599,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.166887809
1782988686.057553,-0.047355765,248337.656788842,3.852592332,5342.000000000,366.000000000,0.000000000,0.000000000,6521195.104831080,446790.978728599,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.166887809
1782988686.067849,-0.047355765,248235.114597003,3.852592332,5342.000000000,369.000000000,0.000000000,0.000000000,6521195.104831080,450453.199865719,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.038402523
1782988686.077395,-0.047355765,248235.114597003,3.852592332,5342.000000000,369.000000000,0.000000000,0.000000000,6521195.104831080,450453.199865719,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.038402523
1782988686.088590,-0.047355765,248215.582750938,3.852592332,5343.000000000,371.000000000,0.000000000,0.000000000,6522415.845210120,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.013929135
1782988686.097657,-0.047355765,248264.412366100,3.852592332,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.075112605
1782988686.107520,-0.047355765,248215.582750938,3.852592332,5343.000000000,371.000000000,0.000000000,0.000000000,6522415.845210120,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.013929135
1782988686.117495,-0.047355765,248215.582750938,3.852592332,5343.000000000,371.000000000,0.000000000,0.000000000,6522415.845210120,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.013929135
1782988686.127549,-0.047355765,248235.114597003,3.852592332,5342.000000000,369.000000000,0.000000000,0.000000000,6521195.104831080,450453.199865719,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.038402523
1782988686.137464,-0.047355765,248235.114597003,3.852592332,5342.000000000,369.000000000,0.000000000,0.000000000,6521195.104831080,450453.199865719,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.038402523
1782988686.147485,-0.047355765,248371.837519456,3.852592332,5342.000000000,365.000000000,0.000000000,0.000000000,6521195.104831080,445570.238349559,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.209716237
1782988686.157583,-0.047343513,248354.747154149,3.852610856,5342.000000000,365.500000000,0.000000000,0.000000000,6521195.104831080,446180.608539079,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-311.106291791
1782988686.167495,-0.047355765,248235.114597003,3.852592332,5342.000000000,369.000000000,0.000000000,0.000000000,6521195.104831080,450453.199865719,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.038402523
1782988686.177391,-0.047343513,248264.412366100,3.852610856,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.993132203
1782988686.187365,-0.047343513,248264.412366100,3.852610856,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.993132203
1782988686.197548,-0.047355765,248264.412366100,3.852592332,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.075112605
1782988686.207420,-0.047355765,248288.827173681,3.852592332,5344.500000000,371.000000000,0.000000000,0.000000000,6524246.955778680,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.105704339
1782988686.217486,-0.047355765,248220.465712455,3.852592332,5344.500000000,373.000000000,0.000000000,0.000000000,6524246.955778680,455336.161381878,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.020047482
1782988686.227429,-0.047355765,248220.465712455,3.852592332,5344.500000000,373.000000000,0.000000000,0.000000000,6524246.955778680,455336.161381878,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.020047482
1782988686.237386,-0.047355765,248264.412366100,3.852592332,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.075112605
1782988686.247372,-0.047355765,248264.412366100,3.852592332,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.075112605
1782988686.257627,-0.047355765,248264.412366100,3.852592332,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-311.075112605
1782988686.268448,-0.047355765,248264.412366100,3.852592332,5344.000000000,371.000000000,0.000000000,0.000000000,6523636.585589160,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-311.075112605
1782988686.277503,-0.047355765,248166.753135777,3.852592332,5342.000000000,371.000000000,0.000000000,0.000000000,6521195.104831080,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.952745666
1782988686.287624,-0.047355765,247995.849482711,3.852592332,5338.500000000,371.000000000,0.000000000,0.000000000,6516922.513504441,452894.680623798,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.738603524
1782988686.299982,-0.047343513,247995.849482711,3.852610856,5338.500000000,371.000000000,0.000000000,0.000000000,6516922.513504441,452894.680623798,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.656711806
1782988686.309722,-0.047343513,247995.849482711,3.852610856,5338.500000000,371.000000000,0.000000000,0.000000000,6516922.513504441,452894.680623798,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.656711806
1782988686.317467,-0.047343513,247995.849482711,3.852610856,5338.500000000,371.000000000,0.000000000,0.000000000,6516922.513504441,452894.680623798,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.656711806
1782988686.327486,-0.047343513,248025.147251808,3.852610856,5337.000000000,368.000000000,0.000000000,0.000000000,6515091.402935880,449232.459486679,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.693412213
1782988686.337591,-0.047355765,248071.535386212,3.852592332,5335.500000000,364.500000000,0.000000000,0.000000000,6513260.292367321,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.833437901
1782988686.347535,-0.047355765,247990.966521195,3.852592332,5333.500000000,364.000000000,0.000000000,0.000000000,6510818.811609241,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.732485177
1782988686.357478,-0.047343513,247973.876155889,3.852610856,5333.500000000,364.500000000,0.000000000,0.000000000,6510818.811609241,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.629186500
1782988686.367441,-0.047355765,247973.876155889,3.852592332,5333.500000000,364.500000000,0.000000000,0.000000000,6510818.811609241,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.711070963
1782988686.377448,-0.047355765,247966.551713614,3.852592332,5333.000000000,364.000000000,0.000000000,0.000000000,6510208.441419721,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.701893442
1782988686.387468,-0.047355765,247983.642078921,3.852592332,5333.000000000,363.500000000,0.000000000,0.000000000,6510208.441419721,443739.127780999,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.723307657
1782988686.397501,-0.047355765,247976.317636647,3.852592332,5332.500000000,363.000000000,0.000000000,0.000000000,6509598.071230201,443128.757591479,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.714130136
1782988686.407546,-0.047355765,247983.642078921,3.852592332,5333.000000000,363.500000000,0.000000000,0.000000000,6510208.441419721,443739.127780999,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.723307657
1782988686.417519,-0.047355765,247966.551713614,3.852592332,5333.000000000,364.000000000,0.000000000,0.000000000,6510208.441419721,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.701893442
1782988686.427357,-0.047355765,247966.551713614,3.852592332,5333.000000000,364.000000000,0.000000000,0.000000000,6510208.441419721,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.701893442
1782988686.437377,-0.047355765,247949.461348308,3.852592332,5333.000000000,364.500000000,0.000000000,0.000000000,6510208.441419721,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.680479228
1782988686.447542,-0.047343513,247966.551713614,3.852610856,5333.000000000,364.000000000,0.000000000,0.000000000,6510208.441419721,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.620011399
1782988686.457598,-0.047355765,247942.136906034,3.852592332,5332.500000000,364.000000000,0.000000000,0.000000000,6509598.071230201,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.671301708
1782988686.470006,-0.047343513,247942.136906034,3.852610856,5332.500000000,364.000000000,0.000000000,0.000000000,6509598.071230201,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.589427726
1782988686.478996,-0.047343513,247942.136906034,3.852610856,5332.500000000,364.000000000,0.000000000,0.000000000,6509598.071230201,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.589427726
1782988686.487425,-0.047343513,247942.136906034,3.852610856,5332.500000000,364.000000000,0.000000000,0.000000000,6509598.071230201,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.589427726
1782988686.497973,-0.047343513,247942.136906034,3.852610856,5332.500000000,364.000000000,0.000000000,0.000000000,6509598.071230201,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.589427726
1782988686.510908,-0.047343513,247942.136906034,3.852610856,5332.500000000,364.000000000,0.000000000,0.000000000,6509598.071230201,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.589427726
1782988686.517539,-0.047343513,247925.046540727,3.852610856,5332.500000000,364.500000000,0.000000000,0.000000000,6509598.071230201,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.568019155
1782988686.527541,-0.047355765,247851.802117985,3.852592332,5331.000000000,364.500000000,0.000000000,0.000000000,6507766.960661641,444959.868160039,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.558112290
1782988686.537395,-0.047343513,247851.802117985,3.852610856,5331.000000000,364.500000000,0.000000000,0.000000000,6507766.960661641,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.476268138
1782988686.547503,-0.047343513,247820.062868130,3.852610856,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.436509364
1782988686.557383,-0.047343513,247820.062868130,3.852610856,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.436509364
1782988686.567552,-0.047355765,247795.648060549,3.852592332,5329.500000000,364.000000000,0.000000000,0.000000000,6505935.850093082,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.487751300
1782988686.577591,-0.047343513,247795.648060549,3.852610856,5329.500000000,364.000000000,0.000000000,0.000000000,6505935.850093082,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.405925691
1782988686.587454,-0.047343513,247795.648060549,3.852610856,5329.500000000,364.000000000,0.000000000,0.000000000,6505935.850093082,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.405925691
1782988686.597528,-0.047355765,247795.648060549,3.852592332,5329.500000000,364.000000000,0.000000000,0.000000000,6505935.850093082,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233404770,-310.487751300
1782988686.607480,-0.047343513,247795.648060549,3.852610856,5329.500000000,364.000000000,0.000000000,0.000000000,6505935.850093082,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.405925691
1782988686.617525,-0.047355765,247820.062868130,3.852592332,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.518343035
1782988686.627471,-0.047355765,247820.062868130,3.852592332,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.518343035
1782988686.637471,-0.047343513,247802.972502823,3.852610856,5330.000000000,364.500000000,0.000000000,0.000000000,6506546.220282601,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.415100793
1782988686.647934,-0.047343513,247802.972502823,3.852610856,5330.000000000,364.500000000,0.000000000,0.000000000,6506546.220282601,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.415100793
1782988686.657629,-0.047343513,247802.972502823,3.852610856,5330.000000000,364.500000000,0.000000000,0.000000000,6506546.220282601,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.415100793
1782988686.667942,-0.047343513,247778.557695242,3.852610856,5329.500000000,364.500000000,0.000000000,0.000000000,6505935.850093082,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.384517120
1782988686.679995,-0.047343513,247778.557695242,3.852610856,5329.500000000,364.500000000,0.000000000,0.000000000,6505935.850093082,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.384517120
1782988686.687473,-0.047343513,247802.972502823,3.852610856,5330.000000000,364.500000000,0.000000000,0.000000000,6506546.220282601,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.415100793
1782988686.697505,-0.047343513,247751.701406903,3.852610856,5330.000000000,366.000000000,0.000000000,0.000000000,6506546.220282601,446790.978728599,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.350875081
1782988686.709977,-0.047343513,247802.972502823,3.852610856,5330.000000000,364.500000000,0.000000000,0.000000000,6506546.220282601,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.415100793
1782988686.717744,-0.047343513,247820.062868130,3.852610856,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.436509364
1782988686.727509,-0.047343513,247820.062868130,3.852610856,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.436509364
1782988686.737420,-0.047343513,247820.062868130,3.852610856,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.436509364
1782988686.747486,-0.047343513,247820.062868130,3.852610856,5330.000000000,364.000000000,0.000000000,0.000000000,6506546.220282601,444349.497970519,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.436509364
1782988686.757414,-0.047343513,247812.738425855,3.852610856,5329.500000000,363.500000000,0.000000000,0.000000000,6505935.850093082,443739.127780999,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.427334262
1782988686.767452,-0.047343513,247856.685079501,3.852610856,5329.000000000,361.500000000,0.000000000,0.000000000,6505325.479903561,441297.647022919,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.482384872
1782988686.777457,-0.047343513,247788.323618274,3.852610856,5329.000000000,363.500000000,0.000000000,0.000000000,6505325.479903561,443739.127780999,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.396750589
1782988686.787450,-0.047343513,247788.323618274,3.852610856,5329.000000000,363.500000000,0.000000000,0.000000000,6505325.479903561,443739.127780999,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.396750589
1782988686.797653,-0.047343513,247788.323618274,3.852610856,5329.000000000,363.500000000,0.000000000,0.000000000,6505325.479903561,443739.127780999,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.396750589
1782988686.807430,-0.047343513,247754.142887661,3.852610856,5329.000000000,364.500000000,0.000000000,0.000000000,6505325.479903561,444959.868160039,0.000000000,0.000000000,0.883237422,-176.001633423,0.233404770,-310.353933448
1782988686.817463,-0.047331260,247727.286599322,3.852629378,5329.500000000,366.000000000,0.000000000,0.000000000,6505935.850093082,446790.978728599,0.000000000,0.000000000,0.883213460,-176.001614641,0.233404770,-310.238488881
1782988686.827552,-0.047343513,247751.701406903,3.852610856,5330.000000000,366.000000000,0.000000000,0.000000000,6506546.220282601,446790.978728599,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.350875081
1782988686.837406,-0.047343513,247700.430310984,3.852610856,5330.000000000,367.500000000,0.000000000,0.000000000,6506546.220282601,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.286649368
1782988686.848281,-0.047355765,247676.015503403,3.852592332,5329.500000000,367.500000000,0.000000000,0.000000000,6505935.850093082,448622.089297159,0.000000000,0.000000000,0.883261383,-176.001652204,0.233380809,-310.337851800
1782988686.857550,-0.047343513,247727.286599322,3.852610856,5329.500000000,366.000000000,0.000000000,0.000000000,6505935.850093082,446790.978728599,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.320291408
1782988686.867498,-0.047343513,247737.052522355,3.852610856,5329.000000000,365.000000000,0.000000000,0.000000000,6505325.479903561,445570.238349559,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.332524877
1782988686.877684,-0.047343513,247761.467329936,3.852610856,5329.500000000,365.000000000,0.000000000,0.000000000,6505935.850093082,445570.238349559,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.363108550
1782988686.887878,-0.047343513,247751.701406903,3.852610856,5330.000000000,366.000000000,0.000000000,0.000000000,6506546.220282601,446790.978728599,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.350875081
1782988686.897658,-0.047343513,247773.674733726,3.852610856,5331.500000000,367.500000000,0.000000000,0.000000000,6508377.330851161,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.378400386
1782988686.909486,-0.047343513,247773.674733726,3.852610856,5331.500000000,367.500000000,0.000000000,0.000000000,6508377.330851161,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.378400386
1782988686.917630,-0.047343513,247773.674733726,3.852610856,5331.500000000,367.500000000,0.000000000,0.000000000,6508377.330851161,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.378400386
1782988686.927500,-0.047343513,247871.333964049,3.852610856,5333.500000000,367.500000000,0.000000000,0.000000000,6510818.811609241,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.500735076
1782988686.937481,-0.047343513,247871.333964049,3.852610856,5333.500000000,367.500000000,0.000000000,0.000000000,6510818.811609241,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.500735076
1782988686.947565,-0.047343513,247878.658406323,3.852610856,5334.000000000,368.000000000,0.000000000,0.000000000,6511429.181798761,449232.459486679,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.509910178
1782988686.957453,-0.047343513,247878.658406323,3.852610856,5334.000000000,368.000000000,0.000000000,0.000000000,6511429.181798761,449232.459486679,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.509910178
1782988686.967494,-0.047343513,247871.333964049,3.852610856,5333.500000000,367.500000000,0.000000000,0.000000000,6510818.811609241,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.500735076
1782988686.977412,-0.047343513,247895.748771630,3.852610856,5334.000000000,367.500000000,0.000000000,0.000000000,6511429.181798761,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.531318748
1782988686.987500,-0.047343513,247895.748771630,3.852610856,5334.000000000,367.500000000,0.000000000,0.000000000,6511429.181798761,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.531318748
1782988686.997571,-0.047343513,247895.748771630,3.852610856,5334.000000000,367.500000000,0.000000000,0.000000000,6511429.181798761,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.531318748
1782988687.007419,-0.047343513,247968.993194372,3.852610856,5335.500000000,367.500000000,0.000000000,0.000000000,6513260.292367321,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.623069766
1782988687.017457,-0.047343513,247895.748771630,3.852610856,5334.000000000,367.500000000,0.000000000,0.000000000,6511429.181798761,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.531318748
1782988687.027373,-0.047343513,247968.993194372,3.852610856,5335.500000000,367.500000000,0.000000000,0.000000000,6513260.292367321,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.623069766
1782988687.037391,-0.047343513,248066.652424696,3.852610856,5337.500000000,367.500000000,0.000000000,0.000000000,6515701.773125401,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.745404456
1782988687.048822,-0.047343513,248049.562059389,3.852610856,5337.500000000,368.000000000,0.000000000,0.000000000,6515701.773125401,449232.459486679,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.723995885
1782988687.057605,-0.047343513,247981.200598163,3.852610856,5337.500000000,370.000000000,0.000000000,0.000000000,6515701.773125401,451673.940244758,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.638361602
1782988687.067978,-0.047343513,247981.200598163,3.852610856,5337.500000000,370.000000000,0.000000000,0.000000000,6515701.773125401,451673.940244758,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.638361602
1782988687.078986,-0.047343513,247951.902829066,3.852610856,5335.500000000,368.000000000,0.000000000,0.000000000,6513260.292367321,449232.459486679,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.601661195
1782988687.088425,-0.047343513,247895.748771630,3.852610856,5334.000000000,367.500000000,0.000000000,0.000000000,6511429.181798761,448622.089297159,0.000000000,0.000000000,0.883237422,-176.001633423,0.233380809,-310.531318748
