__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784041385.982568,7791.000000000,372.000000000,0.480399638,0.039140478,1784041385.982568026,0.179886427,0.002397996
1784041385.992726,7796.000000000,373.000000000,0.480375677,0.039164446,1784041385.992726088,-0.475682889,-0.003564886
1784041386.002615,7787.000000000,365.000000000,0.480375677,0.039164446,1784041386.002614975,-0.179244240,-0.001195262
1784041386.012650,7781.000000000,377.000000000,0.480375677,0.039068576,1784041386.012650013,0.178929162,0.000000000
1784041386.022625,7772.000000000,377.000000000,0.480351716,0.039068576,1784041386.022624969,-0.000109605,-0.001197455
1784041386.032617,7815.000000000,363.000000000,0.480447590,0.039068576,1784041386.032617092,0.180367219,0.003601493
1784041386.042605,7763.000000000,365.000000000,0.480447590,0.039140478,1784041386.042604923,0.300105646,0.004798570
1784041386.052557,7792.000000000,385.000000000,0.480375677,0.039140478,1784041386.052556992,-0.361504745,-0.003606617
1784041386.062600,7769.000000000,381.000000000,0.480375677,0.039140478,1784041386.062599897,-0.419840276,-0.003596425
1784041386.072554,7775.000000000,344.000000000,0.480351716,0.039068576,1784041386.072554111,0.120436906,-0.001198226
1784041386.082651,7807.000000000,373.000000000,0.480351716,0.039140478,1784041386.082650900,0.119765552,-0.001195006
1784041386.092786,7796.000000000,371.000000000,0.480351716,0.039140478,1784041386.092786074,0.059223009,0.000000000
1784041386.102494,7804.000000000,376.000000000,0.480399638,0.039164446,1784041386.102494001,0.181941102,0.002415140
1784041386.112612,7771.000000000,354.000000000,0.480375677,0.039092544,1784041386.112612009,0.060959134,0.001208572
1784041386.122570,7775.000000000,360.000000000,0.480375677,0.039092544,1784041386.122570038,-0.179743719,-0.001193487
1784041386.132590,7795.000000000,383.000000000,0.480351716,0.039092544,1784041386.132590055,-0.120529389,-0.001199370
1784041386.142693,7789.000000000,365.000000000,0.480351716,0.039116513,1784041386.142693043,0.000134929,-0.001190772
1784041386.152651,7812.000000000,392.000000000,0.480447590,0.039140478,1784041386.152651072,0.298028223,0.004779237
1784041386.162556,7796.000000000,368.000000000,0.480399638,0.039164446,1784041386.162555933,0.181403729,0.002412560
1784041386.172583,7754.000000000,338.000000000,0.480399638,0.039092544,1784041386.172583103,-0.360464018,-0.002405715
1784041386.182637,7768.000000000,376.000000000,0.480375677,0.039068576,1784041386.182636976,-0.179561287,-0.001193218
1784041386.192553,7779.000000000,383.000000000,0.480351716,0.039068576,1784041386.192553043,0.000300534,-0.002399713
1784041386.202566,7772.000000000,342.000000000,0.480351716,0.039116513,1784041386.202565908,-0.000457723,-0.001202340
1784041386.212540,7819.000000000,371.000000000,0.480423629,0.039140478,1784041386.212539911,0.300083343,0.003598013
1784041386.222564,7773.000000000,376.000000000,0.480423629,0.039140478,1784041386.222563982,0.239939943,0.003595997
1784041386.232606,7814.000000000,395.000000000,0.480423629,0.039092544,1784041386.232605934,-0.179304449,0.000000000
1784041386.242738,7811.000000000,393.000000000,0.480351716,0.039068576,1784041386.242738008,-0.354930447,-0.003564549
1784041386.252552,7777.000000000,373.000000000,0.480327755,0.039068576,1784041386.252552032,-0.240993885,-0.004806773
1784041386.262515,7831.000000000,414.000000000,0.480351716,0.039116513,1784041386.262515068,0.180238719,0.000000000
1784041386.272591,7783.000000000,365.000000000,0.480423629,0.039140478,1784041386.272591114,0.478612570,0.004784298
1784041386.282621,7785.000000000,352.000000000,0.480351716,0.039140478,1784041386.282620907,0.000000000,0.000000000
1784041386.292577,7768.000000000,350.000000000,0.480351716,0.039116513,1784041386.292577028,-0.419440946,-0.003598313
1784041386.302649,7796.000000000,371.000000000,0.480351716,0.039092544,1784041386.302649021,0.000000000,0.000000000
1784041386.312548,7765.000000000,350.000000000,0.480399638,0.039068576,1784041386.312547922,0.300317617,0.002399513
1784041386.322713,7789.000000000,375.000000000,0.480351716,0.039116513,1784041386.322712898,0.000000000,0.000000000
1784041386.332576,7795.000000000,360.000000000,0.480303764,0.039140478,1784041386.332576036,-0.358834203,-0.004787088
1784041386.342738,7763.000000000,367.000000000,0.480447590,0.039140478,1784041386.342737913,0.239098118,0.004787829
1784041386.352513,7769.000000000,360.000000000,0.480399638,0.039116513,1784041386.352513075,0.481303096,0.004808785
1784041386.362559,7811.000000000,400.000000000,0.480351716,0.039092544,1784041386.362559080,-0.485589836,-0.004837012
1784041386.372547,7767.000000000,364.000000000,0.480351716,0.039068576,1784041386.372546911,-0.359434125,-0.002392060
1784041386.382521,7803.000000000,400.000000000,0.480351716,0.039116513,1784041386.382520914,0.242310117,0.000000000
1784041386.392649,7780.000000000,375.000000000,0.480351716,0.039116513,1784041386.392648935,0.118995967,0.000000000
1784041386.402541,7775.000000000,346.000000000,0.480399638,0.039116513,1784041386.402540922,0.119565988,0.002393712
1784041386.412995,7787.000000000,400.000000000,0.480399638,0.039092544,1784041386.412995100,0.115766051,0.002355368
