__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,a_g,w_g
1784041298.702496,7818.000000000,380.000000000,0.482005537,0.039571911,-0.420951806,-0.004809245
1784041298.712494,7802.000000000,403.000000000,0.482029498,0.039571911,-0.361117133,-0.003598485
1784041298.722531,7822.000000000,364.000000000,0.482029498,0.039643817,0.299735211,0.001195959
1784041298.732486,7816.000000000,395.000000000,0.482053488,0.039667785,0.240019728,0.001200017
1784041298.742575,7827.000000000,389.000000000,0.482077450,0.039643817,0.059684517,0.002392295
1784041298.752555,7800.000000000,385.000000000,0.482101411,0.039571911,0.059193658,0.002387939
1784041298.762510,7765.000000000,337.000000000,0.482005537,0.039571911,-0.300969927,-0.003607437
1784041298.772460,7815.000000000,408.000000000,0.482005537,0.039571911,-0.361920872,-0.004816387
1784041298.782559,7792.000000000,349.000000000,0.482029498,0.039643817,0.239536249,0.001195105
1784041298.792533,7806.000000000,384.000000000,0.482053488,0.039667785,0.358954563,0.002388885
1784041298.802506,7812.000000000,392.000000000,0.482077450,0.039643817,0.060605389,0.002403990
1784041298.812506,7822.000000000,365.000000000,0.482005537,0.039571911,-0.239813471,-0.002400862
1784041298.822555,7792.000000000,379.000000000,0.482005537,0.039571911,-0.298808257,-0.003586845
1784041298.832551,7815.000000000,358.000000000,0.482005537,0.039643817,0.119773351,0.000000000
1784041298.842535,7793.000000000,373.000000000,0.482005537,0.039643817,0.179522205,0.000000000
1784041298.852574,7818.000000000,365.000000000,0.482053488,0.039643817,0.119603308,0.002394830
1784041298.862539,7799.000000000,368.000000000,0.482077450,0.039571911,0.179714291,0.003594968
1784041298.872546,7796.000000000,371.000000000,0.481981575,0.039571911,-0.300199996,-0.003600719
1784041298.882522,7815.000000000,388.000000000,0.482005537,0.039571911,-0.359994849,-0.003598742
1784041298.892501,7780.000000000,336.000000000,0.482005537,0.039667785,0.240623466,0.001200789
1784041298.902508,7823.000000000,384.000000000,0.481981575,0.039667785,0.120074654,-0.001198855
1784041298.912667,7779.000000000,369.000000000,0.482005537,0.039643817,-0.059545439,0.000000000
1784041298.922691,7823.000000000,381.000000000,0.482053488,0.039571911,0.235939446,0.003563075
1784041298.932625,7771.000000000,353.000000000,0.481981575,0.039571911,-0.060150626,-0.001200530
1784041298.942570,7800.000000000,381.000000000,0.482005537,0.039643817,-0.300589747,-0.002412236
1784041298.952480,7804.000000000,377.000000000,0.482005537,0.039643817,0.121252036,0.001206845
1784041298.962545,7789.000000000,364.000000000,0.481981575,0.039643817,0.060710041,-0.001199542
1784041298.972730,7818.000000000,387.000000000,0.482005537,0.039571911,-0.059596331,0.000000000
1784041298.982536,7812.000000000,380.000000000,0.482005537,0.039571911,0.119961413,0.001198597
1784041298.992562,7799.000000000,376.000000000,0.481981575,0.039571911,-0.060919567,-0.001208180
1784041299.002588,7777.000000000,367.000000000,0.481981575,0.039643817,-0.119365108,-0.001194935
1784041299.012530,7796.000000000,364.000000000,0.481981575,0.039643817,0.060507855,0.000000000
1784041299.022514,7789.000000000,364.000000000,0.481981575,0.039595880,0.059970568,0.000000000
1784041299.032582,7851.000000000,392.000000000,0.482029498,0.039571911,0.119176788,0.002389813
1784041299.042586,7799.000000000,377.000000000,0.482005537,0.039571911,0.059472373,0.001193743
1784041299.052560,7788.000000000,358.000000000,0.481981575,0.039643817,-0.239690741,-0.002398740
1784041299.062541,7803.000000000,361.000000000,0.481981575,0.039643817,-0.119995598,-0.001200760
1784041299.072433,7769.000000000,357.000000000,0.481957614,0.039643817,0.060032705,-0.001205730
1784041299.082542,7781.000000000,388.000000000,0.481981575,0.039571911,0.060034473,0.000000000
1784041299.092541,7803.000000000,364.000000000,0.482005537,0.039571911,0.178477727,0.002383183
1784041299.102533,7806.000000000,377.000000000,0.482005537,0.039571911,0.059958521,0.001198612
1784041299.112571,7832.000000000,380.000000000,0.481981575,0.039619848,-0.178712277,-0.001196300
1784041299.122530,7775.000000000,367.000000000,0.481981575,0.039643817,-0.119854857,-0.001198197
1784041299.132488,7807.000000000,407.000000000,0.481981575,0.039595880,0.060062096,0.000000000
1784041299.142494,7807.000000000,364.000000000,0.481981575,0.039595880,0.060018677,0.000000000
1784041299.152472,7818.000000000,372.000000000,0.482005537,0.039571911,0.059998586,0.001199012
1784041299.162552,7795.000000000,361.000000000,0.482005537,0.039619848,0.059555817,0.001194580
1784041299.172553,7789.000000000,396.000000000,0.481981575,0.039619848,-0.119130911,-0.001193232
1784041299.182545,7799.000000000,383.000000000,0.481981575,0.039643817,-0.119691783,-0.001198455
1784041299.192564,7815.000000000,387.000000000,0.481957614,0.039595880,-0.000208160,-0.001197398
1784041299.202531,7804.000000000,333.000000000,0.482053488,0.039595880,0.240005985,0.003598227
1784041299.212553,7827.000000000,389.000000000,0.482029498,0.039571911,0.239823419,0.003596264
1784041299.222520,7795.000000000,388.000000000,0.482005537,0.039619848,-0.300026911,-0.002398943
1784041299.232522,7803.000000000,371.000000000,0.481981575,0.039619848,-0.300265214,-0.002399799
1784041299.242558,7791.000000000,387.000000000,0.481981575,0.039619848,0.060044006,-0.001195774
1784041299.252493,7807.000000000,365.000000000,0.481981575,0.039595880,0.120161979,0.000000000
1784041299.262541,7812.000000000,349.000000000,0.482053488,0.039595880,0.239926963,0.003598700
1784041299.272512,7827.000000000,385.000000000,0.482005537,0.039595880,0.059790114,0.001196927
1784041299.282531,7793.000000000,354.000000000,0.481981575,0.039619848,-0.360001178,-0.003597541
1784041299.292567,7823.000000000,373.000000000,0.481981575,0.039643817,-0.119254174,-0.001194750
1784041299.302481,7776.000000000,342.000000000,0.481981575,0.039619848,0.180322171,0.000000000
1784041299.312483,7792.000000000,385.000000000,0.482077450,0.039595880,0.301705690,0.004813966
1784041299.322535,7824.000000000,392.000000000,0.482053488,0.039595880,0.178826540,0.003586078
1784041299.332571,7795.000000000,363.000000000,0.482029498,0.039595880,-0.358476688,-0.002387099
1784041299.342603,7793.000000000,369.000000000,0.482005537,0.039595880,-0.297756663,-0.002389424
1784041299.352450,7830.000000000,396.000000000,0.482005537,0.039643817,0.059447326,-0.001205325
1784041299.362520,7806.000000000,395.000000000,0.481981575,0.039619848,0.059566118,-0.001203031
1784041299.372442,7806.000000000,380.000000000,0.482077450,0.039595880,0.240234455,0.003597240
1784041299.382604,7763.000000000,346.000000000,0.482053488,0.039595880,0.238178805,0.003580586
1784041299.392589,7800.000000000,358.000000000,0.482029498,0.039595880,-0.296674950,-0.002380037
1784041299.402540,7806.000000000,369.000000000,0.482005537,0.039619848,-0.300263092,-0.002405341
1784041299.412505,7815.000000000,388.000000000,0.482005537,0.039619848,0.059094700,-0.001203117
1784041299.422529,7793.000000000,388.000000000,0.482101411,0.039619848,0.360267558,0.004796224
1784041299.432567,7787.000000000,393.000000000,0.482077450,0.039571911,0.238643609,0.003584544
1784041299.442542,7792.000000000,330.000000000,0.482053488,0.039595880,-0.359325733,-0.002394653
1784041299.452491,7824.000000000,402.000000000,0.482005537,0.039595880,-0.361069553,-0.003609379
1784041299.462513,7800.000000000,373.000000000,0.482005537,0.039643817,-0.000320931,-0.002401062
1784041299.472589,7803.000000000,376.000000000,0.481981575,0.039643817,0.120266989,-0.001192171
1784041299.482533,7799.000000000,389.000000000,0.482101411,0.039619848,0.359125225,0.004788799
1784041299.492449,7785.000000000,375.000000000,0.482077450,0.039571911,0.303123946,0.004827663
1784041299.502492,7789.000000000,357.000000000,0.482029498,0.039571911,-0.420468857,-0.003603127
1784041299.512482,7807.000000000,377.000000000,0.482029498,0.039595880,-0.360456404,-0.002393576
1784041299.522572,7787.000000000,363.000000000,0.482005537,0.039643817,0.120010599,-0.001193247
1784041299.532521,7783.000000000,376.000000000,0.482077450,0.039619848,0.238866616,0.002392978
1784041299.542521,7784.000000000,354.000000000,0.482101411,0.039571911,0.300741172,0.004806083
1784041299.552518,7789.000000000,377.000000000,0.482077450,0.039571911,-0.119667550,0.000000000
1784041299.562513,7761.000000000,310.000000000,0.482005537,0.039571911,-0.480281886,-0.004795652
1784041299.572541,7752.000000000,322.000000000,0.482005537,0.039643817,-0.179372067,-0.003591543
1784041299.582586,7802.000000000,363.000000000,0.482005537,0.039643817,0.238902806,0.000000000
1784041299.592514,7789.000000000,361.000000000,0.482077450,0.039643817,0.360094214,0.003600547
1784041299.602457,7769.000000000,371.000000000,0.482077450,0.039571911,0.182124402,0.003618993
1784041299.612611,7797.000000000,391.000000000,0.482005537,0.039571911,-0.357202832,-0.003578250
1784041299.622530,7816.000000000,388.000000000,0.482005537,0.039571911,-0.358783300,-0.003582670
1784041299.632543,7835.000000000,396.000000000,0.482005537,0.039643817,0.179524737,0.000000000
1784041299.642546,7802.000000000,365.000000000,0.482053488,0.039643817,0.298679520,0.002395686
1784041299.652470,7802.000000000,367.000000000,0.482077450,0.039643817,0.181093024,0.003608732
1784041299.662507,7792.000000000,388.000000000,0.482077450,0.039547943,-0.059881351,0.001200373
1784041299.672630,7791.000000000,354.000000000,0.482005537,0.039571911,-0.355939445,-0.003567078
1784041299.682618,7793.000000000,361.000000000,0.482005537,0.039571911,-0.237484125,-0.003575747
1784041299.692524,7761.000000000,344.000000000,0.482005537,0.039643817,0.179305263,0.000000000
1784041299.702466,7807.000000000,368.000000000,0.482053488,0.039643817,0.301877237,0.002415945
1784041299.712586,7793.000000000,375.000000000,0.481981575,0.039643817,-0.059533171,-0.001194353
1784041299.722590,7792.000000000,399.000000000,0.481981575,0.039571911,-0.297627666,-0.003573502
1784041299.732543,7796.000000000,384.000000000,0.482005537,0.039571911,0.120011099,0.001200659
1784041299.742517,7808.000000000,372.000000000,0.481981575,0.039643817,0.179338007,0.000000000
1784041299.752553,7807.000000000,402.000000000,0.482005537,0.039643817,-0.060002273,0.000000000
1784041299.762534,7793.000000000,368.000000000,0.482053488,0.039667785,0.179474632,0.003592570
1784041299.772525,7789.000000000,376.000000000,0.481981575,0.039571911,-0.060071666,-0.001199742
1784041299.782546,7814.000000000,371.000000000,0.481957614,0.039571911,-0.418913992,-0.004790795
1784041299.792535,7804.000000000,377.000000000,0.481981575,0.039571911,0.059956431,0.000000000
1784041299.802550,7828.000000000,377.000000000,0.481981575,0.039643817,0.299361415,0.001197783
1784041299.812504,7763.000000000,345.000000000,0.482005537,0.039643817,0.060087445,0.001199900
1784041299.822505,7780.000000000,360.000000000,0.481981575,0.039643817,-0.060025173,0.000000000
1784041299.832526,7797.000000000,372.000000000,0.481981575,0.039547943,-0.119705195,-0.001196771
1784041299.842548,7760.000000000,326.000000000,0.481981575,0.039547943,0.000000000,0.000000000
1784041299.852601,7763.000000000,375.000000000,0.481957614,0.039643817,0.000158597,-0.001193587
1784041299.862527,7806.000000000,361.000000000,0.481981575,0.039643817,0.000000000,0.000000000
1784041299.872515,7789.000000000,353.000000000,0.481981575,0.039643817,0.120350381,0.001203175
1784041299.882488,7789.000000000,377.000000000,0.482053488,0.039571911,0.180483571,0.003602654
1784041299.892486,7804.000000000,381.000000000,0.481957614,0.039571911,-0.120325981,-0.001199814
1784041299.902536,7810.000000000,393.000000000,0.481957614,0.039571911,-0.418219978,-0.004782079
1784041299.912575,7839.000000000,418.000000000,0.481981575,0.039643817,0.119094538,0.001192723
1784041299.922482,7820.000000000,373.000000000,0.481957614,0.039643817,0.239755814,0.000000000
1784041299.932516,7792.000000000,371.000000000,0.481957614,0.039571911,-0.120073726,-0.001201621
1784041299.942487,7759.000000000,358.000000000,0.482005537,0.039571911,0.119742749,0.002395481
1784041299.952552,7811.000000000,361.000000000,0.481981575,0.039571911,0.119665141,0.001195930
1784041299.962570,7799.000000000,364.000000000,0.481957614,0.039619848,-0.238097016,-0.002386210
1784041299.972514,7795.000000000,358.000000000,0.481957614,0.039643817,-0.120034183,-0.001200287
1784041299.982502,7830.000000000,376.000000000,0.481957614,0.039643817,0.119720206,0.000000000
1784041299.992546,7802.000000000,375.000000000,0.481957614,0.039571911,0.059918675,0.000000000
1784041300.002530,7760.000000000,350.000000000,0.482005537,0.039547943,0.119472065,0.002392772
1784041300.012539,7830.000000000,383.000000000,0.481957614,0.039547943,0.000000000,0.000000000
1784041300.022512,7842.000000000,397.000000000,0.481957614,0.039643817,-0.239765841,-0.002398253
1784041300.032495,7816.000000000,402.000000000,0.481957614,0.039643817,0.000000000,0.000000000
1784041300.042509,7803.000000000,383.000000000,0.481957614,0.039595880,0.119928501,0.000000000
1784041300.052515,7824.000000000,373.000000000,0.482029498,0.039571911,0.179336167,0.003590440
1784041300.062571,7793.000000000,360.000000000,0.481981575,0.039571911,0.059536001,0.001194381
1784041300.072818,7796.000000000,375.000000000,0.481981575,0.039619848,-0.293113115,-0.002360429
1784041300.082502,7820.000000000,381.000000000,0.481957614,0.039619848,-0.120241076,-0.001202182
1784041300.092428,7826.000000000,415.000000000,0.481957614,0.039643817,0.058059665,-0.001221870
1784041300.102497,7769.000000000,349.000000000,0.481957614,0.039571911,0.060122769,0.000000000
1784041300.112523,7785.000000000,367.000000000,0.482005537,0.039571911,0.179481810,0.002384794
1784041300.122576,7781.000000000,383.000000000,0.481981575,0.039571911,0.059431422,0.001193332
1784041300.132528,7796.000000000,365.000000000,0.481981575,0.039595880,-0.179074242,-0.001197712
1784041300.142512,7800.000000000,411.000000000,0.481981575,0.039619848,-0.059859303,0.000000000
1784041300.152572,7795.000000000,349.000000000,0.481957614,0.039595880,0.000114432,-0.001195418
1784041300.162511,7831.000000000,399.000000000,0.482053488,0.039571911,0.179799999,0.003595825
1784041300.172675,7814.000000000,399.000000000,0.482029498,0.039571911,0.237336337,0.003575749
1784041300.182545,7757.000000000,324.000000000,0.482005537,0.039595880,-0.298957853,-0.002393519
1784041300.192595,7832.000000000,376.000000000,0.481981575,0.039619848,-0.300292848,-0.002405831
1784041300.202512,7836.000000000,406.000000000,0.481957614,0.039619848,-0.000331777,-0.002400143
1784041300.212507,7779.000000000,381.000000000,0.482053488,0.039595880,0.302180816,0.003611410
1784041300.222515,7819.000000000,391.000000000,0.482053488,0.039595880,0.359585764,0.004792851
1784041300.232482,7839.000000000,403.000000000,0.482029498,0.039595880,-0.240924715,-0.001201048
1784041300.242664,7775.000000000,365.000000000,0.481981575,0.039595880,-0.414997024,-0.003569020
1784041300.252539,7808.000000000,393.000000000,0.481981575,0.039619848,-0.059246068,-0.002389330
1784041300.262578,7784.000000000,361.000000000,0.481957614,0.039619848,0.118800728,-0.001203233
1784041300.272591,7803.000000000,379.000000000,0.482053488,0.039619848,0.298003341,0.003586291
1784041300.282678,7812.000000000,388.000000000,0.482053488,0.039571911,0.297165396,0.004769827
1784041300.292777,7819.000000000,384.000000000,0.482029498,0.039571911,-0.236536538,-0.001188480
1784041300.302829,7792.000000000,317.000000000,0.482005537,0.039595880,-0.354796514,-0.002379642
1784041300.312565,7777.000000000,357.000000000,0.481981575,0.039619848,-0.062327526,-0.002421803
1784041300.322558,7816.000000000,389.000000000,0.482077450,0.039619848,0.305380369,0.003645103
1784041300.332732,7804.000000000,360.000000000,0.482077450,0.039595880,0.355823158,0.004754037
1784041300.342721,7828.000000000,384.000000000,0.482053488,0.039571911,-0.239711911,-0.001188337
1784041300.352844,7807.000000000,360.000000000,0.481981575,0.039571911,-0.473416748,-0.004767112
1784041300.362796,7819.000000000,392.000000000,0.482005537,0.039595880,-0.059794437,-0.002388686
1784041300.372625,7802.000000000,376.000000000,0.481981575,0.039619848,0.240993138,0.000000000
1784041300.382635,7811.000000000,365.000000000,0.482053488,0.039619848,0.242244893,0.002417106
1784041300.392559,7799.000000000,377.000000000,0.482053488,0.039595880,0.180967424,0.003607480
1784041300.402651,7797.000000000,379.000000000,0.482053488,0.039571911,-0.120756104,0.000000000
1784041300.412545,7785.000000000,377.000000000,0.481981575,0.039595880,-0.360524237,-0.003598099
1784041300.422571,7841.000000000,402.000000000,0.482005537,0.039595880,-0.120843322,-0.002407212
1784041300.432645,7776.000000000,372.000000000,0.481981575,0.039643817,0.179017330,0.000000000
1784041300.442540,7815.000000000,419.000000000,0.482053488,0.039619848,0.240804356,0.002401349
1784041300.452693,7799.000000000,361.000000000,0.482077450,0.039571911,0.238518431,0.004782022
1784041300.462697,7793.000000000,376.000000000,0.482053488,0.039571911,-0.119133096,0.000000000
1784041300.472692,7818.000000000,364.000000000,0.481981575,0.039571911,-0.478846917,-0.004794108
1784041300.482565,7835.000000000,387.000000000,0.481981575,0.039643817,-0.182181230,-0.003619558
1784041300.492564,7799.000000000,349.000000000,0.481981575,0.039619848,0.241250010,0.000000000
1784041300.502571,7832.000000000,384.000000000,0.482077450,0.039619848,0.420443388,0.004792109
1784041300.512512,7839.000000000,393.000000000,0.482077450,0.039571911,0.240936281,0.004806198
1784041300.522803,7787.000000000,364.000000000,0.481981575,0.039571911,-0.471103894,-0.004738911
1784041300.532561,7800.000000000,363.000000000,0.481981575,0.039643817,-0.478242739,-0.004782022
1784041300.542663,7783.000000000,344.000000000,0.481981575,0.039643817,0.238615491,0.000000000
1784041300.552581,7781.000000000,349.000000000,0.482053488,0.039643817,0.418278355,0.003592014
1784041300.562732,7812.000000000,399.000000000,0.482053488,0.039547943,0.178533498,0.003583138
1784041300.572757,7803.000000000,385.000000000,0.482053488,0.039571911,-0.178034580,0.000000000
1784041300.582628,7795.000000000,377.000000000,0.481981575,0.039571911,-0.361785554,-0.003614613
1784041300.592618,7792.000000000,395.000000000,0.481981575,0.039643817,-0.182299342,-0.003620731
1784041300.602631,7816.000000000,389.000000000,0.481981575,0.039643817,0.180698513,0.000000000
1784041300.612527,7803.000000000,376.000000000,0.482029498,0.039643817,0.302769106,0.002407070
1784041300.622541,7785.000000000,375.000000000,0.482053488,0.039547943,0.181418460,0.003611973
1784041300.632686,7773.000000000,344.000000000,0.481957614,0.039547943,-0.296294068,-0.003565853
1784041300.642601,7803.000000000,358.000000000,0.481981575,0.039571911,-0.358746271,-0.003584757
1784041300.652516,7812.000000000,373.000000000,0.481981575,0.039643817,0.240755449,0.001208325
1784041300.662789,7824.000000000,407.000000000,0.482005537,0.039643817,0.236362985,0.001186905
1784041300.672634,7806.000000000,385.000000000,0.482029498,0.039619848,0.058342187,0.002382053
1784041300.683268,7764.000000000,360.000000000,0.482053488,0.039547943,0.056386577,0.002341603
1784041300.692662,7775.000000000,354.000000000,0.481981575,0.039547943,-0.238396152,-0.002392686
1784041300.702557,7814.000000000,373.000000000,0.481981575,0.039547943,-0.314663278,-0.003728092
1784041300.712572,7781.000000000,363.000000000,0.481957614,0.039643817,0.059729642,-0.001203478
1784041300.722428,7777.000000000,358.000000000,0.482005537,0.039643817,0.248294009,0.001205817
1784041300.732503,7783.000000000,340.000000000,0.482029498,0.039643817,0.241345081,0.003606675
1784041300.742541,7810.000000000,354.000000000,0.481957614,0.039547943,-0.178415158,-0.002382646
1784041300.752575,7788.000000000,376.000000000,0.481957614,0.039547943,-0.358095639,-0.003581185
1784041300.762537,7746.000000000,309.000000000,0.481981575,0.039643817,0.179083621,0.001198297
1784041300.772511,7800.000000000,375.000000000,0.481957614,0.039643817,0.179641930,0.000000000
1784041300.782514,7792.000000000,361.000000000,0.482005537,0.039643817,0.000057989,0.001199456
1784041300.792526,7764.000000000,365.000000000,0.482029498,0.039547943,0.179421623,0.003591295
1784041300.802538,7791.000000000,357.000000000,0.481957614,0.039547943,-0.179418314,-0.002393228
1784041300.812546,7802.000000000,391.000000000,0.481957614,0.039547943,-0.358753505,-0.003590696
1784041300.822557,7804.000000000,361.000000000,0.481933624,0.039643817,0.059684425,-0.001198416
1784041300.832528,7802.000000000,353.000000000,0.481957614,0.039643817,0.179695649,0.000000000
1784041300.842530,7836.000000000,402.000000000,0.482005537,0.039571911,0.240259836,0.003600418
1784041300.852523,7843.000000000,377.000000000,0.481957614,0.039547943,0.000000000,0.000000000
1784041300.862509,7789.000000000,371.000000000,0.481957614,0.039547943,-0.300282480,-0.002398711
1784041300.872544,7838.000000000,403.000000000,0.481957614,0.039619848,0.000000000,0.000000000
1784041300.882601,7791.000000000,373.000000000,0.481933624,0.039643817,0.059957205,-0.001194036
1784041300.892551,7824.000000000,391.000000000,0.481957614,0.039643817,0.000000000,0.000000000
1784041300.902536,7816.000000000,377.000000000,0.482005537,0.039571911,0.240850510,0.003607350
1784041300.912517,7819.000000000,396.000000000,0.482005537,0.039547943,0.120220817,0.002400258
1784041300.922582,7797.000000000,368.000000000,0.481957614,0.039571911,-0.299209845,-0.002390609
1784041300.932554,7814.000000000,367.000000000,0.481957614,0.039619848,-0.239151449,-0.002391661
1784041300.942587,7808.000000000,364.000000000,0.481933624,0.039643817,0.059553365,-0.001199259
1784041300.952594,7835.000000000,389.000000000,0.481933624,0.039571911,0.059606393,-0.001197161
1784041300.962531,7797.000000000,381.000000000,0.481957614,0.039571911,0.120441873,0.001202886
1784041300.972592,7799.000000000,375.000000000,0.481957614,0.039547943,0.119850417,0.001199645
1784041300.982644,7792.000000000,354.000000000,0.481957614,0.039595880,-0.059806406,0.000000000
1784041300.992603,7789.000000000,389.000000000,0.481933624,0.039619848,-0.119860983,-0.001198887
1784041301.002554,7780.000000000,354.000000000,0.481933624,0.039643817,-0.060518594,-0.001204946
1784041301.012553,7820.000000000,392.000000000,0.481933624,0.039571911,0.060095576,0.000000000
1784041301.022603,7789.000000000,380.000000000,0.482005537,0.039571911,0.239012789,0.003586931
1784041301.032604,7807.000000000,380.000000000,0.481957614,0.039547943,0.059668184,0.001196450
1784041301.042552,7776.000000000,364.000000000,0.481957614,0.039619848,-0.300224582,-0.002402237
1784041301.052559,7806.000000000,377.000000000,0.481957614,0.039619848,-0.059959774,0.000000000
1784041301.062543,7768.000000000,345.000000000,0.481933624,0.039595880,0.060134751,-0.001200088
1784041301.072525,7822.000000000,393.000000000,0.481933624,0.039595880,-0.060180861,-0.001201579
1784041301.082591,7761.000000000,345.000000000,0.481981575,0.039571911,0.179165124,0.002391840
1784041301.092608,7791.000000000,375.000000000,0.481957614,0.039595880,0.119313519,0.001194589
1784041301.102611,7750.000000000,330.000000000,0.481957614,0.039619848,-0.179261142,-0.001196885
1784041301.112558,7828.000000000,404.000000000,0.481933624,0.039643817,-0.120151648,-0.001202512
1784041301.122721,7754.000000000,342.000000000,0.481933624,0.039595880,0.000195840,-0.001192946
1784041301.132848,7819.000000000,373.000000000,0.482029498,0.039571911,0.292170008,0.004725379
1784041301.142738,7788.000000000,365.000000000,0.481981575,0.039571911,0.179270755,0.002395543
1784041301.152651,7792.000000000,376.000000000,0.481957614,0.039595880,-0.421897288,-0.003629775
1784041301.162606,7781.000000000,367.000000000,0.481957614,0.039595880,-0.181275467,-0.001206019
1784041301.172621,7866.000000000,420.000000000,0.481933624,0.039595880,0.121606265,-0.001201392
1784041301.182628,7777.000000000,360.000000000,0.481933624,0.039595880,0.000388306,-0.001198245
1784041301.192735,7822.000000000,403.000000000,0.482029498,0.039571911,0.296693910,0.004766434
1784041301.202612,7800.000000000,348.000000000,0.482005537,0.039571911,0.240030569,0.003598528
1784041301.212603,7830.000000000,391.000000000,0.481957614,0.039595880,-0.422004815,-0.003618014
1784041301.222637,7771.000000000,348.000000000,0.481957614,0.039595880,-0.299197864,-0.002393057
1784041301.232737,7803.000000000,369.000000000,0.481957614,0.039619848,0.179697004,0.000000000
1784041301.242715,7780.000000000,357.000000000,0.482053488,0.039595880,0.357016174,0.004775094
1784041301.252765,7795.000000000,385.000000000,0.482029498,0.039571911,0.179203831,0.003589115
1784041301.262632,7759.000000000,305.000000000,0.482005537,0.039571911,-0.360647760,-0.002407673
1784041301.272624,7785.000000000,361.000000000,0.481981575,0.039595880,-0.302256161,-0.002413197
1784041301.282601,7816.000000000,358.000000000,0.481957614,0.039619848,0.000397167,-0.002399742
1784041301.292546,7823.000000000,388.000000000,0.481933624,0.039619848,0.000316295,-0.002406895
1784041301.302559,7800.000000000,353.000000000,0.482053488,0.039595880,0.360941251,0.004803844
1784041301.312643,7789.000000000,373.000000000,0.482029498,0.039571911,0.357140444,0.004770562
1784041301.322587,7788.000000000,365.000000000,0.481981575,0.039571911,-0.419147420,-0.003590688
1784041301.332605,7818.000000000,367.000000000,0.481981575,0.039595880,-0.359259517,-0.002400745
1784041301.342565,7796.000000000,375.000000000,0.481957614,0.039619848,0.119695887,-0.001199341
1784041301.352743,7827.000000000,400.000000000,0.482053488,0.039595880,0.296541044,0.003571006
1784041301.362617,7784.000000000,379.000000000,0.482053488,0.039571911,0.298262766,0.004781340
1784041301.372619,7780.000000000,333.000000000,0.482029498,0.039571911,-0.240384797,-0.001206998
1784041301.382651,7777.000000000,375.000000000,0.481981575,0.039571911,-0.417846039,-0.003589620
1784041301.392576,7831.000000000,373.000000000,0.481981575,0.039643817,-0.059841647,-0.002401262
1784041301.402731,7757.000000000,338.000000000,0.481957614,0.039619848,0.119337228,-0.001193232
1784041301.412584,7802.000000000,388.000000000,0.482053488,0.039619848,0.299668889,0.003594325
1784041301.422657,7789.000000000,377.000000000,0.482053488,0.039571911,0.301349991,0.004811489
1784041301.432589,7793.000000000,364.000000000,0.481981575,0.039571911,-0.359357908,-0.003594711
1784041301.442631,7773.000000000,352.000000000,0.481957614,0.039643817,-0.481214645,-0.004800060
1784041301.452775,7804.000000000,395.000000000,0.481957614,0.039643817,0.119274303,-0.001186989
1784041301.462761,7824.000000000,402.000000000,0.482029498,0.039619848,0.415849807,0.003570963
1784041301.472477,7835.000000000,411.000000000,0.482053488,0.039547943,0.307245704,0.004866279
1784041301.482644,7811.000000000,387.000000000,0.482053488,0.039547943,-0.118912549,0.001206578
1784041301.492578,7777.000000000,356.000000000,0.481981575,0.039571911,-0.420083871,-0.003577656
1784041301.502572,7796.000000000,350.000000000,0.481981575,0.039619848,-0.241646474,-0.003608775
1784041301.512755,7802.000000000,369.000000000,0.481957614,0.039619848,0.118454775,-0.001187494
1784041301.522690,7768.000000000,365.000000000,0.482029498,0.039619848,0.297774613,0.002381996
1784041301.532744,7789.000000000,364.000000000,0.482053488,0.039547943,0.299375358,0.004796510
1784041301.542578,7780.000000000,376.000000000,0.481957614,0.039547943,-0.301504350,-0.003614371
1784041301.552561,7799.000000000,393.000000000,0.481981575,0.039643817,-0.425147591,-0.003628790
1784041301.562533,7800.000000000,383.000000000,0.481981575,0.039643817,0.241296844,0.001200746
1784041301.572576,7792.000000000,371.000000000,0.482005537,0.039643817,0.241119988,0.001197170
1784041301.582915,7785.000000000,363.000000000,0.482029498,0.039547943,0.056447194,0.002351235
1784041301.592528,7785.000000000,367.000000000,0.482053488,0.039571911,0.060452159,0.002403329
1784041301.602587,7764.000000000,349.000000000,0.481957614,0.039571911,-0.305262731,-0.003654014
1784041301.612683,7816.000000000,391.000000000,0.481957614,0.039643817,-0.355256510,-0.004756849
1784041301.622551,7779.000000000,357.000000000,0.481957614,0.039643817,0.183036896,0.000000000
1784041301.632639,7819.000000000,375.000000000,0.482005537,0.039619848,0.358704126,0.002401405
1784041301.642771,7682.000000000,270.000000000,0.482029498,0.039619848,0.175809708,0.003554963
1784041301.652733,7828.000000000,384.000000000,0.481933624,0.039547943,-0.297620544,-0.003578887
1784041301.662569,7781.000000000,358.000000000,0.481957614,0.039547943,-0.362967639,-0.003630912
1784041301.672584,7797.000000000,360.000000000,0.481933624,0.039643817,0.180287760,0.000000000
1784041301.682677,7783.000000000,337.000000000,0.481957614,0.039643817,0.180568493,0.000000000
1784041301.692621,7775.000000000,369.000000000,0.482005537,0.039643817,0.179120304,0.003589022
1784041301.702638,7764.000000000,356.000000000,0.482029498,0.039547943,0.180413085,0.003601204
1784041301.712607,7845.000000000,422.000000000,0.481933624,0.039547943,-0.359607153,-0.003598141
1784041301.722482,7761.000000000,313.000000000,0.481957614,0.039547943,-0.364018784,-0.003622405
1784041301.732630,7765.000000000,334.000000000,0.481933624,0.039643817,0.179701591,0.000000000
