__time,lift_angle(deg),lpf_b,lpf_r,median_b,median_r,raw_b,raw_r,time
37.899642,51.749727000,5499.605875000,411.274367000,5506.000000000,426.000000000,5497.000000000,392.000000000,37.899642000
37.909721,51.749727000,5498.845287000,411.546930000,5506.000000000,426.000000000,5492.000000000,414.000000000,37.909721000
37.909754,51.749727000,5498.160758000,411.792237000,5506.000000000,426.000000000,5492.000000000,414.000000000,37.909754000
37.919697,51.749727000,5499.144683000,412.813013000,5506.000000000,426.000000000,5508.000000000,422.000000000,37.919697000
37.919725,51.749727000,5500.030214000,413.731712000,5506.000000000,426.000000000,5508.000000000,422.000000000,37.919725000
37.929688,51.749727000,5500.527193000,413.158541000,5505.000000000,426.000000000,5505.000000000,408.000000000,37.929688000
37.929708,51.749727000,5500.974474000,412.642687000,5505.000000000,424.500000000,5505.000000000,408.000000000,37.929708000
37.939642,51.749727000,5501.377026000,414.178418000,5505.000000000,424.500000000,5505.000000000,428.000000000,37.939642000
37.939667,51.749727000,5501.739324000,415.560576000,5505.000000000,424.500000000,5505.000000000,428.000000000,37.939667000
37.949758,51.749727000,5503.265391000,415.204519000,5505.000000000,424.500000000,5517.000000000,412.000000000,37.949758000
37.949824,51.749727000,5504.638852000,414.884067000,5505.000000000,424.500000000,5517.000000000,412.000000000,37.949824000
37.959685,51.749727000,5498.674967000,413.695660000,5505.000000000,423.000000000,5445.000000000,403.000000000,37.959685000
37.959714,51.749727000,5493.307470000,412.626094000,5505.000000000,422.500000000,5445.000000000,403.000000000,37.959714000
37.969634,51.749727000,5490.776723000,408.663485000,5505.000000000,422.000000000,5468.000000000,373.000000000,37.969634000
37.969657,51.749727000,5488.499051000,405.097136000,5505.000000000,421.000000000,5468.000000000,373.000000000,37.969657000
37.979721,51.749727000,5492.049146000,408.487423000,5505.000000000,421.000000000,5524.000000000,439.000000000,37.979721000
37.979752,51.749727000,5495.244231000,411.538680000,5505.000000000,421.000000000,5524.000000000,439.000000000,37.979752000
37.989503,51.749727000,5498.619808000,412.384812000,5505.000000000,421.000000000,5529.000000000,420.000000000,37.989503000
37.989521,51.751100000,5501.657827000,413.146331000,5505.000000000,421.000000000,5529.000000000,420.000000000,37.989521000
37.999635,51.751100000,5500.092045000,411.131698000,5505.000000000,420.000000000,5486.000000000,393.000000000,37.999635000
37.999664,51.749727000,5498.682840000,409.318528000,5505.000000000,420.000000000,5486.000000000,393.000000000,37.999664000
38.009608,51.749727000,5496.614556000,407.186675000,5505.000000000,420.000000000,5478.000000000,388.000000000,38.009608000
38.009623,51.749727000,5494.753100000,405.268008000,5505.000000000,420.000000000,5478.000000000,388.000000000,38.009623000
38.019620,51.749727000,5492.077790000,403.841207000,5505.000000000,420.000000000,5468.000000000,391.000000000,38.019620000
38.019648,51.749727000,5489.670011000,402.557086000,5505.000000000,417.500000000,5468.000000000,391.000000000,38.019648000
38.029623,51.749727000,5487.903010000,401.601378000,5505.000000000,415.000000000,5472.000000000,393.000000000,38.029623000
38.029635,51.749727000,5486.312709000,400.741240000,5502.500000000,414.500000000,5472.000000000,393.000000000,38.029635000
38.039643,51.749727000,5488.981438000,404.867116000,5502.500000000,414.500000000,5513.000000000,442.000000000,38.039643000
38.039655,51.751100000,5491.383294000,408.580404000,5505.000000000,415.000000000,5513.000000000,442.000000000,38.039655000
38.049765,51.751100000,5491.544965000,409.722364000,5502.500000000,415.000000000,5493.000000000,420.000000000,38.049765000
38.049799,51.751100000,5491.690469000,410.750128000,5500.000000000,415.000000000,5493.000000000,420.000000000,38.049799000
38.059842,51.751100000,5488.221422000,409.875115000,5498.500000000,414.500000000,5457.000000000,402.000000000,38.059842000
38.059880,51.749727000,5485.099280000,409.087603000,5497.000000000,414.000000000,5457.000000000,402.000000000,38.059880000
38.069689,51.749727000,5487.889352000,413.178843000,5497.000000000,414.000000000,5513.000000000,450.000000000,38.069689000
38.069731,51.751100000,5490.400416000,416.860959000,5497.000000000,414.000000000,5513.000000000,450.000000000,38.069731000
38.079895,51.751100000,5495.260375000,420.974863000,5497.000000000,414.000000000,5539.000000000,458.000000000,38.079895000
38.079925,51.749727000,5499.634337000,424.677377000,5497.000000000,414.000000000,5539.000000000,458.000000000,38.079925000
38.089794,51.749727000,5498.170904000,419.809639000,5497.000000000,413.000000000,5485.000000000,376.000000000,38.089794000
38.089821,51.749727000,5496.853813000,415.428675000,5497.000000000,412.000000000,5485.000000000,376.000000000,38.089821000
38.099771,51.749727000,5494.368432000,413.185807000,5497.000000000,410.000000000,5472.000000000,393.000000000,38.099771000
38.099789,51.749727000,5492.131589000,411.167227000,5497.000000000,408.000000000,5472.000000000,393.000000000,38.099789000
38.109632,51.749727000,5493.718430000,414.650504000,5497.000000000,410.000000000,5508.000000000,446.000000000,38.109632000
38.109645,51.751100000,5495.146587000,417.785454000,5497.000000000,412.000000000,5508.000000000,446.000000000,38.109645000
38.119841,51.751100000,5497.631928000,419.406908000,5497.000000000,412.000000000,5520.000000000,434.000000000,38.119841000
38.119864,51.749727000,5499.868735000,420.866217000,5497.000000000,412.000000000,5520.000000000,434.000000000,38.119864000
38.129736,51.749727000,5497.181862000,418.479596000,5495.000000000,410.000000000,5473.000000000,397.000000000,38.129736000
38.129750,51.749727000,5494.763676000,416.331636000,5493.000000000,408.000000000,5473.000000000,397.000000000,38.129750000
38.139667,51.749727000,5493.487308000,415.498473000,5493.000000000,408.000000000,5482.000000000,408.000000000,38.139667000
38.139690,51.749727000,5492.338577000,414.748625000,5493.000000000,408.000000000,5482.000000000,408.000000000,38.139690000
38.149790,51.749727000,5485.104720000,411.373763000,5492.500000000,408.000000000,5420.000000000,381.000000000,38.149790000
38.149825,51.749727000,5478.594248000,408.336386000,5492.000000000,408.000000000,5420.000000000,381.000000000,38.149825000
38.159696,51.749727000,5482.434823000,408.702748000,5492.500000000,408.000000000,5517.000000000,412.000000000,38.159696000
38.159707,51.749727000,5485.891341000,409.032473000,5493.000000000,408.000000000,5517.000000000,412.000000000,38.159707000
38.169687,51.749727000,5485.802206000,407.829226000,5489.500000000,408.000000000,5485.000000000,397.000000000,38.169687000
38.169710,51.749727000,5485.721986000,406.746303000,5486.000000000,408.000000000,5485.000000000,397.000000000,38.169710000
38.179680,51.749727000,5486.149787000,408.071673000,5486.000000000,408.000000000,5490.000000000,420.000000000,38.179680000
38.179714,51.749727000,5486.534809000,409.264506000,5486.000000000,408.000000000,5490.000000000,420.000000000,38.179714000
38.189647,51.749727000,5489.081328000,411.338055000,5486.000000000,408.000000000,5512.000000000,430.000000000,38.189647000
38.189661,51.749727000,5491.373195000,413.204250000,5486.000000000,408.000000000,5512.000000000,430.000000000,38.189661000
38.199680,51.749727000,5492.935875000,415.783825000,5486.000000000,408.000000000,5507.000000000,439.000000000,38.199680000
38.199709,51.749727000,5494.342288000,418.105442000,5486.000000000,408.000000000,5507.000000000,439.000000000,38.199709000
38.209711,51.749727000,5494.708059000,418.594898000,5488.000000000,410.000000000,5498.000000000,423.000000000,38.209711000
38.209736,51.751100000,5495.037253000,419.035408000,5490.000000000,412.000000000,5498.000000000,423.000000000,38.209736000
38.219824,51.751100000,5494.533528000,418.131867000,5490.000000000,412.000000000,5490.000000000,410.000000000,38.219824000
38.219888,51.751100000,5494.080175000,417.318681000,5490.000000000,412.000000000,5490.000000000,410.000000000,38.219888000
38.229713,51.751100000,5490.972158000,414.686813000,5490.000000000,411.000000000,5463.000000000,391.000000000,38.229713000
38.229737,51.751100000,5488.174942000,412.318131000,5490.000000000,410.000000000,5463.000000000,391.000000000,38.229737000
38.239658,51.751100000,5486.657448000,412.286318000,5488.000000000,410.000000000,5473.000000000,412.000000000,38.239658000
38.239691,51.751100000,5485.291703000,412.257686000,5486.000000000,410.000000000,5473.000000000,412.000000000,38.239691000
38.249832,51.751100000,5485.362533000,411.831918000,5486.000000000,410.000000000,5486.000000000,408.000000000,38.249832000
38.249899,51.749727000,5485.426279000,411.448726000,5486.000000000,410.000000000,5486.000000000,408.000000000,38.249899000
38.259698,51.749727000,5488.083651000,413.703853000,5488.000000000,411.000000000,5512.000000000,434.000000000,38.259698000
38.259720,51.749727000,5490.475286000,415.733468000,5490.000000000,412.000000000,5512.000000000,434.000000000,38.259720000
38.269676,51.749727000,5486.927758000,413.460121000,5490.000000000,412.000000000,5455.000000000,393.000000000,38.269676000
38.269710,51.751100000,5483.734982000,411.414109000,5490.000000000,412.000000000,5455.000000000,393.000000000,38.269710000
38.279750,51.751100000,5487.861484000,415.972698000,5490.000000000,412.000000000,5525.000000000,457.000000000,38.279750000
38.279780,51.749727000,5491.575335000,420.075428000,5490.000000000,412.000000000,5525.000000000,457.000000000,38.279780000
38.289661,51.749727000,5489.617802000,419.467886000,5490.000000000,412.000000000,5472.000000000,414.000000000,38.289661000
38.289686,51.749727000,5487.856022000,418.921097000,5490.000000000,412.000000000,5472.000000000,414.000000000,38.289686000
38.299729,51.749727000,5490.170419000,420.428987000,5490.000000000,412.000000000,5511.000000000,434.000000000,38.299729000
38.299746,51.751100000,5492.253377000,421.786089000,5490.000000000,412.000000000,5511.000000000,434.000000000,38.299746000
38.309770,51.751100000,5493.828040000,422.607480000,5490.000000000,413.000000000,5508.000000000,430.000000000,38.309770000
38.309802,51.749727000,5495.245236000,423.346732000,5490.000000000,414.000000000,5508.000000000,430.000000000,38.309802000
38.319923,51.749727000,5496.920712000,424.412059000,5490.000000000,414.000000000,5512.000000000,434.000000000,38.319923000
38.319980,51.749727000,5498.428641000,425.370853000,5490.000000000,414.000000000,5512.000000000,434.000000000,38.319980000
38.329821,51.749727000,5495.985777000,422.733767000,5490.000000000,413.000000000,5474.000000000,399.000000000,38.329821000
38.329856,51.751100000,5493.787199000,420.360391000,5490.000000000,412.000000000,5474.000000000,399.000000000,38.329856000
38.339590,51.751100000,5492.008479000,418.624352000,5490.000000000,412.000000000,5476.000000000,403.000000000,38.339590000
38.339603,51.751100000,5490.407631000,417.061916000,5490.000000000,412.000000000,5476.000000000,403.000000000,38.339603000
38.349925,51.751100000,5485.866868000,413.355725000,5490.000000000,412.000000000,5445.000000000,380.000000000,38.349925000
38.349985,51.749727000,5481.780181000,410.020152000,5490.000000000,412.000000000,5445.000000000,380.000000000,38.349985000
38.359684,51.749727000,5481.602163000,410.118137000,5488.000000000,412.000000000,5480.000000000,411.000000000,38.359684000
38.359697,51.749727000,5481.441947000,410.206323000,5486.000000000,412.000000000,5480.000000000,411.000000000,38.359697000
38.369552,51.749727000,5480.697752000,408.085691000,5485.500000000,411.500000000,5474.000000000,389.000000000,38.369552000
38.369567,51.749727000,5480.027977000,406.177122000,5485.000000000,411.000000000,5474.000000000,389.000000000,38.369567000
38.379693,51.749727000,5481.025179000,409.059410000,5485.500000000,411.500000000,5490.000000000,435.000000000,38.379693000
38.379724,51.749727000,5481.922661000,411.653469000,5486.000000000,412.000000000,5490.000000000,435.000000000,38.379724000
38.389688,51.749727000,5481.430395000,410.688122000,5486.000000000,412.000000000,5477.000000000,402.000000000,38.389688000
38.389702,51.751100000,5480.987356000,409.819310000,5486.000000000,412.000000000,5477.000000000,402.000000000,38.389702000
38.399673,51.751100000,5480.488620000,411.037379000,5486.000000000,412.000000000,5476.000000000,422.000000000,38.399673000
38.399685,51.751100000,5480.039758000,412.133641000,5486.000000000,412.000000000,5476.000000000,422.000000000,38.399685000
38.409659,51.751100000,5479.835782000,411.120277000,5485.500000000,412.000000000,5478.000000000,402.000000000,38.409659000
38.409672,51.751100000,5479.652204000,410.208249000,5485.000000000,412.000000000,5478.000000000,402.000000000,38.409672000
38.419663,51.751100000,5478.986984000,408.787424000,5482.500000000,412.000000000,5473.000000000,396.000000000,38.419663000
38.419694,51.749727000,5478.388285000,407.508682000,5480.000000000,412.000000000,5473.000000000,396.000000000,38.419694000
38.429729,51.749727000,5477.049457000,404.857814000,5479.000000000,411.500000000,5465.000000000,381.000000000,38.429729000
38.429744,51.749727000,5475.844511000,402.472032000,5478.000000000,411.000000000,5465.000000000,381.000000000,38.429744000
38.439654,51.749727000,5475.660060000,404.024829000,5477.500000000,411.000000000,5474.000000000,418.000000000,38.439654000
38.439667,51.751100000,5475.494054000,405.422346000,5477.000000000,411.000000000,5474.000000000,418.000000000,38.439667000
38.449756,51.751100000,5479.944649000,409.580111000,5477.000000000,411.000000000,5520.000000000,447.000000000,38.449756000
38.449785,51.751100000,5483.950184000,413.322100000,5477.000000000,411.000000000,5520.000000000,447.000000000,38.449785000
38.459638,51.751100000,5485.955165000,413.389890000,5477.000000000,411.000000000,5504.000000000,414.000000000,38.459638000
38.459652,51.749727000,5487.759649000,413.450901000,5477.000000000,411.000000000,5504.000000000,414.000000000,38.459652000
38.469652,51.749727000,5484.683684000,411.205811000,5476.500000000,411.000000000,5457.000000000,391.000000000,38.469652000
38.469676,51.749727000,5481.915316000,409.185230000,5476.000000000,411.000000000,5457.000000000,391.000000000,38.469676000
38.479750,51.749727000,5481.023784000,410.066707000,5476.000000000,411.500000000,5473.000000000,418.000000000,38.479750000
38.479775,51.749727000,5480.221406000,410.860036000,5476.000000000,412.000000000,5473.000000000,418.000000000,38.479775000
38.489650,51.749727000,5481.199265000,408.474033000,5476.500000000,411.500000000,5490.000000000,387.000000000,38.489650000
38.489663,51.749727000,5482.079339000,406.326629000,5477.000000000,411.000000000,5490.000000000,387.000000000,38.489663000
38.499597,51.749727000,5479.971405000,403.193966000,5476.500000000,411.000000000,5461.000000000,375.000000000,38.499597000
38.499617,51.751100000,5478.074264000,400.374570000,5476.000000000,411.000000000,5461.000000000,375.000000000,38.499617000
38.509814,51.751100000,5478.466838000,398.437113000,5476.000000000,407.000000000,5482.000000000,381.000000000,38.509814000
38.509854,51.751100000,5478.820154000,396.693402000,5476.000000000,403.000000000,5482.000000000,381.000000000,38.509854000
38.519709,51.751100000,5478.538139000,399.024061000,5476.000000000,407.000000000,5476.000000000,420.000000000,38.519709000
38.519722,51.749727000,5478.284325000,401.121655000,5476.000000000,411.000000000,5476.000000000,420.000000000,38.519722000
38.529797,51.749727000,5479.655892000,402.909490000,5476.000000000,411.000000000,5492.000000000,419.000000000,38.529797000
38.529829,51.749727000,5480.890303000,404.518541000,5476.000000000,411.000000000,5492.000000000,419.000000000,38.529829000
38.539713,51.749727000,5478.501273000,405.466687000,5476.000000000,411.000000000,5457.000000000,414.000000000,38.539713000
38.539744,51.749727000,5476.351145000,406.320018000,5476.000000000,411.000000000,5457.000000000,414.000000000,38.539744000
38.549654,51.749727000,5480.716031000,408.488016000,5476.000000000,411.000000000,5520.000000000,428.000000000,38.549654000
38.549666,51.749727000,5484.644428000,410.439215000,5476.000000000,411.000000000,5520.000000000,428.000000000,38.549666000
38.559702,51.749727000,5487.479985000,410.195293000,5476.000000000,409.500000000,5513.000000000,408.000000000,38.559702000
38.559724,51.749727000,5490.031987000,409.975764000,5476.000000000,408.000000000,5513.000000000,408.000000000,38.559724000
38.569738,51.749727000,5490.228788000,410.978187000,5476.000000000,408.000000000,5492.000000000,420.000000000,38.569738000
38.569772,51.751100000,5490.405909000,411.880369000,5476.000000000,408.000000000,5492.000000000,420.000000000,38.569772000
38.579771,51.751100000,5487.465318000,411.292332000,5476.000000000,408.000000000,5461.000000000,406.000000000,38.579771000
38.579791,51.749727000,5484.818786000,410.763099000,5476.000000000,408.000000000,5461.000000000,406.000000000,38.579791000
38.589717,51.749727000,5487.436908000,411.586789000,5476.500000000,409.500000000,5511.000000000,419.000000000,38.589717000
38.589756,51.749727000,5489.793217000,412.328110000,5477.000000000,411.000000000,5511.000000000,419.000000000,38.589756000
38.599524,51.749727000,5487.313895000,411.395299000,5477.000000000,411.000000000,5465.000000000,403.000000000,38.599524000
38.599532,51.749727000,5485.082506000,410.555769000,5477.000000000,411.000000000,5465.000000000,403.000000000,38.599532000
38.609647,51.749727000,5487.774255000,416.000192000,5477.000000000,412.500000000,5512.000000000,465.000000000,38.609647000
38.609672,51.749727000,5490.196830000,420.900173000,5477.000000000,414.000000000,5512.000000000,465.000000000,38.609672000
38.619832,51.749727000,5492.277147000,421.610156000,5477.500000000,414.000000000,5511.000000000,428.000000000,38.619832000
38.619871,51.749727000,5494.149432000,422.249140000,5478.000000000,414.000000000,5511.000000000,428.000000000,38.619871000
38.629650,51.749727000,5494.734489000,419.324226000,5478.000000000,414.000000000,5500.000000000,393.000000000,38.629650000
38.629663,51.749727000,5495.261040000,416.691803000,5478.000000000,414.000000000,5500.000000000,393.000000000,38.629663000
38.639642,51.749727000,5496.134936000,419.722623000,5480.000000000,414.000000000,5504.000000000,447.000000000,38.639642000
38.639664,51.749727000,5496.921442000,422.450361000,5482.000000000,414.000000000,5504.000000000,447.000000000,38.639664000
38.649632,51.749727000,5497.729298000,419.105325000,5486.000000000,414.000000000,5505.000000000,389.000000000,38.649632000
38.649652,51.749727000,5498.456368000,416.094792000,5490.000000000,414.000000000,5505.000000000,389.000000000,38.649652000
38.659673,51.749727000,5495.610731000,412.885313000,5490.000000000,414.000000000,5470.000000000,384.000000000,38.659673000
38.659695,51.749727000,5493.049658000,409.996782000,5490.000000000,414.000000000,5470.000000000,384.000000000,38.659695000
38.669621,51.749727000,5491.744692000,409.197104000,5490.000000000,414.000000000,5480.000000000,402.000000000,38.669621000
38.669642,51.749727000,5490.570223000,408.477393000,5490.000000000,414.000000000,5480.000000000,402.000000000,38.669642000
38.679745,51.749727000,5491.213201000,409.429654000,5491.000000000,414.000000000,5497.000000000,418.000000000,38.679745000
38.679776,51.749727000,5491.791881000,410.286688000,5492.000000000,414.000000000,5497.000000000,418.000000000,38.679776000
38.689595,51.749727000,5492.312693000,411.058020000,5492.000000000,414.000000000,5497.000000000,418.000000000,38.689595000
38.689605,51.749727000,5491.481423000,410.252218000,5492.000000000,414.000000000,5484.000000000,403.000000000,38.689605000
38.699658,51.749727000,5490.133281000,409.126996000,5492.000000000,414.000000000,5478.000000000,399.000000000,38.699658000
38.699678,51.749727000,5488.919953000,408.114296000,5491.000000000,411.000000000,5478.000000000,399.000000000,38.699678000
38.709678,51.749727000,5486.627958000,406.102867000,5490.000000000,408.000000000,5466.000000000,388.000000000,38.709678000
38.709719,51.748355000,5484.565162000,404.292580000,5487.000000000,407.000000000,5466.000000000,388.000000000,38.709719000
38.719738,51.748355000,5485.508646000,407.363322000,5490.000000000,408.000000000,5494.000000000,435.000000000,38.719738000
38.719751,51.749727000,5486.357781000,410.126990000,5491.000000000,411.000000000,5494.000000000,435.000000000,38.719751000
38.729686,51.749727000,5489.622003000,410.614291000,5492.000000000,411.000000000,5519.000000000,415.000000000,38.729686000
38.729712,51.749727000,5492.559803000,411.052862000,5492.000000000,411.000000000,5519.000000000,415.000000000,38.729712000
38.739755,51.749727000,5493.503822000,411.947576000,5492.000000000,414.000000000,5502.000000000,420.000000000,38.739755000
38.739789,51.749727000,5494.353440000,412.752818000,5493.000000000,414.500000000,5502.000000000,420.000000000,38.739789000
38.749621,51.749727000,5489.918096000,409.877536000,5493.000000000,414.500000000,5450.000000000,384.000000000,38.749621000
38.749628,51.749727000,5485.926287000,407.289783000,5493.000000000,414.500000000,5450.000000000,384.000000000,38.749628000
38.759691,51.749727000,5484.333658000,408.360804000,5493.000000000,415.000000000,5470.000000000,418.000000000,38.759691000
38.759714,51.749727000,5482.900292000,409.324724000,5493.000000000,416.500000000,5470.000000000,418.000000000,38.759714000
38.769772,51.749727000,5481.910263000,404.792252000,5493.000000000,415.000000000,5473.000000000,364.000000000,38.769772000
38.769805,51.749727000,5481.019237000,400.713026000,5493.000000000,414.500000000,5473.000000000,364.000000000,38.769805000
38.779755,51.749727000,5477.917313000,398.541724000,5493.000000000,414.000000000,5450.000000000,379.000000000,38.779755000
38.779767,51.751100000,5475.125582000,396.587551000,5493.000000000,411.000000000,5450.000000000,379.000000000,38.779767000
38.789675,51.751100000,5473.013024000,396.828796000,5493.000000000,408.000000000,5454.000000000,399.000000000,38.789675000
38.789708,51.749727000,5471.111721000,397.045917000,5493.000000000,407.000000000,5454.000000000,399.000000000,38.789708000
38.799650,51.749727000,5467.800549000,396.041325000,5492.000000000,406.000000000,5438.000000000,387.000000000,38.799650000
38.799698,51.749727000,5464.820494000,395.137192000,5488.000000000,404.500000000,5438.000000000,387.000000000,38.799698000
38.809648,51.749727000,5466.538445000,398.223473000,5483.000000000,404.500000000,5482.000000000,426.000000000,38.809648000
38.809698,51.749727000,5468.084600000,401.001126000,5482.000000000,404.500000000,5482.000000000,426.000000000,38.809698000
38.819813,51.749727000,5468.976140000,402.301013000,5481.000000000,404.500000000,5477.000000000,414.000000000,38.819813000
38.819871,51.749727000,5469.778526000,403.470912000,5480.000000000,404.500000000,5477.000000000,414.000000000,38.819871000
38.829829,51.749727000,5473.700674000,406.123821000,5481.000000000,404.500000000,5509.000000000,430.000000000,38.829829000
38.829911,51.749727000,5477.230606000,408.511439000,5482.000000000,408.500000000,5509.000000000,430.000000000,38.829911000
38.839531,51.749727000,5476.807546000,407.960295000,5481.000000000,403.000000000,5473.000000000,403.000000000,38.839531000
38.839550,51.749727000,5476.426791000,407.464265000,5480.000000000,403.000000000,5473.000000000,403.000000000,38.839550000
38.849654,51.749727000,5477.584112000,410.617839000,5481.000000000,403.000000000,5488.000000000,439.000000000,38.849654000
38.849676,51.749727000,5478.625701000,413.456055000,5482.000000000,408.500000000,5488.000000000,439.000000000,38.849676000
38.859663,51.749727000,5479.663131000,414.410449000,5482.000000000,408.500000000,5489.000000000,423.000000000,38.859663000
38.859691,51.749727000,5480.596818000,415.269404000,5482.000000000,408.500000000,5489.000000000,423.000000000,38.859691000
38.869628,51.749727000,5479.137136000,413.042464000,5481.000000000,403.000000000,5466.000000000,393.000000000,38.869628000
38.869661,51.749727000,5477.823422000,411.038218000,5480.000000000,403.000000000,5466.000000000,393.000000000,38.869661000
38.879579,51.749727000,5474.241080000,407.434396000,5479.000000000,403.000000000,5442.000000000,375.000000000,38.879579000
38.879607,51.749727000,5471.016972000,404.190956000,5478.000000000,403.000000000,5442.000000000,375.000000000,38.879607000
38.889581,51.749727000,5468.115275000,401.271861000,5477.500000000,402.500000000,5442.000000000,375.000000000,38.889581000
38.889604,51.749727000,5466.703747000,401.844675000,5477.000000000,402.500000000,5454.000000000,407.000000000,38.889604000
38.899684,51.749727000,5472.033373000,405.560207000,5477.000000000,403.000000000,5520.000000000,439.000000000,38.899684000
38.899725,51.749727000,5476.830035000,408.904186000,5477.000000000,403.000000000,5520.000000000,439.000000000,38.899725000
38.909502,51.749727000,5478.147032000,409.213768000,5477.500000000,405.000000000,5490.000000000,412.000000000,38.909502000
38.909515,51.749727000,5479.332329000,409.492391000,5478.000000000,409.500000000,5490.000000000,412.000000000,38.909515000
38.919606,51.749727000,5475.899096000,406.243152000,5477.500000000,409.500000000,5445.000000000,377.000000000,38.919606000
38.919636,51.749727000,5472.809186000,403.318837000,5477.000000000,409.500000000,5445.000000000,377.000000000,38.919636000
38.929493,51.749727000,5471.328268000,403.686953000,5475.000000000,407.000000000,5458.000000000,407.000000000,38.929493000
38.929508,51.748355000,5469.995441000,404.018258000,5473.000000000,407.000000000,5458.000000000,407.000000000,38.929508000
38.939525,51.748355000,5473.195897000,407.916432000,5473.000000000,407.000000000,5502.000000000,443.000000000,38.939525000
38.939533,51.749727000,5476.076307000,411.424789000,5473.000000000,407.000000000,5502.000000000,443.000000000,38.939533000
38.949593,51.749727000,5477.368676000,409.882310000,5473.000000000,407.000000000,5489.000000000,396.000000000,38.949593000
38.949625,51.749727000,5478.531809000,408.494079000,5473.000000000,407.000000000,5489.000000000,396.000000000,38.949625000
38.959586,51.749727000,5476.878628000,407.244671000,5473.000000000,407.000000000,5462.000000000,396.000000000,38.959586000
38.959625,51.749727000,5475.390765000,406.120204000,5473.000000000,407.000000000,5462.000000000,396.000000000,38.959625000
38.969489,51.749727000,5476.751689000,407.108184000,5473.000000000,407.000000000,5489.000000000,416.000000000,38.969489000
38.969500,51.749727000,5477.976520000,407.997365000,5473.000000000,407.000000000,5489.000000000,416.000000000,38.969500000
38.979570,51.749727000,5473.978868000,405.997629000,5473.000000000,407.000000000,5438.000000000,388.000000000,38.979570000
38.979603,51.749727000,5470.380981000,404.197866000,5473.000000000,405.000000000,5438.000000000,388.000000000,38.979603000
38.989585,51.749727000,5470.942883000,404.578079000,5473.000000000,405.000000000,5476.000000000,408.000000000,38.989585000
38.989614,51.749727000,5471.448595000,404.920271000,5473.000000000,405.000000000,5476.000000000,408.000000000,38.989614000
38.999646,51.749727000,5472.703735000,407.228244000,5473.000000000,407.000000000,5484.000000000,428.000000000,38.999646000
38.999680,51.749727000,5473.833362000,409.305420000,5473.000000000,407.000000000,5484.000000000,428.000000000,38.999680000
39.009652,51.749727000,5471.750025000,407.074878000,5473.000000000,407.000000000,5453.000000000,387.000000000,39.009652000
39.009681,51.749727000,5469.875023000,405.067390000,5473.000000000,405.000000000,5453.000000000,387.000000000,39.009681000
39.019721,51.749727000,5469.687521000,404.860651000,5473.000000000,405.000000000,5468.000000000,403.000000000,39.019721000
39.019757,51.749727000,5469.518769000,404.674586000,5473.000000000,405.000000000,5468.000000000,403.000000000,39.019757000
39.029616,51.749727000,5469.566892000,403.807127000,5473.000000000,405.000000000,5470.000000000,396.000000000,39.029616000
39.029641,51.749727000,5469.610203000,403.026415000,5473.000000000,405.000000000,5470.000000000,396.000000000,39.029641000
39.039524,51.749727000,5470.049182000,401.223773000,5473.500000000,405.000000000,5474.000000000,385.000000000,39.039524000
39.039536,51.749727000,5470.444264000,399.601396000,5474.000000000,405.000000000,5474.000000000,385.000000000,39.039536000
39.049655,51.749727000,5472.999838000,402.341256000,5475.000000000,407.000000000,5496.000000000,427.000000000,39.049655000
39.049688,51.748355000,5475.299854000,404.807131000,5476.000000000,407.000000000,5496.000000000,427.000000000,39.049688000
39.059624,51.748355000,5476.669868000,406.526418000,5476.000000000,407.000000000,5489.000000000,422.000000000,39.059624000
39.059652,51.749727000,5477.902882000,408.073776000,5476.000000000,407.000000000,5489.000000000,422.000000000,39.059652000
39.069598,51.749727000,5474.812593000,405.366398000,5475.000000000,407.000000000,5447.000000000,381.000000000,39.069598000
39.069627,51.748355000,5472.031334000,402.929758000,5474.000000000,405.000000000,5447.000000000,381.000000000,39.069627000
39.079646,51.748355000,5467.928201000,399.736783000,5473.500000000,403.000000000,5431.000000000,371.000000000,39.079646000
39.079714,51.749727000,5464.235381000,396.863104000,5473.000000000,403.000000000,5431.000000000,371.000000000,39.079714000
39.089610,51.749727000,5470.711843000,403.076794000,5473.500000000,403.000000000,5529.000000000,459.000000000,39.089610000
39.089649,51.748355000,5476.540658000,408.669114000,5474.000000000,405.000000000,5529.000000000,459.000000000,39.089649000
39.099493,51.748355000,5479.286592000,411.002203000,5474.000000000,405.000000000,5504.000000000,432.000000000,39.099493000
39.099510,51.748355000,5481.757933000,413.101983000,5474.000000000,405.000000000,5504.000000000,432.000000000,39.099510000
39.109610,51.748355000,5479.082140000,410.591784000,5472.000000000,403.000000000,5455.000000000,388.000000000,39.109610000
39.109640,51.749727000,5476.673926000,408.332606000,5470.000000000,399.500000000,5455.000000000,388.000000000,39.109640000
39.119696,51.749727000,5479.406533000,414.099345000,5472.000000000,403.000000000,5504.000000000,466.000000000,39.119696000
39.119736,51.749727000,5481.865880000,419.289411000,5474.000000000,405.000000000,5504.000000000,466.000000000,39.119736000
39.129702,51.749727000,5483.279292000,420.460470000,5475.000000000,407.000000000,5496.000000000,431.000000000,39.129702000
39.129743,51.749727000,5484.551363000,421.514423000,5476.000000000,407.000000000,5496.000000000,431.000000000,39.129743000
39.139520,51.749727000,5482.396227000,418.862981000,5476.000000000,407.000000000,5463.000000000,395.000000000,39.139520000
39.139544,51.748355000,5480.456604000,416.476682000,5476.000000000,407.000000000,5463.000000000,395.000000000,39.139544000
