__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt
1782646988.193319,,,,4680.000000000,350.000000000,0.000000000,,
1782646988.193346,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.203194,,,,4701.000000000,387.000000000,0.000000000,,
1782646988.203221,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.213241,,,,4732.000000000,431.000000000,0.000000000,,
1782646988.213279,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.223242,,,,4744.000000000,469.000000000,0.000000000,,
1782646988.223273,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.233115,,,,4690.000000000,353.000000000,0.000000000,,
1782646988.233145,0.261663586,-0.031230927,0.000000000,,,,14.992231788,-1.789401791
1782646988.243204,,,,4698.000000000,345.000000000,0.000000000,,
1782646988.243238,0.261615634,-0.031230927,0.000000000,,,,14.989484342,-1.789401791
1782646988.253309,,,,4684.000000000,349.000000000,0.000000000,,
1782646988.253347,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.263188,,,,4678.000000000,353.000000000,0.000000000,,
1782646988.263213,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.273198,,,,4715.000000000,375.000000000,0.000000000,,
1782646988.273229,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.283228,,,,4709.000000000,384.000000000,0.000000000,,
1782646988.283260,0.261639595,-0.031230927,0.000000000,,,,14.990857211,-1.789401791
1782646988.293236,,,,4668.000000000,356.000000000,0.000000000,,
1782646988.293263,0.261639595,-0.031230927,0.000000000,,,,14.990857211,-1.789401791
1782646988.303283,0.261663586,-0.031230927,0.000000000,,,,14.992231788,-1.789401791
1782646988.303312,,,,4724.000000000,404.000000000,0.000000000,,
1782646988.313235,,,,4754.000000000,440.000000000,0.000000000,,
1782646988.313271,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.323298,,,,4670.000000000,381.000000000,0.000000000,,
1782646988.323336,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.333178,,,,4704.000000000,346.000000000,0.000000000,,
1782646988.333204,0.261591673,-0.031254768,0.000000000,,,,14.988111473,-1.790767830
1782646988.343166,,,,4701.000000000,314.000000000,0.000000000,,
1782646988.343183,0.261615634,-0.031230927,0.000000000,,,,14.989484342,-1.789401791
1782646988.353402,,,,4641.000000000,326.000000000,0.000000000,,
1782646988.353440,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.363202,,,,4688.000000000,328.000000000,0.000000000,,
1782646988.363224,0.261567712,-0.031254768,0.000000000,,,,14.986738604,-1.790767830
1782646988.373211,,,,4689.000000000,337.000000000,0.000000000,,
1782646988.373241,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.383240,,,,4674.000000000,384.000000000,0.000000000,,
1782646988.383268,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.393211,,,,4702.000000000,380.000000000,0.000000000,,
1782646988.393247,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.403097,,,,4659.000000000,353.000000000,0.000000000,,
1782646988.403123,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.413139,,,,4668.000000000,356.000000000,0.000000000,,
1782646988.413172,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.423266,,,,4668.000000000,368.000000000,0.000000000,,
1782646988.423302,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.433153,,,,4682.000000000,330.000000000,0.000000000,,
1782646988.433173,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.443175,,,,4658.000000000,302.000000000,0.000000000,,
1782646988.443187,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.453051,,,,4666.000000000,293.000000000,0.000000000,,
1782646988.453064,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.463216,,,,4668.000000000,287.000000000,0.000000000,,
1782646988.463248,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.473233,,,,4680.000000000,283.000000000,0.000000000,,
1782646988.473255,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.483203,,,,4779.000000000,410.000000000,0.000000000,,
1782646988.483217,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.493148,,,,4688.000000000,381.000000000,0.000000000,,
1782646988.493169,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.503185,,,,4686.000000000,338.000000000,0.000000000,,
1782646988.503217,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.513310,,,,4724.000000000,350.000000000,0.000000000,,
1782646988.513343,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.523224,,,,4713.000000000,373.000000000,0.000000000,,
1782646988.523240,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.533160,,,,4690.000000000,333.000000000,0.000000000,,
1782646988.533190,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.543259,,,,4655.000000000,336.000000000,0.000000000,,
1782646988.543290,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.553274,,,,4697.000000000,315.000000000,0.000000000,,
1782646988.553305,0.261591673,-0.031278610,0.000000000,,,,14.988111473,-1.792133869
1782646988.563219,,,,4684.000000000,283.000000000,0.000000000,,
1782646988.563244,0.261591673,-0.031254768,0.000000000,,,,14.988111473,-1.790767830
1782646988.573217,,,,4678.000000000,321.000000000,0.000000000,,
1782646988.573244,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.583111,,,,4689.000000000,295.000000000,0.000000000,,
1782646988.583127,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.593219,,,,4684.000000000,350.000000000,0.000000000,,
1782646988.593251,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.603263,,,,4732.000000000,388.000000000,0.000000000,,
1782646988.603303,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.613214,,,,4672.000000000,297.000000000,0.000000000,,
1782646988.613239,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.623125,,,,4716.000000000,364.000000000,0.000000000,,
1782646988.623144,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.633402,,,,4720.000000000,395.000000000,0.000000000,,
1782646988.633445,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.643226,,,,4700.000000000,322.000000000,0.000000000,,
1782646988.643249,0.261567712,-0.031278610,0.000000000,,,,14.986738604,-1.792133869
1782646988.653089,,,,4676.000000000,322.000000000,0.000000000,,
1782646988.653118,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.663168,,,,4688.000000000,293.000000000,0.000000000,,
1782646988.663186,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.673159,,,,4681.000000000,291.000000000,0.000000000,,
1782646988.673182,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.683178,,,,4720.000000000,356.000000000,0.000000000,,
1782646988.683195,0.261591673,-0.031254768,0.000000000,,,,14.988111473,-1.790767830
1782646988.693149,,,,4680.000000000,369.000000000,0.000000000,,
1782646988.693174,0.261591673,-0.031278610,0.000000000,,,,14.988111473,-1.792133869
1782646988.703140,,,,4700.000000000,391.000000000,0.000000000,,
1782646988.703170,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.713112,,,,4668.000000000,349.000000000,0.000000000,,
1782646988.713141,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.723082,,,,4694.000000000,346.000000000,0.000000000,,
1782646988.723099,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.733141,,,,4725.000000000,345.000000000,0.000000000,,
1782646988.733175,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.743221,,,,4658.000000000,285.000000000,0.000000000,,
1782646988.743259,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.753054,,,,4639.000000000,289.000000000,0.000000000,,
1782646988.753068,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.763169,,,,4664.000000000,337.000000000,0.000000000,,
1782646988.763198,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.773087,,,,4688.000000000,317.000000000,0.000000000,,
1782646988.773106,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.783055,,,,4704.000000000,395.000000000,0.000000000,,
1782646988.783068,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.793113,,,,4707.000000000,342.000000000,0.000000000,,
1782646988.793131,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.803127,,,,4705.000000000,329.000000000,0.000000000,,
1782646988.803156,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.813229,,,,4654.000000000,350.000000000,0.000000000,,
1782646988.813260,0.261567712,-0.031254768,0.000000000,,,,14.986738604,-1.790767830
1782646988.823034,,,,4670.000000000,310.000000000,0.000000000,,
1782646988.823052,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.833171,,,,4680.000000000,350.000000000,0.000000000,,
1782646988.833200,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.843277,,,,4664.000000000,306.000000000,0.000000000,,
1782646988.843312,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.853160,,,,4686.000000000,337.000000000,0.000000000,,
1782646988.853199,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.863105,,,,4626.000000000,318.000000000,0.000000000,,
1782646988.863127,0.261567712,-0.031254768,0.000000000,,,,14.986738604,-1.790767830
1782646988.873049,,,,4700.000000000,387.000000000,0.000000000,,
1782646988.873065,0.261567712,-0.031254768,0.000000000,,,,14.986738604,-1.790767830
1782646988.883148,,,,4701.000000000,340.000000000,0.000000000,,
1782646988.883180,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.893190,,,,4642.000000000,340.000000000,0.000000000,,
1782646988.893213,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.903139,0.261591673,-0.031254768,0.000000000,,,,14.988111473,-1.790767830
1782646988.903166,,,,4682.000000000,303.000000000,0.000000000,,
1782646988.913149,,,,4669.000000000,340.000000000,0.000000000,,
1782646988.913177,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.923160,,,,4707.000000000,334.000000000,0.000000000,,
1782646988.923185,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.933014,,,,4646.000000000,263.000000000,0.000000000,,
1782646988.933035,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646988.943199,,,,4682.000000000,321.000000000,0.000000000,,
1782646988.943237,0.261591673,-0.031254768,0.000000000,,,,14.988111473,-1.790767830
1782646988.953074,,,,4677.000000000,348.000000000,0.000000000,,
1782646988.953088,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.963151,,,,4709.000000000,377.000000000,0.000000000,,
1782646988.963174,0.261543721,-0.031230927,0.000000000,,,,14.985364027,-1.789401791
1782646988.973018,,,,4625.000000000,313.000000000,0.000000000,,
1782646988.973031,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646988.983094,,,,4654.000000000,356.000000000,0.000000000,,
1782646988.983128,0.261567712,-0.031278610,0.000000000,,,,14.986738604,-1.792133869
1782646988.993183,,,,4649.000000000,334.000000000,0.000000000,,
1782646988.993213,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646989.003094,,,,4620.000000000,353.000000000,0.000000000,,
1782646989.003125,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646989.013089,,,,4626.000000000,346.000000000,0.000000000,,
1782646989.013118,0.261543721,-0.031278610,0.000000000,,,,14.985364027,-1.792133869
1782646989.023128,,,,4646.000000000,291.000000000,0.000000000,,
1782646989.023145,0.261543721,-0.031278610,0.000000000,,,,14.985364027,-1.792133869
1782646989.033224,,,,4860.000000000,341.000000000,0.000000000,,
1782646989.033270,0.261567712,-0.031230927,0.000000000,,,,14.986738604,-1.789401791
1782646989.043252,,,,4884.000000000,325.000000000,0.000000000,,
1782646989.043289,0.261591673,-0.031230927,0.000000000,,,,14.988111473,-1.789401791
1782646989.053051,,,,4879.000000000,363.000000000,0.000000000,,
1782646989.053071,0.261615634,-0.031230927,0.000000000,,,,14.989484342,-1.789401791
1782646989.063172,,,,4811.000000000,367.000000000,0.000000000,,
1782646989.063204,0.261615634,-0.031207085,0.000000000,,,,14.989484342,-1.788035752
1782646989.073071,,,,4755.000000000,319.000000000,0.000000000,,
1782646989.073101,0.261615634,-0.031230927,0.000000000,,,,14.989484342,-1.789401791
1782646989.083210,,,,4782.000000000,346.000000000,0.000000000,,
1782646989.083241,0.261615634,-0.031254768,0.000000000,,,,14.989484342,-1.790767830
1782646989.093265,,,,4766.000000000,385.000000000,0.000000000,,
1782646989.093299,0.261615634,-0.031278610,0.000000000,,,,14.989484342,-1.792133869
1782646989.103067,0.261615634,-0.031326771,0.000000000,,,,14.989484342,-1.794893268
1782646989.103092,,,,4715.000000000,356.000000000,0.000000000,,
1782646989.113188,,,,4891.000000000,306.000000000,0.000000000,,
1782646989.113206,0.261807382,-0.031182766,0.000000000,,,,15.000470710,-1.786642392
1782646989.123178,,,,5064.000000000,329.000000000,0.000000000,,
1782646989.123227,0.261855334,-0.031182766,0.000000000,,,,15.003218156,-1.786642392
1782646989.133051,,,,4979.000000000,295.000000000,0.000000000,,
1782646989.133075,0.261903256,-0.031158924,0.000000000,,,,15.005963895,-1.785276353
1782646989.143123,,,,5024.000000000,356.000000000,0.000000000,,
1782646989.143150,0.261759460,-0.031278610,0.000000000,,,,14.997724972,-1.792133869
1782646989.153046,,,,4926.000000000,340.000000000,0.000000000,,
1782646989.153068,0.261807382,-0.031278610,0.000000000,,,,15.000470710,-1.792133869
1782646989.163014,,,,4893.000000000,315.000000000,0.000000000,,
1782646989.163033,0.261807382,-0.031207085,0.000000000,,,,15.000470710,-1.788035752
1782646989.173172,,,,4857.000000000,303.000000000,0.000000000,,
1782646989.173201,0.261879295,-0.031230927,0.000000000,,,,15.004591026,-1.789401791
1782646989.183052,,,,4833.000000000,311.000000000,0.000000000,,
1782646989.183085,0.261951208,-0.031254768,0.000000000,,,,15.008711341,-1.790767830
1782646989.193175,,,,4965.000000000,345.000000000,0.000000000,,
1782646989.193199,0.262262791,-0.031111240,0.000000000,,,,15.026563763,-1.782544275
1782646989.203020,,,,5106.000000000,341.000000000,0.000000000,,
1782646989.203050,0.262358665,-0.031086922,0.000000000,,,,15.032056947,-1.781150915
1782646989.213184,,,,5138.000000000,389.000000000,0.000000000,,
1782646989.213220,0.262454540,-0.031063080,0.000000000,,,,15.037550131,-1.779784876
1782646989.223146,,,,5103.000000000,340.000000000,0.000000000,,
1782646989.223167,0.262142956,-0.031182766,0.000000000,,,,15.019697709,-1.786642392
1782646989.233138,,,,4961.000000000,368.000000000,0.000000000,,
1782646989.233161,0.262238830,-0.031158924,0.000000000,,,,15.025190893,-1.785276353
1782646989.243151,,,,4865.000000000,342.000000000,0.000000000,,
1782646989.243187,0.262310714,-0.031086922,0.000000000,,,,15.029309501,-1.781150915
1782646989.253092,,,,4849.000000000,315.000000000,0.000000000,,
1782646989.253122,0.262670249,-0.031111240,0.000000000,,,,15.049909369,-1.782544275
1782646989.263124,,,,4838.000000000,346.000000000,0.000000000,,
1782646989.263146,0.262766123,-0.031111240,0.000000000,,,,15.055402553,-1.782544275
1782646989.273131,,,,4981.000000000,356.000000000,0.000000000,,
1782646989.273155,0.262885958,-0.030943394,0.000000000,,,,15.062268607,-1.772927361
1782646989.283194,,,,5118.000000000,344.000000000,0.000000000,,
1782646989.283232,0.262981832,-0.030871391,0.000000000,,,,15.067761791,-1.768801923
1782646989.293110,,,,5096.000000000,340.000000000,0.000000000,,
1782646989.293123,0.263077706,-0.030847549,0.000000000,,,,15.073254975,-1.767435884
1782646989.303065,0.263005793,-0.030967236,0.000000000,,,,15.069134660,-1.774293400
1782646989.303090,,,,5102.000000000,385.000000000,0.000000000,,
1782646989.313074,,,,4852.000000000,330.000000000,0.000000000,,
1782646989.313100,0.263149619,-0.030943394,0.000000000,,,,15.077375290,-1.772927361
1782646989.323058,,,,4809.000000000,341.000000000,0.000000000,,
1782646989.323074,0.263269454,-0.030895233,0.000000000,,,,15.084241344,-1.770167962
1782646989.333176,,,,4783.000000000,324.000000000,0.000000000,,
1782646989.333205,0.263724864,-0.030823231,0.000000000,,,,15.110334396,-1.766042524
1782646989.343217,,,,4845.000000000,329.000000000,0.000000000,,
1782646989.343258,0.263820738,-0.030799389,0.000000000,,,,15.115827580,-1.764676485
1782646989.353016,,,,4971.000000000,340.000000000,0.000000000,,
1782646989.353035,0.263796777,-0.030727386,0.000000000,,,,15.114454711,-1.760551048
1782646989.363103,,,,5009.000000000,325.000000000,0.000000000,,
1782646989.363125,0.263916612,-0.030631542,0.000000000,,,,15.121320765,-1.755059571
1782646989.373096,,,,5131.000000000,345.000000000,0.000000000,,
1782646989.373116,0.264036447,-0.030607700,0.000000000,,,,15.128186818,-1.753693532
1782646989.383093,,,,4908.000000000,354.000000000,0.000000000,,
1782646989.383132,0.264348030,-0.030679703,0.000000000,,,,15.146039240,-1.757818970
1782646989.393262,,,,4720.000000000,285.000000000,0.000000000,,
1782646989.393296,0.264491856,-0.030607700,0.000000000,,,,15.154279870,-1.753693532
1782646989.403077,0.264659643,-0.030535698,0.000000000,,,,15.163893370,-1.749568094
1782646989.403094,,,,4750.000000000,345.000000000,0.000000000,,
1782646989.413234,,,,4724.000000000,318.000000000,0.000000000,,
1782646989.413272,0.264995188,-0.030488014,0.000000000,,,,15.183118661,-1.746836016
1782646989.423137,,,,4883.000000000,318.000000000,0.000000000,,
1782646989.423163,0.265115023,-0.030463696,0.000000000,,,,15.189984714,-1.745442656
1782646989.433014,,,,4950.000000000,315.000000000,0.000000000,,
1782646989.433038,0.265186936,-0.030416012,0.000000000,,,,15.194105029,-1.742710578
1782646989.443145,,,,5001.000000000,326.000000000,0.000000000,,
1782646989.443178,0.265234888,-0.030416012,0.000000000,,,,15.196852475,-1.742710578
1782646989.452997,,,,4974.000000000,381.000000000,0.000000000,,
1782646989.453014,0.265234888,-0.030416012,0.000000000,,,,15.196852475,-1.742710578
1782646989.462977,,,,4720.000000000,282.000000000,0.000000000,,
1782646989.462991,0.265402645,-0.030416012,0.000000000,,,,15.206464267,-1.742710578
1782646989.473048,,,,4649.000000000,299.000000000,0.000000000,,
1782646989.473075,0.265905976,-0.030224323,0.000000000,,,,15.235303058,-1.731727625
1782646989.483156,,,,4693.000000000,352.000000000,0.000000000,,
1782646989.483189,0.266121715,-0.030128479,0.000000000,,,,15.247664003,-1.726236148
1782646989.493108,,,,4865.000000000,290.000000000,0.000000000,,
1782646989.493120,0.266289473,-0.030080318,0.000000000,,,,15.257275795,-1.723476749
1782646989.503050,0.266121715,-0.030152321,0.000000000,,,,15.247664003,-1.727602187
1782646989.503077,,,,4903.000000000,283.000000000,0.000000000,,
1782646989.513053,,,,4924.000000000,299.000000000,0.000000000,,
1782646989.513074,0.266265512,-0.030104160,0.000000000,,,,15.255902926,-1.724842788
1782646989.523200,,,,4869.000000000,287.000000000,0.000000000,,
1782646989.523232,0.266433299,-0.030056477,0.000000000,,,,15.265516425,-1.722110710
1782646989.533154,,,,4744.000000000,334.000000000,0.000000000,,
1782646989.533183,0.266888708,-0.030008316,0.000000000,,,,15.291609477,-1.719351312
1782646989.543149,,,,4690.000000000,360.000000000,0.000000000,,
1782646989.543170,0.267104417,-0.029984474,0.000000000,,,,15.303968715,-1.717985273
1782646989.553117,,,,4712.000000000,303.000000000,0.000000000,,
1782646989.553152,0.267320126,-0.029744625,0.000000000,,,,15.316327953,-1.704242920
1782646989.563113,,,,4962.000000000,317.000000000,0.000000000,,
1782646989.563148,0.267368078,-0.029696941,0.000000000,,,,15.319075399,-1.701510842
1782646989.573028,,,,4953.000000000,290.000000000,0.000000000,,
1782646989.573046,0.267511874,-0.029696941,0.000000000,,,,15.327314321,-1.701510842
1782646989.583115,,,,4973.000000000,297.000000000,0.000000000,,
1782646989.583145,0.267631710,-0.029720783,0.000000000,,,,15.334180375,-1.702876881
1782646989.593222,,,,4829.000000000,341.000000000,0.000000000,,
1782646989.593260,0.267847449,-0.029648781,0.000000000,,,,15.346541320,-1.698751444
1782646989.603050,,,,4775.000000000,334.000000000,0.000000000,,
1782646989.603062,0.268087119,-0.029601097,0.000000000,,,,15.360273427,-1.696019366
1782646989.613005,,,,4711.000000000,295.000000000,0.000000000,,
1782646989.613024,0.268542528,-0.029529095,0.000000000,,,,15.386366479,-1.691893928
1782646989.623122,,,,4798.000000000,314.000000000,0.000000000,,
1782646989.623161,0.268686324,-0.029457092,0.000000000,,,,15.394605402,-1.687768490
1782646989.633001,,,,4951.000000000,318.000000000,0.000000000,,
1782646989.633013,0.268854111,-0.029361248,0.000000000,,,,15.404218901,-1.682277014
1782646989.643146,,,,5039.000000000,321.000000000,0.000000000,,
1782646989.643178,0.268806159,-0.029481411,0.000000000,,,,15.401471455,-1.689161850
1782646989.653791,,,,5060.000000000,373.000000000,0.000000000,,
1782646989.653816,0.268997908,-0.029433250,0.000000000,,,,15.412457824,-1.686402451
1782646989.663676,,,,4802.000000000,325.000000000,0.000000000,,
1782646989.663700,0.269812852,-0.029169559,0.000000000,,,,15.459150744,-1.671294060
1782646989.673836,,,,4743.000000000,290.000000000,0.000000000,,
1782646989.673868,0.270028561,-0.029121876,0.000000000,,,,15.471509982,-1.668561982
1782646989.683653,,,,4743.000000000,346.000000000,0.000000000,,
1782646989.683684,0.270196348,-0.029121876,0.000000000,,,,15.481123481,-1.668561982
1782646989.693784,,,,4862.000000000,325.000000000,0.000000000,,
1782646989.693819,0.270004600,-0.029121876,0.000000000,,,,15.470137113,-1.668561982
1782646989.703534,,,,4934.000000000,318.000000000,0.000000000,,
1782646989.703547,0.270196348,-0.029073715,0.000000000,,,,15.481123481,-1.665802583
1782646989.713643,,,,5000.000000000,342.000000000,0.000000000,,
1782646989.713662,0.270388097,-0.029026031,0.000000000,,,,15.492109850,-1.663070505
1782646989.723815,,,,4923.000000000,333.000000000,0.000000000,,
1782646989.723846,0.271107137,-0.028905869,0.000000000,,,,15.533307878,-1.656185669
1782646989.733678,,,,4717.000000000,289.000000000,0.000000000,,
1782646989.733709,0.271370798,-0.028810024,0.000000000,,,,15.548414562,-1.650694192
1782646989.743746,,,,4642.000000000,315.000000000,0.000000000,,
1782646989.743790,0.271634459,-0.028690338,0.000000000,,,,15.563521245,-1.643836676
1782646989.753701,,,,4764.000000000,317.000000000,0.000000000,,
1782646989.753728,0.271562546,-0.028714180,0.000000000,,,,15.559400930,-1.645202715
1782646989.763727,,,,4926.000000000,309.000000000,0.000000000,,
1782646989.763777,0.271730334,-0.028666496,0.000000000,,,,15.569014430,-1.642470637
1782646989.773787,,,,4892.000000000,298.000000000,0.000000000,,
1782646989.773805,0.272065878,-0.028570175,0.000000000,,,,15.588239721,-1.636951840
1782646989.783710,,,,4971.000000000,344.000000000,0.000000000,,
1782646989.783743,0.272377461,-0.028522491,0.000000000,,,,15.606092143,-1.634219762
1782646989.793757,,,,4840.000000000,311.000000000,0.000000000,,
1782646989.793792,0.272665083,-0.028474331,0.000000000,,,,15.622571696,-1.631460363
1782646989.803742,,,,4725.000000000,317.000000000,0.000000000,,
1782646989.803781,0.272952706,-0.028282642,0.000000000,,,,15.639051249,-1.620477410
1782646989.813694,,,,4658.000000000,317.000000000,0.000000000,,
1782646989.813722,0.273168445,-0.028186798,0.000000000,,,,15.651412194,-1.614985933
1782646989.823687,,,,4834.000000000,266.000000000,0.000000000,,
1782646989.823712,0.273360163,-0.028139114,0.000000000,,,,15.662396855,-1.612253855
1782646989.833833,,,,4983.000000000,306.000000000,0.000000000,,
1782646989.833874,0.273432076,-0.028234959,0.000000000,,,,15.666517170,-1.617745332
1782646989.843602,,,,5006.000000000,321.000000000,0.000000000,,
1782646989.843619,0.273719698,-0.028114796,0.000000000,,,,15.682996723,-1.610860495
1782646989.853633,,,,4914.000000000,341.000000000,0.000000000,,
1782646989.853658,0.274007320,-0.027971268,0.000000000,,,,15.699476276,-1.602636941
1782646989.863728,,,,4818.000000000,310.000000000,0.000000000,,
1782646989.863769,0.274678439,-0.027947426,0.000000000,,,,15.737928566,-1.601270902
1782646989.873776,,,,4794.000000000,338.000000000,0.000000000,,
1782646989.873806,0.274846226,-0.027851105,0.000000000,,,,15.747542065,-1.595752104
1782646989.883699,,,,4860.000000000,332.000000000,0.000000000,,
1782646989.883725,0.274750352,-0.027875423,0.000000000,,,,15.742048881,-1.597145464
1782646989.893711,,,,4899.000000000,274.000000000,0.000000000,,
1782646989.893734,0.274990022,-0.027851105,0.000000000,,,,15.755780988,-1.595752104
1782646989.903789,,,,5066.000000000,340.000000000,0.000000000,,
1782646989.903824,0.275229722,-0.027803421,0.000000000,,,,15.769514802,-1.593020026
1782646989.913714,,,,5004.000000000,353.000000000,0.000000000,,
1782646989.913755,0.276116550,-0.027443886,0.000000000,,,,15.820326330,-1.572420158
1782646989.923769,,,,4832.000000000,361.000000000,0.000000000,,
1782646989.923796,0.276380211,-0.027395725,0.000000000,,,,15.835433013,-1.569660759
1782646989.933630,,,,4794.000000000,301.000000000,0.000000000,,
1782646989.933668,0.276643842,-0.027395725,0.000000000,,,,15.850537990,-1.569660759
1782646989.943705,,,,4733.000000000,302.000000000,0.000000000,,
1782646989.943739,0.276356220,-0.027420044,0.000000000,,,,15.834058437,-1.571054119
1782646989.953589,,,,4861.000000000,310.000000000,0.000000000,,
1782646989.953614,0.276619881,-0.027348042,0.000000000,,,,15.849165120,-1.566928681
1782646989.963671,,,,4928.000000000,332.000000000,0.000000000,,
1782646989.963697,0.277362913,-0.027228355,0.000000000,,,,15.891737725,-1.560071166
1782646989.973624,,,,5036.000000000,328.000000000,0.000000000,,
1782646989.973656,0.277674496,-0.027108192,0.000000000,,,,15.909590147,-1.553186329
1782646989.983738,,,,4828.000000000,332.000000000,0.000000000,,
1782646989.983778,0.277986079,-0.026988506,0.000000000,,,,15.927442569,-1.546328813
1782646989.993576,,,,4634.000000000,247.000000000,0.000000000,,
1782646989.993597,0.277890205,-0.027012348,0.000000000,,,,15.921949385,-1.547694852
1782646990.003686,,,,4634.000000000,353.000000000,0.000000000,,
1782646990.003721,0.278057992,-0.027012348,0.000000000,,,,15.931562885,-1.547694852
1782646990.013797,,,,4752.000000000,279.000000000,0.000000000,,
1782646990.013827,0.278249741,-0.026964664,0.000000000,,,,15.942549253,-1.544962774
1782646990.023576,,,,4903.000000000,332.000000000,0.000000000,,
1782646990.023596,0.278944820,-0.026700974,0.000000000,,,,15.982374412,-1.529854383
1782646990.033611,,,,4947.000000000,350.000000000,0.000000000,,
