__time,lift_angle(deg),lpf_b,lpf_r,median_b,median_r,raw_b,raw_r,time
32.169964,47.573548000,5612.925516000,337.541156000,5601.000000000,336.000000000,5525.000000000,328.000000000,32.169964000
32.179982,47.573548000,5609.632964000,339.187040000,5596.000000000,336.000000000,5580.000000000,354.000000000,32.179982000
32.180030,47.621612000,5606.669668000,340.668336000,5591.000000000,336.000000000,5580.000000000,354.000000000,32.180030000
32.189733,47.621612000,5614.002701000,341.901503000,5596.000000000,336.000000000,5680.000000000,353.000000000,32.189733000
32.189766,47.655948000,5620.602431000,343.011352000,5601.000000000,336.000000000,5680.000000000,353.000000000,32.189766000
32.199779,47.655948000,5616.042188000,344.310217000,5601.000000000,336.500000000,5575.000000000,356.000000000,32.199779000
32.199803,47.690280000,5611.937969000,345.479195000,5601.000000000,337.000000000,5575.000000000,356.000000000,32.199803000
32.209678,47.690280000,5615.244172000,347.031276000,5616.500000000,343.500000000,5645.000000000,361.000000000,32.209678000
32.209694,47.741089000,5618.219755000,348.428148000,5632.000000000,350.000000000,5645.000000000,361.000000000,32.209694000
32.219824,47.741089000,5632.297779000,349.585333000,5632.000000000,351.000000000,5759.000000000,360.000000000,32.219824000
32.219838,47.775421000,5644.968001000,350.626800000,5632.000000000,352.000000000,5759.000000000,360.000000000,32.219838000
32.229919,47.775421000,5638.671201000,350.964120000,5632.000000000,352.000000000,5582.000000000,354.000000000,32.229919000
32.229951,47.811130000,5633.004081000,351.267708000,5632.000000000,352.000000000,5582.000000000,354.000000000,32.229951000
32.239843,47.811130000,5625.603673000,346.740937000,5616.500000000,352.000000000,5559.000000000,306.000000000,32.239843000
32.239860,47.864685000,5618.943306000,342.666844000,5601.000000000,352.000000000,5559.000000000,306.000000000,32.239860000
32.249859,47.864685000,5624.248975000,344.400159000,5616.500000000,352.500000000,5672.000000000,360.000000000,32.249859000
32.249890,47.899017000,5629.024078000,345.960143000,5632.000000000,353.000000000,5672.000000000,360.000000000,32.249890000
32.259951,47.899017000,5639.921670000,350.864129000,5632.500000000,353.500000000,5738.000000000,395.000000000,32.259951000
32.259991,47.899017000,5649.729503000,355.277716000,5633.000000000,354.000000000,5738.000000000,395.000000000,32.259991000
32.269869,47.899017000,5648.556553000,357.449944000,5633.500000000,354.000000000,5638.000000000,377.000000000,32.269869000
32.269900,47.945712000,5647.500897000,359.404950000,5634.000000000,354.000000000,5638.000000000,377.000000000,32.269900000
32.279865,47.945712000,5641.050808000,354.164455000,5634.000000000,354.000000000,5583.000000000,307.000000000,32.279865000
32.279894,47.981416000,5635.245727000,349.448010000,5634.000000000,354.000000000,5583.000000000,307.000000000,32.279894000
32.289896,47.981416000,5641.421154000,347.803209000,5636.000000000,354.000000000,5697.000000000,333.000000000,32.289896000
32.289926,48.018494000,5646.979039000,346.322888000,5638.000000000,354.000000000,5697.000000000,333.000000000,32.289926000
32.299849,48.018494000,5635.081135000,347.790599000,5638.000000000,354.000000000,5528.000000000,361.000000000,32.299849000
32.299889,48.063812000,5624.373021000,349.111539000,5638.000000000,354.000000000,5528.000000000,361.000000000,32.299889000
32.309873,48.063812000,5626.035719000,352.500385000,5638.000000000,354.000000000,5641.000000000,383.000000000,32.309873000
32.309890,48.100893000,5627.532147000,355.550347000,5638.000000000,354.000000000,5641.000000000,383.000000000,32.309890000
32.319824,48.100893000,5641.078933000,353.395312000,5639.500000000,354.000000000,5763.000000000,334.000000000,32.319824000
32.319838,48.137971000,5653.271039000,351.455781000,5641.000000000,354.000000000,5763.000000000,334.000000000,32.319838000
32.329811,48.137971000,5652.943935000,351.510203000,5641.500000000,354.000000000,5650.000000000,352.000000000,32.329811000
32.329828,48.184662000,5652.649542000,351.559182000,5642.000000000,354.000000000,5650.000000000,352.000000000,32.329828000
32.339864,48.184662000,5656.984588000,355.103264000,5642.000000000,354.000000000,5696.000000000,387.000000000,32.339864000
32.339883,48.221743000,5660.886129000,358.292938000,5642.000000000,354.000000000,5696.000000000,387.000000000,32.339883000
32.349800,48.221743000,5660.597516000,357.263644000,5643.500000000,354.000000000,5658.000000000,348.000000000,32.349800000
32.349812,48.257448000,5660.337764000,356.337280000,5645.000000000,354.000000000,5658.000000000,348.000000000,32.349812000
32.359774,48.257448000,5659.603988000,355.103552000,5645.000000000,354.000000000,5653.000000000,344.000000000,32.359774000
32.359805,48.305512000,5658.943589000,353.993196000,5645.000000000,354.000000000,5653.000000000,344.000000000,32.359805000
32.369775,48.305512000,5656.749230000,353.593877000,5645.000000000,353.500000000,5637.000000000,350.000000000,32.369775000
32.369787,48.341217000,5654.774307000,353.234489000,5645.000000000,353.000000000,5637.000000000,350.000000000,32.369787000
32.379809,48.341217000,5654.896877000,343.111040000,5647.500000000,353.000000000,5656.000000000,252.000000000,32.379809000
32.379833,48.387912000,5655.007189000,333.999936000,5650.000000000,353.000000000,5656.000000000,252.000000000,32.379833000
32.389775,48.387912000,5661.806470000,335.099943000,5651.500000000,352.500000000,5723.000000000,345.000000000,32.389775000
32.389800,48.422244000,5667.925823000,336.089948000,5653.000000000,352.000000000,5723.000000000,345.000000000,32.389800000
32.399732,48.422244000,5663.233241000,338.580953000,5651.500000000,352.500000000,5621.000000000,361.000000000,32.399732000
32.399746,48.459321000,5659.009917000,340.822858000,5650.000000000,353.000000000,5621.000000000,361.000000000,32.399746000
32.409778,48.459321000,5647.908925000,337.740572000,5647.500000000,353.000000000,5548.000000000,310.000000000,32.409778000
32.409797,48.511507000,5637.918032000,334.966515000,5645.000000000,353.000000000,5548.000000000,310.000000000,32.409797000
32.419788,48.511507000,5647.126229000,339.069864000,5647.500000000,353.500000000,5730.000000000,376.000000000,32.419788000
32.419806,48.545839000,5655.413606000,342.762877000,5650.000000000,354.000000000,5730.000000000,376.000000000,32.419806000
32.429838,48.545839000,5652.472246000,341.786590000,5650.000000000,353.500000000,5626.000000000,333.000000000,32.429838000
32.429857,48.584290000,5649.825021000,340.907931000,5650.000000000,353.000000000,5626.000000000,333.000000000,32.429857000
32.439846,48.584290000,5649.342519000,337.017137000,5647.500000000,352.500000000,5645.000000000,302.000000000,32.439846000
32.439867,48.633730000,5648.908267000,333.515424000,5645.000000000,352.000000000,5645.000000000,302.000000000,32.439867000
32.449817,48.633730000,5663.417440000,333.463881000,5647.500000000,351.000000000,5794.000000000,333.000000000,32.449817000
32.449834,48.669435000,5676.475696000,333.417493000,5650.000000000,350.000000000,5794.000000000,333.000000000,32.449834000
32.459792,48.669435000,5664.428127000,333.075744000,5650.000000000,349.000000000,5556.000000000,330.000000000,32.459792000
32.459809,48.705140000,5653.585314000,332.768170000,5650.000000000,348.000000000,5556.000000000,330.000000000,32.459809000
32.469754,48.705140000,5642.126783000,328.591353000,5647.500000000,346.500000000,5539.000000000,291.000000000,32.469754000
32.469779,48.754580000,5631.814104000,324.832217000,5645.000000000,345.000000000,5539.000000000,291.000000000,32.469779000
32.479939,48.754580000,5635.732694000,325.348996000,5647.500000000,344.500000000,5671.000000000,330.000000000,32.479939000
32.479975,48.791658000,5639.259425000,325.814096000,5650.000000000,344.000000000,5671.000000000,330.000000000,32.479975000
32.489834,48.791658000,5644.533482000,329.732686000,5651.500000000,344.500000000,5692.000000000,365.000000000,32.489834000
32.489861,48.838349000,5649.280134000,333.259418000,5653.000000000,345.000000000,5692.000000000,365.000000000,32.489861000
32.499862,48.838349000,5650.852120000,335.933476000,5653.000000000,345.000000000,5665.000000000,360.000000000,32.499862000
32.499893,48.874054000,5652.266908000,338.340128000,5653.000000000,345.000000000,5665.000000000,360.000000000,32.499893000
32.509816,48.874054000,5650.740218000,336.306116000,5651.500000000,344.500000000,5637.000000000,318.000000000,32.509816000
32.509835,48.912508000,5649.366196000,334.475504000,5650.000000000,344.000000000,5637.000000000,318.000000000,32.509835000
32.519915,48.912508000,5654.829576000,335.027954000,5651.500000000,342.000000000,5704.000000000,340.000000000,32.519915000
32.519951,48.961945000,5659.746619000,335.525158000,5653.000000000,340.000000000,5704.000000000,340.000000000,32.519951000
32.529788,48.961945000,5647.371957000,335.672642000,5653.000000000,340.000000000,5536.000000000,337.000000000,32.529788000
32.529809,48.997653000,5636.234761000,335.805378000,5653.000000000,340.000000000,5536.000000000,337.000000000,32.529809000
32.539798,48.997653000,5638.011285000,337.224840000,5653.000000000,342.000000000,5654.000000000,350.000000000,32.539798000
32.539824,49.034731000,5639.610156000,338.502356000,5653.000000000,344.000000000,5654.000000000,350.000000000,32.539824000
32.549963,49.034731000,5653.749141000,343.152121000,5653.500000000,344.000000000,5781.000000000,385.000000000,32.549963000
32.550008,49.080049000,5666.474227000,347.336909000,5654.000000000,344.000000000,5781.000000000,385.000000000,32.550008000
32.559833,49.080049000,5659.126804000,343.703218000,5654.000000000,342.000000000,5593.000000000,311.000000000,32.559833000
32.559850,49.118499000,5652.514124000,340.432896000,5654.000000000,340.000000000,5593.000000000,311.000000000,32.559850000
32.569824,49.118499000,5653.362711000,342.689606000,5654.000000000,342.000000000,5661.000000000,363.000000000,32.569824000
32.569864,49.167940000,5654.126440000,344.720646000,5654.000000000,344.000000000,5661.000000000,363.000000000,32.569864000
32.579767,49.167940000,5656.413796000,341.548581000,5655.000000000,342.000000000,5677.000000000,313.000000000,32.579767000
32.579796,49.205017000,5658.472417000,338.693723000,5656.000000000,340.000000000,5677.000000000,313.000000000,32.579796000
32.589753,49.205017000,5651.925175000,336.124351000,5655.000000000,338.500000000,5593.000000000,313.000000000,32.589753000
32.589773,49.242099000,5646.032657000,333.811916000,5654.000000000,337.000000000,5593.000000000,313.000000000,32.589773000
32.599776,49.242099000,5642.329392000,334.230724000,5653.500000000,337.000000000,5609.000000000,338.000000000,32.599776000
32.599790,49.292908000,5638.996452000,334.607652000,5653.000000000,337.000000000,5609.000000000,338.000000000,32.599790000
32.609774,49.292908000,5654.796807000,334.446887000,5653.500000000,335.000000000,5797.000000000,333.000000000,32.609774000
32.609789,49.328613000,5669.017127000,334.302198000,5654.000000000,333.000000000,5797.000000000,333.000000000,32.609789000
32.619771,49.328613000,5664.915414000,333.471978000,5654.000000000,333.000000000,5628.000000000,326.000000000,32.619771000
32.619785,49.364321000,5661.223872000,332.724780000,5654.000000000,333.000000000,5628.000000000,326.000000000,32.619785000
32.629777,49.364321000,5658.401485000,337.752302000,5649.500000000,333.000000000,5633.000000000,383.000000000,32.629777000
32.629809,49.415131000,5655.861337000,342.277072000,5645.000000000,333.000000000,5633.000000000,383.000000000,32.629809000
32.639751,49.415131000,5652.875203000,339.049365000,5641.000000000,333.000000000,5626.000000000,310.000000000,32.639751000
32.639773,49.450836000,5650.187683000,336.144428000,5637.000000000,333.000000000,5626.000000000,310.000000000,32.639773000
32.649824,49.450836000,5651.168914000,332.729986000,5641.000000000,333.000000000,5660.000000000,302.000000000,32.649824000
32.649839,49.489290000,5652.052023000,329.656987000,5645.000000000,333.000000000,5660.000000000,302.000000000,32.649839000
32.659835,49.489290000,5648.746821000,328.791288000,5645.000000000,333.000000000,5619.000000000,321.000000000,32.659835000
32.659862,49.537354000,5645.772139000,328.012159000,5645.000000000,333.000000000,5619.000000000,321.000000000,32.659862000
32.669736,49.537354000,5644.194925000,328.510943000,5641.000000000,333.000000000,5630.000000000,333.000000000,32.669736000
32.669750,49.574435000,5642.775432000,328.959849000,5637.000000000,333.000000000,5630.000000000,333.000000000,32.669750000
32.679873,49.574435000,5651.197889000,331.063864000,5641.000000000,333.000000000,5727.000000000,350.000000000,32.679873000
32.679896,49.623872000,5658.778100000,332.957478000,5645.000000000,333.000000000,5727.000000000,350.000000000,32.679896000
32.689750,49.623872000,5641.500290000,335.961730000,5641.000000000,333.000000000,5486.000000000,363.000000000,32.689750000
32.689771,49.662326000,5625.950261000,338.665557000,5637.000000000,333.000000000,5486.000000000,363.000000000,32.689771000
32.699746,49.662326000,5623.655235000,337.999001000,5635.000000000,333.000000000,5603.000000000,332.000000000,32.699746000
32.699759,49.696658000,5621.589712000,337.399101000,5633.000000000,333.000000000,5603.000000000,332.000000000,32.699759000
32.709812,49.696658000,5631.030740000,335.559191000,5635.000000000,333.000000000,5716.000000000,319.000000000,32.709812000
32.709825,49.746095000,5639.527666000,333.903272000,5637.000000000,333.000000000,5716.000000000,319.000000000,32.709825000
32.719865,49.746095000,5643.674900000,337.612945000,5645.500000000,333.000000000,5681.000000000,371.000000000,32.719865000
32.719898,49.780427000,5647.407410000,340.951650000,5654.000000000,333.000000000,5681.000000000,371.000000000,32.719898000
32.729691,49.780427000,5652.166669000,343.256485000,5654.000000000,335.000000000,5695.000000000,364.000000000,32.729691000
32.729711,49.818881000,5656.450002000,345.330837000,5654.000000000,337.000000000,5695.000000000,364.000000000,32.729711000
32.739855,49.818881000,5660.805002000,344.597753000,5654.000000000,337.000000000,5700.000000000,338.000000000,32.739855000
32.739873,49.868318000,5664.724502000,343.937978000,5654.000000000,337.000000000,5700.000000000,338.000000000,32.739873000
32.749824,49.868318000,5661.052051000,341.644180000,5645.500000000,335.000000000,5628.000000000,321.000000000,32.749824000
32.749857,49.905395000,5657.746846000,339.579762000,5637.000000000,333.000000000,5628.000000000,321.000000000,32.749857000
32.759785,49.905395000,5656.472162000,339.821786000,5641.000000000,335.000000000,5645.000000000,342.000000000,32.759785000
32.759801,49.943849000,5655.324945000,340.039607000,5645.000000000,337.000000000,5645.000000000,342.000000000,32.759801000
32.769841,49.943849000,5665.592451000,340.135646000,5645.000000000,337.000000000,5758.000000000,341.000000000,32.769841000
32.769880,49.993286000,5674.833206000,340.222082000,5645.000000000,337.000000000,5758.000000000,341.000000000,32.769880000
32.779802,49.993286000,5683.049885000,340.699874000,5649.500000000,337.500000000,5757.000000000,345.000000000,32.779802000
32.779833,50.031740000,5690.444897000,341.129886000,5654.000000000,338.000000000,5757.000000000,345.000000000,32.779833000
32.789761,50.031740000,5687.600407000,341.216898000,5657.000000000,338.000000000,5662.000000000,342.000000000,32.789761000
32.789787,50.079804000,5685.040366000,341.295208000,5660.000000000,338.000000000,5662.000000000,342.000000000,32.789787000
32.799677,50.079804000,5678.336330000,341.565687000,5652.500000000,338.000000000,5618.000000000,344.000000000,32.799677000
32.799691,50.116885000,5672.302697000,341.809118000,5645.000000000,338.000000000,5618.000000000,344.000000000,32.799691000
32.809771,50.116885000,5676.972427000,342.128207000,5652.500000000,338.000000000,5719.000000000,345.000000000,32.809771000
32.809788,50.153963000,5681.175184000,342.415386000,5660.000000000,338.000000000,5719.000000000,345.000000000,32.809788000
32.819878,50.153963000,5671.757666000,341.373847000,5652.500000000,338.000000000,5587.000000000,332.000000000,32.819878000
32.819909,50.202027000,5663.281899000,340.436463000,5645.000000000,338.000000000,5587.000000000,332.000000000,32.819909000
32.829852,50.202027000,5668.353709000,340.992816000,5645.000000000,338.000000000,5714.000000000,346.000000000,32.829852000
32.829890,50.239108000,5672.918338000,341.493535000,5645.000000000,338.000000000,5714.000000000,346.000000000,32.829890000
32.839738,50.239108000,5688.126505000,341.544181000,5652.500000000,339.500000000,5825.000000000,342.000000000,32.839738000
32.839760,50.276186000,5701.813854000,341.589763000,5660.000000000,341.000000000,5825.000000000,342.000000000,32.839760000
32.849756,50.276186000,5686.032469000,336.930787000,5660.000000000,341.000000000,5544.000000000,295.000000000,32.849756000
32.849771,50.325623000,5671.829222000,332.737708000,5660.000000000,341.000000000,5544.000000000,295.000000000,32.849771000
32.859704,50.325623000,5667.446300000,333.963937000,5652.500000000,341.500000000,5628.000000000,345.000000000,32.859704000
32.859725,50.364077000,5663.501670000,335.067544000,5645.000000000,342.000000000,5628.000000000,345.000000000,32.859725000
32.869797,50.364077000,5665.651503000,334.860789000,5652.500000000,342.000000000,5685.000000000,333.000000000,32.869797000
32.869835,50.412141000,5667.586352000,334.674710000,5660.000000000,342.000000000,5685.000000000,333.000000000,32.869835000
32.879724,50.412141000,5670.727717000,338.907239000,5661.000000000,342.000000000,5699.000000000,377.000000000,32.879724000
32.879746,50.449222000,5673.554945000,342.716515000,5662.000000000,342.000000000,5699.000000000,377.000000000,32.879746000
32.889754,50.484927000,5676.099451000,346.144864000,5671.500000000,342.000000000,5699.000000000,377.000000000,32.889754000
32.889780,50.484927000,5674.489506000,342.230377000,5671.500000000,342.000000000,5660.000000000,307.000000000,32.889780000
32.899789,50.484927000,5675.340555000,339.307340000,5681.000000000,342.000000000,5683.000000000,313.000000000,32.899789000
32.899807,50.535736000,5676.106500000,336.676606000,5682.000000000,342.000000000,5683.000000000,313.000000000,32.899807000
32.909813,50.535736000,5676.895850000,335.508945000,5683.000000000,342.000000000,5684.000000000,325.000000000,32.909813000
32.909829,50.574190000,5677.606265000,334.458051000,5683.500000000,342.000000000,5684.000000000,325.000000000,32.909829000
32.919780,50.574190000,5667.045638000,333.112246000,5683.500000000,342.000000000,5572.000000000,321.000000000,32.919780000
32.919806,50.609895000,5657.541074000,331.901021000,5683.500000000,342.000000000,5572.000000000,321.000000000,32.919806000
32.929793,50.609895000,5655.886967000,334.010919000,5683.000000000,342.000000000,5641.000000000,353.000000000,32.929793000
32.929819,50.662081000,5654.398270000,335.909827000,5682.000000000,342.000000000,5641.000000000,353.000000000,32.929819000
32.939824,50.662081000,5665.858443000,338.018844000,5683.000000000,342.000000000,5769.000000000,357.000000000,32.939824000
32.939841,50.699159000,5676.172599000,339.916960000,5683.500000000,342.000000000,5769.000000000,357.000000000,32.939841000
32.949819,50.734864000,5685.455339000,341.625264000,5684.000000000,342.000000000,5769.000000000,357.000000000,32.949819000
32.949849,50.734864000,5675.909805000,336.362738000,5684.000000000,342.000000000,5590.000000000,289.000000000,32.949849000
32.959773,50.734864000,5674.318825000,339.426464000,5683.500000000,342.000000000,5660.000000000,367.000000000,32.959773000
32.959787,50.784304000,5672.886942000,342.183817000,5683.000000000,342.000000000,5660.000000000,367.000000000,32.959787000
32.969764,50.784304000,5670.998248000,340.165436000,5683.000000000,342.000000000,5654.000000000,322.000000000,32.969764000
32.969787,50.818636000,5669.298423000,338.348892000,5683.000000000,342.000000000,5654.000000000,322.000000000,32.969787000
32.979805,50.818636000,5659.168581000,333.014003000,5672.500000000,342.000000000,5568.000000000,285.000000000,32.979805000
32.979840,50.863954000,5650.051723000,328.212603000,5662.000000000,342.000000000,5568.000000000,285.000000000,32.979840000
32.989818,50.863954000,5626.646550000,327.191342000,5661.000000000,342.000000000,5416.000000000,318.000000000,32.989818000
32.989853,50.898286000,5605.581895000,326.272208000,5660.000000000,342.000000000,5416.000000000,318.000000000,32.989853000
32.999682,50.898286000,5593.223706000,327.044987000,5660.000000000,342.000000000,5482.000000000,334.000000000,32.999682000
32.999702,50.931245000,5582.101335000,327.740489000,5660.000000000,342.000000000,5482.000000000,334.000000000,32.999702000
33.009871,50.931245000,5580.891202000,328.966440000,5660.000000000,341.500000000,5570.000000000,340.000000000,33.009871000
33.009894,50.976564000,5579.802082000,330.069796000,5660.000000000,341.000000000,5570.000000000,340.000000000,33.009894000
33.019766,50.976564000,5581.921873000,325.962816000,5660.000000000,340.500000000,5601.000000000,289.000000000,33.019766000
33.019811,51.008150000,5583.829686000,322.266535000,5657.000000000,340.000000000,5601.000000000,289.000000000,33.019811000
33.029835,51.008150000,5565.346717000,316.739881000,5654.000000000,337.000000000,5399.000000000,267.000000000,33.029835000
33.029854,51.041109000,5548.712046000,311.765893000,5647.500000000,334.000000000,5399.000000000,267.000000000,33.029854000
33.039733,51.041109000,5528.640841000,307.789304000,5641.000000000,333.500000000,5348.000000000,272.000000000,33.039733000
33.039749,51.078187000,5510.576757000,304.210373000,5634.500000000,333.000000000,5348.000000000,272.000000000,33.039749000
33.049922,51.078187000,5499.019081000,310.189336000,5634.500000000,333.000000000,5395.000000000,364.000000000,33.049922000
33.049951,51.107027000,5488.617173000,315.570402000,5634.500000000,333.000000000,5395.000000000,364.000000000,33.049951000
33.059741,51.107027000,5473.155456000,307.613362000,5628.000000000,332.500000000,5334.000000000,236.000000000,33.059741000
33.059774,51.135864000,5459.239910000,300.452026000,5614.500000000,332.000000000,5334.000000000,236.000000000,33.059774000
33.069883,51.135864000,5460.315919000,298.206823000,5614.500000000,328.500000000,5470.000000000,278.000000000,33.069883000
33.069927,51.172945000,5461.284327000,296.186141000,5614.500000000,325.000000000,5470.000000000,278.000000000,33.069927000
33.079801,51.199037000,5462.155895000,294.367527000,5601.000000000,323.500000000,5470.000000000,278.000000000,33.079801000
33.079824,51.199037000,5452.440305000,292.330774000,5595.500000000,322.000000000,5365.000000000,274.000000000,33.079824000
33.089774,51.229250000,5443.696275000,290.497697000,5581.000000000,321.500000000,5365.000000000,274.000000000,33.089774000
33.089784,51.229250000,5422.526647000,286.847927000,5572.000000000,321.000000000,5232.000000000,254.000000000,33.089784000
33.099687,51.229250000,5396.373982000,292.763134000,5572.000000000,321.500000000,5161.000000000,346.000000000,33.099687000
33.099695,51.255341000,5372.836584000,298.086821000,5572.000000000,322.000000000,5161.000000000,346.000000000,33.099695000
33.109750,51.280060000,5351.652926000,302.878139000,5571.000000000,322.000000000,5161.000000000,346.000000000,33.109750000
33.109758,51.280060000,5337.387633000,301.890325000,5570.000000000,321.500000000,5209.000000000,293.000000000,33.109758000
33.119799,51.280060000,5331.848870000,301.901292000,5569.000000000,321.000000000,5282.000000000,302.000000000,33.119799000
33.119828,51.317141000,5326.863983000,301.911163000,5568.000000000,319.500000000,5282.000000000,302.000000000,33.119828000
33.129796,51.317141000,5324.377585000,301.220047000,5525.000000000,318.000000000,5302.000000000,295.000000000,33.129796000
33.129806,51.339113000,5322.139826000,300.598042000,5482.000000000,315.500000000,5302.000000000,295.000000000,33.129806000
33.139617,51.361086000,5320.125844000,300.038238000,5476.000000000,313.000000000,5302.000000000,295.000000000,33.139617000
33.139625,51.361086000,5318.613259000,304.634414000,5470.000000000,315.500000000,5305.000000000,346.000000000,33.139625000
33.149675,51.361086000,5305.651933000,306.070973000,5470.000000000,318.000000000,5189.000000000,319.000000000,33.149675000
33.149689,51.395418000,5293.986740000,307.363875000,5443.000000000,318.500000000,5189.000000000,319.000000000,33.149689000
33.159757,51.395418000,5281.788066000,311.127488000,5416.000000000,318.500000000,5172.000000000,345.000000000,33.159757000
33.159779,51.416018000,5270.809259000,314.514739000,5407.500000000,318.500000000,5172.000000000,345.000000000,33.159779000
33.169670,51.416018000,5280.428333000,316.763265000,5399.000000000,318.500000000,5367.000000000,337.000000000,33.169670000
33.169702,51.448977000,5289.085500000,318.786939000,5397.000000000,318.500000000,5367.000000000,337.000000000,33.169702000
33.179701,51.448977000,5305.976950000,318.608245000,5397.000000000,318.000000000,5458.000000000,317.000000000,33.179701000
33.179732,51.466828000,5321.179255000,318.447420000,5397.000000000,317.500000000,5458.000000000,317.000000000,33.179732000
33.189696,51.466828000,5340.261330000,321.402678000,5397.000000000,317.500000000,5512.000000000,348.000000000,33.189696000
33.189721,51.484682000,5357.435197000,324.062410000,5397.000000000,317.500000000,5512.000000000,348.000000000,33.189721000
33.199720,51.484682000,5354.591677000,320.756169000,5395.000000000,317.000000000,5329.000000000,291.000000000,33.199720000
33.199742,51.503909000,5352.032509000,317.780552000,5381.000000000,317.000000000,5329.000000000,291.000000000,33.199742000
33.209774,51.503909000,5343.729258000,319.002497000,5367.000000000,317.000000000,5269.000000000,330.000000000,33.209774000
33.209794,51.521760000,5336.256332000,320.102248000,5366.000000000,317.000000000,5269.000000000,330.000000000,33.209794000
33.219747,51.521760000,5333.930699000,317.992023000,5365.000000000,309.500000000,5313.000000000,299.000000000,33.219747000
33.219761,51.540987000,5331.837629000,316.092820000,5356.500000000,302.000000000,5313.000000000,299.000000000,33.219761000
33.229800,51.540987000,5337.153866000,317.283538000,5356.500000000,309.500000000,5385.000000000,328.000000000,33.229800000
33.229831,51.556091000,5341.938480000,318.355185000,5356.500000000,317.000000000,5385.000000000,328.000000000,33.229831000
33.239769,51.556091000,5356.244632000,318.619666000,5356.500000000,317.000000000,5485.000000000,321.000000000,33.239769000
33.239780,51.571200000,5369.120169000,318.857700000,5356.500000000,317.000000000,5485.000000000,321.000000000,33.239780000
33.249882,51.571200000,5375.208152000,322.371930000,5356.500000000,317.000000000,5430.000000000,354.000000000,33.249882000
33.249906,51.589051000,5380.687337000,325.534737000,5356.500000000,317.000000000,5430.000000000,354.000000000,33.249906000
33.259773,51.589051000,5365.218603000,321.881263000,5348.000000000,309.500000000,5226.000000000,289.000000000,33.259773000
33.259790,51.605532000,5351.296743000,318.593137000,5341.000000000,302.000000000,5226.000000000,289.000000000,33.259790000
33.269633,51.605532000,5325.167068000,309.133823000,5334.000000000,302.000000000,5090.000000000,224.000000000,33.269633000
33.269640,51.605532000,5301.650362000,300.620441000,5331.500000000,302.000000000,5090.000000000,224.000000000,33.269640000
33.279776,51.605532000,5297.685325000,303.158397000,5329.000000000,309.500000000,5262.000000000,326.000000000,33.279776000
33.279798,51.617891000,5294.116793000,305.442557000,5321.000000000,317.000000000,5262.000000000,326.000000000,33.279798000
33.289691,51.617891000,5295.505114000,304.598301000,5313.000000000,317.000000000,5308.000000000,297.000000000,33.289691000
33.289721,51.645355000,5296.754602000,303.838471000,5310.500000000,317.000000000,5308.000000000,297.000000000,33.289721000
33.299834,51.645355000,5308.179142000,308.054624000,5310.500000000,317.000000000,5411.000000000,346.000000000,33.299834000
33.299850,51.656342000,5318.461228000,311.849162000,5310.500000000,317.000000000,5411.000000000,346.000000000,33.299850000
33.309727,51.656342000,5326.915105000,320.164245000,5310.500000000,318.000000000,5403.000000000,395.000000000,33.309727000
33.309745,51.665955000,5334.523594000,327.647821000,5310.500000000,319.000000000,5403.000000000,395.000000000,33.309745000
33.319678,51.665955000,5332.471235000,332.183039000,5310.500000000,320.000000000,5314.000000000,373.000000000,33.319678000
33.319708,51.687928000,5330.624112000,336.264735000,5310.500000000,321.000000000,5314.000000000,373.000000000,33.319708000
33.329659,51.687928000,5322.961700000,336.838261000,5308.000000000,323.500000000,5254.000000000,342.000000000,33.329659000
33.329674,51.698914000,5316.065530000,337.354435000,5306.500000000,326.000000000,5254.000000000,342.000000000,33.329674000
33.339730,51.698914000,5324.258977000,335.418992000,5306.500000000,326.000000000,5398.000000000,318.000000000,33.339730000
33.339756,51.708528000,5331.633080000,333.677093000,5308.000000000,326.000000000,5398.000000000,318.000000000,33.339756000
33.349686,51.708528000,5347.269772000,336.409383000,5310.500000000,326.000000000,5488.000000000,361.000000000,33.349686000
33.349720,51.722260000,5361.342794000,338.868445000,5313.000000000,326.000000000,5488.000000000,361.000000000,33.349720000
33.359604,51.722260000,5381.208515000,341.781601000,5313.500000000,326.000000000,5560.000000000,368.000000000,33.359604000
33.359621,51.731873000,5399.087664000,344.403440000,5314.000000000,327.000000000,5560.000000000,368.000000000,33.359621000
33.369608,51.731873000,5401.178897000,346.063096000,5321.500000000,328.000000000,5420.000000000,361.000000000,33.369608000
33.369619,51.740114000,5403.061007000,347.556787000,5329.000000000,329.000000000,5420.000000000,361.000000000,33.369619000
33.379733,51.740114000,5391.054907000,347.301108000,5329.000000000,330.000000000,5283.000000000,345.000000000,33.379733000
33.379756,51.742860000,5380.249416000,347.070997000,5329.000000000,333.500000000,5283.000000000,345.000000000,33.379756000
33.389833,51.742860000,5372.424474000,350.863898000,5329.000000000,337.000000000,5302.000000000,385.000000000,33.389833000
33.389858,51.753846000,5365.382027000,354.277508000,5329.000000000,337.000000000,5302.000000000,385.000000000,33.389858000
33.399738,51.753846000,5360.643824000,356.349757000,5329.000000000,339.500000000,5318.000000000,375.000000000,33.399738000
33.399775,51.756592000,5356.379442000,358.214781000,5329.000000000,342.000000000,5318.000000000,375.000000000,33.399775000
33.409807,51.756592000,5364.441498000,362.793303000,5348.000000000,342.000000000,5437.000000000,404.000000000,33.409807000
33.409823,51.760714000,5371.697348000,366.913973000,5367.000000000,342.000000000,5437.000000000,404.000000000,33.409823000
