__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/median_pb,/debug_geometry/median_pr,/debug_geometry/offset_pb,/debug_geometry/offset_pr,/debug_geometry/pb,/debug_geometry/pr,/debug_geometry/raw_pb,/debug_geometry/raw_pr,/debug_geometry/theta_g,/debug_geometry/theta_t,/debug_geometry/w,omega_g
1782905050.339375,0.000000000,0.172794675,0.741040492,0.926299995,-0.017751825,0.568806476,16250.852570680,3.413882693,4874.000000000,381.000000000,4540.492696135,380.000000000,407125.832532317,1220.740379040,4949.000000000,442.000000000,-0.518012361,1.267882006,276.008896878,0.025811412
1782905050.349148,0.000000000,0.172826886,0.741193865,0.926299999,-0.017673396,0.568747154,16545.065029151,3.414255707,4880.500000000,381.000000000,4540.967408869,380.000000000,414481.143994095,1220.740379040,4989.000000000,345.000000000,-0.517820613,1.267929689,280.945877316,0.019620639
1782905050.359187,0.000000000,0.173035323,0.742185159,0.926299969,-0.017594973,0.568687817,16528.208618672,3.414628595,4880.500000000,381.000000000,4541.312617620,380.000000000,414059.733732127,1220.740379040,4961.000000000,404.000000000,-0.517628865,1.268241541,280.599717988,0.019099696
1782905050.369022,0.000000000,0.173035631,0.742186622,0.926299969,-0.017536151,0.568643305,16228.142357674,3.414908179,4874.000000000,379.000000000,4541.657787104,380.000000000,405703.558941859,0.000000000,4768.000000000,324.000000000,-0.517485054,1.268241541,275.461368698,0.014622373
1782905050.378930,0.000000000,0.173036649,0.742191456,0.926299969,-0.017340073,0.568494872,15531.888133923,3.415839615,4860.000000000,380.000000000,4541.916638447,380.000000000,388297.203348065,0.000000000,4729.000000000,379.000000000,-0.517005683,1.268241541,263.502249513,0.048383507
1782905050.389229,0.000000000,0.173021294,0.742118500,0.926299974,-0.017232223,0.568413192,14806.149272874,3.416351585,4846.000000000,379.500000000,4542.779316735,380.000000000,370153.731821855,0.000000000,4767.000000000,380.000000000,-0.516742022,1.268217699,251.116185966,0.025600736
1782905050.399185,0.000000000,0.173069472,0.742347370,0.926299956,-0.017143991,0.568346347,15522.754059345,3.416770266,4861.500000000,380.500000000,4543.253698586,380.000000000,388496.110616283,610.370189520,4875.000000000,383.000000000,-0.516526313,1.268289224,263.206774649,0.021666507
1782905050.409336,0.000000000,0.173150069,0.742730002,0.926299915,-0.017065564,0.568286912,16187.420289914,3.417142306,4875.500000000,380.500000000,4543.641749600,380.000000000,405112.766380502,610.370189520,4916.000000000,367.000000000,-0.516334565,1.268409387,274.418397640,0.018888863
1782905050.419246,0.000000000,0.173198212,0.742958412,0.926299885,-0.016987134,0.568227462,16153.488374121,3.417514221,4875.500000000,381.000000000,4543.986654028,380.000000000,404691.727618343,1220.740379040,4974.000000000,438.000000000,-0.516142817,1.268480913,273.784718753,0.019348747
1782905050.429173,0.000000000,0.173278639,0.743339756,0.926299822,-0.016947927,0.568197731,15470.124494097,3.417700131,4861.500000000,380.500000000,4544.331519189,380.000000000,387180.371485086,610.370189520,4716.000000000,380.000000000,-0.516046943,1.268601076,262.174435400,0.009657644
