__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/w
1782808493.530486,0.000000000,0.362442689,1.130250252,0.875316048,0.308546403,0.000294600,51265.949830721,3.486078845,4.332353288
1782808493.540255,0.000000000,0.362589909,1.130289619,0.875214304,0.308676098,0.000294180,50934.403631596,3.484774176,4.299809395
1782808493.550416,0.000000000,0.362739661,1.130329383,0.875105177,0.308860150,0.000293592,51214.538055942,3.482944786,4.317081879
1782808493.560614,0.000000000,0.362922496,1.130377549,0.874981367,0.308992172,0.000293157,51124.863807815,3.481592144,4.304820285
1782808493.570297,0.000000000,0.363043380,1.130409165,0.874893882,0.309131626,0.000292709,51058.728003393,3.480193867,4.294399728
1782808493.580486,0.000000000,0.363170803,1.130442293,0.874799019,0.309302306,0.000292162,51234.659122942,3.478486826,4.303257572
1782808493.590454,0.000000000,0.363366227,1.130492704,0.874667544,0.309428520,0.000291741,51224.829014969,3.477171716,4.297860453
1782808493.600554,0.000000000,0.363476269,1.130520880,0.874587113,0.309558785,0.000291320,50860.679617742,3.475855026,4.262765966
1782808493.610208,0.000000000,0.363588045,1.130549344,0.874499303,0.309747500,0.000290717,50503.911288362,3.473964295,4.226393098
1782808493.620456,0.000000000,0.363806592,1.130604547,0.874352792,0.309876430,0.000290282,50632.275043903,3.472598957,4.232453759
1782808493.630750,0.000000000,0.363926939,1.130634691,0.874264789,0.310014559,0.000289832,50803.288044442,3.471187578,4.241896526
1782808493.640266,0.000000000,0.364076459,1.130671890,0.874154690,0.310191472,0.000289256,50735.406745645,3.469376168,4.230013556
1782808493.650456,0.000000000,0.364234241,1.130710841,0.874059168,0.310183594,0.000289256,50729.074658633,3.469376168,4.229485625
1782808493.660520,0.000000000,0.364378571,1.130746200,0.873956214,0.310320045,0.000288806,50882.887946392,3.467960132,4.237440461
1782808493.670320,0.000000000,0.364505124,1.130776990,0.873860524,0.310488514,0.000288257,50832.216542724,3.466231677,4.227287172
1782808493.680644,0.000000000,0.364637168,1.130808903,0.873764740,0.310625110,0.000287807,50561.713310764,3.464811115,4.199944456
1782808493.690613,0.000000000,0.364782791,1.130843846,0.873661505,0.310751889,0.000287385,50494.067789795,3.463477460,4.189783523
1782808493.700661,0.000000000,0.364978456,1.130890382,0.873521235,0.310933915,0.000286779,50584.509674257,3.461562957,4.190760815
1782808493.710199,0.000000000,0.365087584,1.130916130,0.873439951,0.311062066,0.000286356,50518.181539442,3.460224946,4.180713134
1782808493.720245,0.000000000,0.365219237,1.130946995,0.873343795,0.311197791,0.000285905,50454.922190042,3.458795792,4.170624189
1782808493.730492,0.000000000,0.365416034,1.130992731,0.873203124,0.311369984,0.000285327,50541.310994982,3.456961616,4.171529316
1782808493.740125,0.000000000,0.365390682,1.130986866,0.873203124,0.311513069,0.000284876,50454.995369488,3.455527821,4.159542088
1782808493.750239,0.000000000,0.365500381,1.131012186,0.873121594,0.311635935,0.000284467,50233.877128732,3.454226647,4.136921573
1782808493.760255,0.000000000,0.365694536,1.131056634,0.872980627,0.311820615,0.000283846,50182.691236122,3.452249495,4.126044709
1782808493.770391,0.000000000,0.365827343,1.131086768,0.872884076,0.311946297,0.000283422,50080.539673954,3.450899094,4.113108199
1782808493.780622,0.000000000,0.365949779,1.131114356,0.872787441,0.312129509,0.000282814,50188.503266711,3.448960377,4.115451065
1782808493.790285,0.000000000,0.366092865,1.131146361,0.872683270,0.312263008,0.000282362,50081.277735716,3.447515285,4.101809184
1782808493.800119,0.000000000,0.366236621,1.131178262,0.872579009,0.312391878,0.000281924,50014.264229295,3.446113404,4.091625084
1782808493.810098,0.000000000,0.366361165,1.131205692,0.872482107,0.312560898,0.000281358,49966.484574669,3.444301845,4.081658155
1782808493.820263,0.000000000,0.366515943,1.131239514,0.872370185,0.312693134,0.000280905,49882.860016702,3.442850229,4.069983774
1782808493.830506,0.000000000,0.366647401,1.131268007,0.872273100,0.312821960,0.000280466,49816.015153358,3.441442030,4.059840283
