__time,/debug/f,/debug/fc,/debug/lw,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_i,/debug/w
1783004721.893709,0.000000000,0.000000000,0.000000000,6433301.797540208,362559.892574847,0.197941518,0.000000000,3377.509902819
1783004721.903410,0.000000000,0.000000000,0.000000000,6411328.470717490,339365.825373089,0.197941518,0.000000000,3374.373991529
1783004721.913417,0.000000000,0.000000000,0.000000000,6484572.893459884,383312.479018525,0.197941518,0.000000000,3397.593079381
1783004721.923625,0.000000000,0.000000000,0.000000000,6504104.739524522,434583.574938200,0.197965479,0.000000000,3388.616146420
1783004721.933732,0.000000000,0.000000000,0.000000000,6421094.393749809,405285.805841243,0.197941518,0.000000000,3354.490979517
1783004721.943512,0.000000000,0.000000000,0.000000000,6524857.325968199,467543.565172277,0.197941518,0.000000000,3387.384687308
1783004721.953521,0.000000000,0.000000000,0.000000000,6480910.672322764,432142.094180120,0.197965479,0.000000000,3376.873285080
1783004721.963493,0.000000000,0.000000000,0.000000000,6408886.989959410,316171.758171331,0.197941518,0.000000000,3381.913522929
1783004721.973501,0.000000000,0.000000000,0.000000000,6446729.941709647,329599.902340770,0.197917557,0.000000000,3397.495980953
1783004721.983573,0.000000000,0.000000000,0.000000000,6446729.941709647,329599.902340770,0.197917557,0.000000000,3397.495980953
1783004721.993517,0.000000000,0.000000000,0.000000000,6439405.499435407,379650.257881405,0.197941518,0.000000000,3374.307270012
1783004722.003408,0.000000000,0.000000000,0.000000000,6452833.643604847,405285.805841243,0.197941518,0.000000000,3371.838573890
1783004722.013316,0.000000000,0.000000000,0.000000000,6482131.412701803,412610.248115482,0.197941518,0.000000000,3385.049434220
1783004722.023597,0.000000000,0.000000000,0.000000000,6495559.556871243,419934.690389721,0.197941518,0.000000000,3389.586497363
1783004722.033626,0.000000000,0.000000000,0.000000000,6504104.739524522,424817.651905881,0.197941518,0.000000000,3392.388801070
1783004722.043679,0.000000000,0.000000000,0.000000000,6456495.864741966,365001.373332926,0.197941518,0.000000000,3389.252889779
1783004722.053508,0.000000000,0.000000000,0.000000000,6499221.778008362,452894.680623798,0.197941518,0.000000000,3378.977776189
1783004722.063244,0.000000000,0.000000000,0.000000000,6499221.778008362,452894.680623798,0.197941518,0.000000000,3378.977776189
1783004722.073593,0.000000000,0.000000000,0.000000000,6479689.931943724,430921.353801080,0.197941518,0.000000000,3376.709244617
1783004722.083539,0.000000000,0.000000000,0.000000000,6479689.931943724,430921.353801080,0.197941518,0.000000000,3376.709244617
1783004722.093503,0.000000000,0.000000000,0.000000000,6477248.451185644,393078.402050844,0.197917557,0.000000000,3389.889646668
1783004722.103571,0.000000000,0.000000000,0.000000000,6477248.451185644,393078.402050844,0.197917557,0.000000000,3389.889646668
1783004722.113425,0.000000000,0.000000000,0.000000000,6458937.345500045,354014.709921567,0.197941518,0.000000000,3394.790775675
1783004722.123496,0.000000000,0.000000000,0.000000000,6356395.153660695,314951.017792291,0.197941518,0.000000000,3353.690321315
1783004722.133636,0.000000000,0.000000000,0.000000000,6416211.432233649,400402.844325083,0.197941518,0.000000000,3353.690321315
1783004722.143503,0.000000000,0.000000000,0.000000000,6451612.903225807,367442.854091006,0.197941518,0.000000000,3385.649927871
1783004722.153422,0.000000000,0.000000000,0.000000000,6695760.979033784,393078.402050844,0.197941518,0.000000000,3509.284898534
1783004722.163346,0.000000000,0.000000000,0.000000000,6828821.680349132,363780.632953887,0.197941518,0.000000000,3593.220566690
1783004722.173455,0.000000000,0.000000000,0.000000000,6804406.872768334,395519.882808924,0.197941518,0.000000000,3567.732947266
1783004722.183567,0.000000000,0.000000000,0.000000000,6804406.872768334,395519.882808924,0.197941518,0.000000000,3567.732947266
1783004722.193398,0.000000000,0.000000000,0.000000000,6532181.768242439,388195.440534684,0.197941518,0.000000000,3421.746268469
1783004722.203313,0.000000000,0.000000000,0.000000000,6423535.874507889,319833.979308451,0.197941518,0.000000000,3388.518953094
1783004722.213364,0.000000000,0.000000000,0.000000000,6633503.219702750,389416.180913724,0.197965479,0.000000000,3476.620885672
1783004722.223586,0.000000000,0.000000000,0.000000000,6657918.027283547,341807.306131169,0.197989440,0.000000000,3508.142297491
1783004722.233985,0.000000000,0.000000000,0.000000000,6657918.027283547,341807.306131169,0.197989440,0.000000000,3508.142297491
1783004722.243546,0.000000000,0.000000000,0.000000000,7042451.246681112,482192.449720756,0.198037422,0.000000000,3664.522408222
1783004722.253341,0.000000000,0.000000000,0.000000000,7032685.323648793,416272.469252602,0.198085344,0.000000000,3684.325745281
1783004722.263355,0.000000000,0.000000000,0.000000000,7032685.323648793,416272.469252602,0.198085344,0.000000000,3684.325745281
1783004722.273466,0.000000000,0.000000000,0.000000000,6590777.306436353,281991.027558214,0.198133266,0.000000000,3494.106879039
1783004722.283510,0.000000000,0.000000000,0.000000000,6590777.306436353,281991.027558214,0.198133266,0.000000000,3494.106879039
1783004722.293344,0.000000000,0.000000000,0.000000000,6613971.373638111,335703.604235969,0.198205209,0.000000000,3486.122449860
1783004722.303534,0.000000000,0.000000000,0.000000000,6657918.027283547,325937.681203650,0.198205209,0.000000000,3513.875333586
1783004722.313552,0.000000000,0.000000000,0.000000000,6839808.343760490,410168.767357402,0.198277092,0.000000000,3580.941080678
1783004722.324218,0.000000000,0.000000000,0.000000000,6922818.689535203,407727.286599323,0.198325014,0.000000000,3627.161282606
1783004722.333833,0.000000000,0.000000000,0.000000000,7066866.054261910,444349.497970519,0.198372936,0.000000000,3691.791099011
1783004722.343416,0.000000000,0.000000000,0.000000000,7137668.996246223,465102.084414197,0.198396897,0.000000000,3722.503979254
1783004722.353244,0.000000000,0.000000000,0.000000000,6928922.391430402,373546.555986206,0.198444879,0.000000000,3643.377018238
1783004722.363492,0.000000000,0.000000000,0.000000000,6739707.632679220,345469.527268288,0.198468840,0.000000000,3550.683677146
1783004722.373449,0.000000000,0.000000000,0.000000000,6747032.074953459,365001.373332926,0.198540723,0.000000000,3547.101159618
1783004722.383475,0.000000000,0.000000000,0.000000000,6759239.478743858,367442.854091006,0.198588645,0.000000000,3552.761679397
1783004722.393545,0.000000000,0.000000000,0.000000000,6939909.054841761,358897.671437727,0.198636627,0.000000000,3654.671140232
1783004722.403371,0.000000000,0.000000000,0.000000000,7071749.015778069,396740.623187964,0.198732471,0.000000000,3712.075141991
1783004722.413270,0.000000000,0.000000000,0.000000000,7185277.871028779,410168.767357402,0.198804414,0.000000000,3768.847484672
1783004722.423621,0.000000000,0.000000000,0.000000000,7072969.756157110,452894.680623798,0.198852336,0.000000000,3691.067905120
1783004722.433623,0.000000000,0.000000000,0.000000000,6842249.824518571,362559.892574847,0.198900258,0.000000000,3599.486207745
1783004722.443688,0.000000000,0.000000000,0.000000000,6792199.468977935,368663.594470046,0.199068045,0.000000000,3569.540530271
1783004722.453581,0.000000000,0.000000000,0.000000000,6875209.814752648,377208.777123325,0.199092006,0.000000000,3611.582022087
1783004722.463539,0.000000000,0.000000000,0.000000000,7070528.275399029,406506.546220283,0.199187910,0.000000000,3706.919523988
1783004722.473552,0.000000000,0.000000000,0.000000000,7015594.958342235,281991.027558214,0.199259794,0.000000000,3724.404732149
1783004722.483680,0.000000000,0.000000000,0.000000000,7143772.698141423,317392.498550371,0.199307716,0.000000000,3780.803759059
1783004722.493576,0.000000000,0.000000000,0.000000000,7175511.947996460,410168.767357402,0.199307716,0.000000000,3762.666569950
1783004722.503286,0.000000000,0.000000000,0.000000000,7081514.938810389,373546.555986206,0.199403620,0.000000000,3725.165872314
1783004722.513261,0.000000000,0.000000000,0.000000000,6922818.689535203,365001.373332926,0.199499464,0.000000000,3641.595960955
1783004722.523531,0.000000000,0.000000000,0.000000000,6809289.834284494,388195.440534684,0.199571407,0.000000000,3570.605665651
1783004722.533430,0.000000000,0.000000000,0.000000000,6809289.834284494,388195.440534684,0.199571407,0.000000000,3570.605665651
1783004722.543349,0.000000000,0.000000000,0.000000000,7138889.736625263,405285.805841243,0.199763155,0.000000000,3743.768485291
1783004722.553634,0.000000000,0.000000000,0.000000000,7199926.755577258,354014.709921567,0.199835038,0.000000000,3796.580548520
1783004722.563655,0.000000000,0.000000000,0.000000000,7229224.524674215,402844.325083163,0.199882960,0.000000000,3793.832825078
1783004722.573744,0.000000000,0.000000000,0.000000000,7153538.621173742,368663.594470046,0.199978864,0.000000000,3765.406287035
1783004722.583658,0.000000000,0.000000000,0.000000000,7080294.198431348,335703.604235969,0.200074708,0.000000000,3737.848833489
1783004722.593320,0.000000000,0.000000000,0.000000000,6949674.977874081,388195.440534684,0.200194573,0.000000000,3646.265692013
1783004722.603463,0.000000000,0.000000000,0.000000000,6949674.977874081,388195.440534684,0.200194573,0.000000000,3646.265692013
1783004722.613669,0.000000000,0.000000000,0.000000000,7195043.794061098,373546.555986206,0.200410282,0.000000000,3785.475851981
1783004722.623820,0.000000000,0.000000000,0.000000000,7195043.794061098,373546.555986206,0.200410282,0.000000000,3785.475851981
1783004722.633677,0.000000000,0.000000000,0.000000000,7407452.620014039,474868.007446516,0.200625992,0.000000000,3862.349285758
1783004722.643541,0.000000000,0.000000000,0.000000000,7296365.245521409,520035.401470992,0.200769818,0.000000000,3784.202442111
1783004722.653691,0.000000000,0.000000000,0.000000000,7148655.659657583,467543.565172277,0.200865662,0.000000000,3723.469905181
1783004722.663269,0.000000000,0.000000000,0.000000000,6963103.122043519,397961.363567003,0.200937605,0.000000000,3648.655540658
1783004722.673607,0.000000000,0.000000000,0.000000000,7043671.987060152,400402.844325083,0.201153314,0.000000000,3691.344917783
1783004722.683624,0.000000000,0.000000000,0.000000000,7061983.092745750,358897.671437727,0.201225197,0.000000000,3717.076630337
1783004722.693245,0.000000000,0.000000000,0.000000000,7204809.717093417,386974.700155644,0.201321101,0.000000000,3784.138227701
1783004722.703606,0.000000000,0.000000000,0.000000000,7297585.985900449,393078.402050844,0.201488828,0.000000000,3832.151800666
1783004722.713645,0.000000000,0.000000000,0.000000000,7115695.669423506,422376.171147801,0.201608693,0.000000000,3721.503562694
1783004722.723647,0.000000000,0.000000000,0.000000000,6943571.275978881,419934.690389721,0.201776480,0.000000000,3628.241147319
1783004722.733708,0.000000000,0.000000000,0.000000000,6864223.151341288,360118.411816767,0.201872325,0.000000000,3607.638487167
1783004722.743405,0.000000000,0.000000000,0.000000000,6911832.026123844,372325.815607166,0.201992190,0.000000000,3628.758027118
1783004722.753329,0.000000000,0.000000000,0.000000000,6986297.189245277,388195.440534684,0.202136016,0.000000000,3663.089076391
1783004722.763480,0.000000000,0.000000000,0.000000000,7057100.131229591,426038.392284921,0.202255821,0.000000000,3687.066771276
1783004722.773582,0.000000000,0.000000000,0.000000000,7140110.477004303,417493.209631642,0.202351725,0.000000000,3735.453520018
1783004722.783904,0.000000000,0.000000000,0.000000000,6997283.852656636,422376.171147801,0.202471590,0.000000000,3655.482923144
1783004722.793549,0.000000000,0.000000000,0.000000000,6771446.882534257,340586.565752129,0.202591395,0.000000000,3563.336228017
1783004722.803543,0.000000000,0.000000000,0.000000000,6764122.440260017,391857.661671804,0.202735221,0.000000000,3539.538828720
1783004722.813224,0.000000000,0.000000000,0.000000000,6911832.026123844,393078.402050844,0.202879047,0.000000000,3619.401318429
1783004722.823578,0.000000000,0.000000000,0.000000000,6987517.929624317,421155.430768761,0.202998853,0.000000000,3649.764221590
1783004722.833971,0.000000000,0.000000000,0.000000000,6987517.929624317,421155.430768761,0.202998853,0.000000000,3649.764221590
1783004722.843606,0.000000000,0.000000000,0.000000000,7071749.015778069,462660.603656117,0.203214562,0.000000000,3679.500635902
1783004722.853539,0.000000000,0.000000000,0.000000000,7015594.958342235,419934.690389721,0.203334427,0.000000000,3664.993428176
1783004722.863558,0.000000000,0.000000000,0.000000000,6924039.429914243,397961.363567003,0.203478253,0.000000000,3623.226998446
1783004722.873394,0.000000000,0.000000000,0.000000000,6805627.613147374,434583.574938200,0.203598058,0.000000000,3544.500567457
1783004722.883701,0.000000000,0.000000000,0.000000000,7081514.938810389,460219.122898038,0.203693962,0.000000000,3684.970406193
1783004722.893490,0.000000000,0.000000000,0.000000000,7119357.890560625,439466.536454360,0.203837788,0.000000000,3713.282613932
1783004722.903222,0.000000000,0.000000000,0.000000000,7209692.678609577,401623.584704123,0.203933632,0.000000000,3776.806116472
1783004722.913312,0.000000000,0.000000000,0.000000000,7005829.035309915,329599.902340770,0.204173302,0.000000000,3692.766667321
1783004722.923553,0.000000000,0.000000000,0.000000000,7005829.035309915,329599.902340770,0.204173302,0.000000000,3692.766667321
1783004722.934088,0.000000000,0.000000000,0.000000000,6999725.333414716,434583.574938200,0.204389012,0.000000000,3649.034289099
1783004722.943698,0.000000000,0.000000000,0.000000000,6999725.333414716,434583.574938200,0.204389012,0.000000000,3649.034289099
1783004722.953673,0.000000000,0.000000000,0.000000000,7154759.361552781,458998.382518998,0.204652703,0.000000000,3723.775680904
1783004722.963545,0.000000000,0.000000000,0.000000000,7292703.024384289,440687.276833399,0.204748547,0.000000000,3805.768025454
1783004722.973498,0.000000000,0.000000000,0.000000000,7292703.024384289,440687.276833399,0.204748547,0.000000000,3805.768025454
1783004722.983638,0.000000000,0.000000000,0.000000000,7281716.360972930,452894.680623798,0.204940295,0.000000000,3794.800816571
1783004722.993529,0.000000000,0.000000000,0.000000000,6985076.448866237,426038.392284921,0.205227947,0.000000000,3642.949096757
1783004723.003646,0.000000000,0.000000000,0.000000000,6944792.016357921,421155.430768761,0.205323791,0.000000000,3622.709922230
1783004723.013429,0.000000000,0.000000000,0.000000000,6944792.016357921,421155.430768761,0.205323791,0.000000000,3622.709922230
1783004723.023611,0.000000000,0.000000000,0.000000000,6999725.333414716,368663.594470046,0.205563521,0.000000000,3672.261040004
1783004723.033932,0.000000000,0.000000000,0.000000000,6999725.333414716,368663.594470046,0.205563521,0.000000000,3672.261040004
1783004723.043597,0.000000000,0.000000000,0.000000000,7038789.025543992,411389.507736442,0.205851114,0.000000000,3676.777286243
1783004723.053253,0.000000000,0.000000000,0.000000000,6871547.593615528,350352.488784448,0.205970979,0.000000000,3608.768310034
1783004723.063480,0.000000000,0.000000000,0.000000000,6815393.536179693,440687.276833399,0.206066823,0.000000000,3543.596629033
1783004723.073859,0.000000000,0.000000000,0.000000000,6871547.593615528,383312.479018525,0.206186688,0.000000000,3595.857636371
1783004723.083647,0.000000000,0.000000000,0.000000000,6985076.448866237,360118.411816767,0.206378436,0.000000000,3666.209377550
1783004723.093599,0.000000000,0.000000000,0.000000000,7105929.746391186,469985.045930357,0.206474280,0.000000000,3689.981496309
1783004723.103442,0.000000000,0.000000000,0.000000000,7097384.563737907,388195.440534684,0.206713950,0.000000000,3716.105801959
1783004723.113285,0.000000000,0.000000000,0.000000000,7097384.563737907,388195.440534684,0.206713950,0.000000000,3716.105801959
1783004723.123751,0.000000000,0.000000000,0.000000000,7054658.650471511,417493.209631642,0.206809854,0.000000000,3681.521783962
1783004723.133506,0.000000000,0.000000000,0.000000000,6834925.382244331,373546.555986206,0.206881738,0.000000000,3578.529892620
1783004723.143420,0.000000000,0.000000000,0.000000000,6806848.353526413,344248.786889248,0.207097447,0.000000000,3574.066437735
1783004723.153710,0.000000000,0.000000000,0.000000000,7181615.649891660,443128.757591479,0.207361138,0.000000000,3739.951220280
1783004723.163372,0.000000000,0.000000000,0.000000000,7265846.736045412,490737.632374035,0.207552886,0.000000000,3767.336016208
1783004723.173506,0.000000000,0.000000000,0.000000000,7265846.736045412,490737.632374035,0.207552886,0.000000000,3767.336016208
1783004723.183440,0.000000000,0.000000000,0.000000000,7119357.890560625,434583.574938200,0.207648730,0.000000000,3708.846763413
1783004723.193270,0.000000000,0.000000000,0.000000000,7071749.015778069,396740.623187964,0.207744634,0.000000000,3697.195986083
1783004723.203290,0.000000000,0.000000000,0.000000000,7092501.602221748,396740.623187964,0.207984304,0.000000000,3708.093709616
1783004723.213614,0.000000000,0.000000000,0.000000000,7158421.582689902,405285.805841243,0.208128130,0.000000000,3740.468284113
1783004723.223611,0.000000000,0.000000000,0.000000000,7262184.514908292,344248.786889248,0.208247936,0.000000000,3819.967793663
1783004723.233422,0.000000000,0.000000000,0.000000000,7262184.514908292,344248.786889248,0.208247936,0.000000000,3819.967793663
1783004723.243383,0.000000000,0.000000000,0.000000000,7048554.948576312,439466.536454360,0.208415723,0.000000000,3667.203483984
1783004723.253285,0.000000000,0.000000000,0.000000000,7048554.948576312,439466.536454360,0.208415723,0.000000000,3667.203483984
1783004723.263218,0.000000000,0.000000000,0.000000000,7000946.073793756,444349.497970519,0.208655453,0.000000000,3639.055647116
1783004723.273699,0.000000000,0.000000000,0.000000000,7000946.073793756,444349.497970519,0.208655453,0.000000000,3639.055647116
1783004723.283581,0.000000000,0.000000000,0.000000000,6982634.968108158,367442.854091006,0.208871162,0.000000000,3658.028092437
1783004723.293350,0.000000000,0.000000000,0.000000000,7105929.746391186,397961.363567003,0.209038889,0.000000000,3713.192817709
1783004723.303547,0.000000000,0.000000000,0.000000000,7085177.159947508,369884.334849086,0.209158754,0.000000000,3712.397352326
1783004723.313525,0.000000000,0.000000000,0.000000000,6876430.555131688,363780.632953887,0.209326541,0.000000000,3600.927311992
1783004723.323552,0.000000000,0.000000000,0.000000000,6749473.555711539,335703.604235969,0.209446406,0.000000000,3542.387027661
1783004723.333614,0.000000000,0.000000000,0.000000000,6858119.449446089,382091.738639485,0.209686076,0.000000000,3583.426389891
1783004723.343476,0.000000000,0.000000000,0.000000000,6948454.237495041,300302.133243812,0.209805882,0.000000000,3663.476484189
1783004723.353442,0.000000000,0.000000000,0.000000000,7024140.140995514,350352.488784448,0.209901786,0.000000000,3685.420428606
1783004723.363358,0.000000000,0.000000000,0.000000000,7075411.236915189,419934.690389721,0.210189378,0.000000000,3686.342691053
1783004723.373632,0.000000000,0.000000000,0.000000000,7015594.958342235,406506.546220283,0.210309243,0.000000000,3658.741665569
1783004723.383435,0.000000000,0.000000000,0.000000000,7015594.958342235,406506.546220283,0.210309243,0.000000000,3658.741665569
1783004723.393463,0.000000000,0.000000000,0.000000000,6881313.516647847,405285.805841243,0.210453069,0.000000000,3585.986463859
1783004723.403388,0.000000000,0.000000000,0.000000000,7238990.447706534,443128.757591479,0.210692739,0.000000000,3765.594480555
1783004723.413297,0.000000000,0.000000000,0.000000000,7287820.062868129,432142.094180120,0.210860526,0.000000000,3796.028393976
1783004723.423661,0.000000000,0.000000000,0.000000000,7120578.630939665,388195.440534684,0.211004352,0.000000000,3721.623868931
1783004723.433437,0.000000000,0.000000000,0.000000000,7120578.630939665,388195.440534684,0.211004352,0.000000000,3721.623868931
1783004723.443213,0.000000000,0.000000000,0.000000000,7024140.140995514,358897.671437727,0.211124158,0.000000000,3680.167894315
1783004723.453601,0.000000000,0.000000000,0.000000000,6935026.093325602,316171.758171331,0.211411810,0.000000000,3647.531045025
1783004723.463795,0.000000000,0.000000000,0.000000000,7137668.996246223,434583.574938200,0.211579597,0.000000000,3712.316435268
1783004723.473322,0.000000000,0.000000000,0.000000000,7215796.380504776,345469.527268288,0.211723363,0.000000000,3788.405720494
1783004723.483909,0.000000000,0.000000000,0.000000000,7057100.131229591,373546.555986206,0.211843228,0.000000000,3691.325524567
1783004723.493421,0.000000000,0.000000000,0.000000000,6927701.651051363,412610.248115482,0.212082898,0.000000000,3605.799878470
1783004723.503388,0.000000000,0.000000000,0.000000000,6927701.651051363,412610.248115482,0.212082898,0.000000000,3605.799878470
1783004723.513438,0.000000000,0.000000000,0.000000000,6891079.439680166,468764.305551317,0.212082898,0.000000000,3564.559669504
1783004723.523411,0.000000000,0.000000000,0.000000000,6864223.151341288,357676.931058687,0.212178802,0.000000000,3592.054767055
1783004723.533737,0.000000000,0.000000000,0.000000000,7134006.775109104,448011.719107639,0.212514317,0.000000000,3703.681783584
1783004723.543314,0.000000000,0.000000000,0.000000000,7134006.775109104,448011.719107639,0.212514317,0.000000000,3703.681783584
1783004723.553605,0.000000000,0.000000000,0.000000000,6889858.699301126,310068.056276131,0.212778008,0.000000000,3623.112834895
1783004723.563473,0.000000000,0.000000000,0.000000000,6718955.046235542,354014.709921567,0.212921834,0.000000000,3513.390288338
1783004723.573385,0.000000000,0.000000000,0.000000000,6956999.420148320,430921.353801080,0.213065600,0.000000000,3613.172839441
1783004723.583724,0.000000000,0.000000000,0.000000000,7018036.439100314,400402.844325083,0.213161504,0.000000000,3657.751718323
1783004723.593855,0.000000000,0.000000000,0.000000000,7187719.351786858,434583.574938200,0.213305330,0.000000000,3736.640346937
1783004723.603534,0.000000000,0.000000000,0.000000000,7135227.515488144,373546.555986206,0.213473058,0.000000000,3731.061042675
1783004723.613587,0.000000000,0.000000000,0.000000000,7029023.102511673,365001.373332926,0.213568961,0.000000000,3676.503617609
1783004723.623527,0.000000000,0.000000000,0.000000000,6999725.333414716,411389.507736442,0.213688826,0.000000000,3642.782713715
1783004723.634059,0.000000000,0.000000000,0.000000000,6999725.333414716,411389.507736442,0.213688826,0.000000000,3642.782713715
1783004723.643363,0.000000000,0.000000000,0.000000000,7165746.024964141,478530.228583636,0.213952458,0.000000000,3706.947587130
1783004723.653358,0.000000000,0.000000000,0.000000000,7314676.351207007,517593.920712912,0.214096284,0.000000000,3772.689167394
1783004723.663276,0.000000000,0.000000000,0.000000000,7267067.476424451,419934.690389721,0.214311993,0.000000000,3783.588090931
1783004723.673371,0.000000000,0.000000000,0.000000000,7027802.362132633,358897.671437727,0.214407837,0.000000000,3676.790090145
1783004723.683520,0.000000000,0.000000000,0.000000000,7027802.362132633,358897.671437727,0.214407837,0.000000000,3676.790090145
1783004723.693340,0.000000000,0.000000000,0.000000000,6943571.275978881,393078.402050844,0.214527702,0.000000000,3617.914073309
1783004723.703434,0.000000000,0.000000000,0.000000000,6959440.900906400,417493.209631642,0.214767372,0.000000000,3616.866864985
1783004723.713561,0.000000000,0.000000000,0.000000000,7066866.054261910,435804.315317240,0.214863276,0.000000000,3668.033953204
1783004723.723697,0.000000000,0.000000000,0.000000000,7087618.640705588,416272.469252602,0.215031004,0.000000000,3686.433692099
1783004723.733491,0.000000000,0.000000000,0.000000000,7102267.525254067,344248.786889248,0.215174830,0.000000000,3721.489106390
1783004723.743590,0.000000000,0.000000000,0.000000000,6804406.872768334,335703.604235969,0.215462482,0.000000000,3562.722224030
1783004723.753426,0.000000000,0.000000000,0.000000000,6804406.872768334,335703.604235969,0.215462482,0.000000000,3562.722224030
1783004723.763342,0.000000000,0.000000000,0.000000000,6909390.545365765,321054.719687490,0.215750074,0.000000000,3624.755259332
1783004723.773473,0.000000000,0.000000000,0.000000000,6935026.093325602,322275.460066530,0.215797996,0.000000000,3638.115400123
1783004723.783668,0.000000000,0.000000000,0.000000000,7135227.515488144,412610.248115482,0.215941822,0.000000000,3712.147301018
1783004723.793503,0.000000000,0.000000000,0.000000000,6996063.112277596,325937.681203650,0.216109609,0.000000000,3669.314492376
1783004723.803293,0.000000000,0.000000000,0.000000000,7022919.400616474,402844.325083163,0.216229474,0.000000000,3654.493397697
1783004723.813451,0.000000000,0.000000000,0.000000000,6971648.304696798,462660.603656117,0.216373241,0.000000000,3603.767669938
1783004723.823615,0.000000000,0.000000000,0.000000000,7143772.698141423,424817.651905881,0.216541028,0.000000000,3711.160336090
1783004723.833923,0.000000000,0.000000000,0.000000000,7229224.524674215,487075.411236915,0.216660893,0.000000000,3733.658562733
1783004723.843344,0.000000000,0.000000000,0.000000000,7339091.158787805,507827.997680593,0.216780758,0.000000000,3785.134411433
1783004723.853311,0.000000000,0.000000000,0.000000000,7154759.361552781,452894.680623798,0.217068350,0.000000000,3705.595070175
1783004723.863290,0.000000000,0.000000000,0.000000000,6939909.054841761,335703.604235969,0.217164194,0.000000000,3633.462859095
1783004723.873556,0.000000000,0.000000000,0.000000000,6920377.208777123,302743.614001892,0.217260098,0.000000000,3635.226632936
1783004723.883692,0.000000000,0.000000000,0.000000000,7057100.131229591,426038.392284921,0.217475807,0.000000000,3662.196273854
1783004723.893310,0.000000000,0.000000000,0.000000000,7162083.803827021,444349.497970519,0.217571711,0.000000000,3711.977095389
1783004723.903386,0.000000000,0.000000000,0.000000000,7286599.322489089,401623.584704123,0.217715478,0.000000000,3795.403685000
1783004723.913265,0.000000000,0.000000000,0.000000000,7066866.054261910,374767.296365246,0.217907226,0.000000000,3686.228667092
1783004723.923442,0.000000000,0.000000000,0.000000000,6925260.170293283,406506.546220283,0.218075013,0.000000000,3597.212663978
1783004723.933634,0.000000000,0.000000000,0.000000000,6925260.170293283,406506.546220283,0.218075013,0.000000000,3597.212663978
1783004723.943424,0.000000000,0.000000000,0.000000000,6991180.150761437,419934.690389721,0.218314683,0.000000000,3627.443619431
1783004723.953461,0.000000000,0.000000000,0.000000000,7047334.208197271,457777.642139958,0.218434548,0.000000000,3643.316967819
1783004723.963365,0.000000000,0.000000000,0.000000000,7047334.208197271,457777.642139958,0.218434548,0.000000000,3643.316967819
1783004723.973604,0.000000000,0.000000000,0.000000000,7048554.948576312,384533.219397565,0.218698180,0.000000000,3671.317585987
1783004723.983551,0.000000000,0.000000000,0.000000000,6886196.478164006,329599.902340770,0.218794083,0.000000000,3604.064519325
1783004723.993269,0.000000000,0.000000000,0.000000000,6800744.651631215,388195.440534684,0.218961870,0.000000000,3535.316335987
1783004724.003551,0.000000000,0.000000000,0.000000000,6910611.285744804,339365.825373089,0.219081676,0.000000000,3613.122933381
1783004724.013280,0.000000000,0.000000000,0.000000000,7057100.131229591,386974.700155644,0.219345367,0.000000000,3673.965253787
1783004724.023867,0.000000000,0.000000000,0.000000000,7191381.572923979,393078.402050844,0.219417250,0.000000000,3744.230939796
1783004724.033678,0.000000000,0.000000000,0.000000000,7119357.890560625,389416.180913724,0.219537115,0.000000000,3706.430421083
1783004724.043369,0.000000000,0.000000000,0.000000000,7068086.794640950,373546.555986206,0.219776785,0.000000000,3684.297467249
1783004724.053268,0.000000000,0.000000000,0.000000000,6981414.227729117,410168.767357402,0.219896650,0.000000000,3623.314503400
1783004724.063583,0.000000000,0.000000000,0.000000000,7038789.025543992,368663.594470046,0.219992494,0.000000000,3669.938317744
1783004724.073642,0.000000000,0.000000000,0.000000000,7092501.602221748,368663.594470046,0.220184243,0.000000000,3698.694870641
1783004724.083615,0.000000000,0.000000000,0.000000000,7348857.081820124,419934.690389721,0.220328069,0.000000000,3817.764239641
1783004724.093542,0.000000000,0.000000000,0.000000000,7177953.428754539,395519.882808924,0.220447874,0.000000000,3734.329817113
1783004724.103386,0.000000000,0.000000000,0.000000000,7177953.428754539,395519.882808924,0.220447874,0.000000000,3734.329817113
1783004724.113539,0.000000000,0.000000000,0.000000000,7057100.131229591,458998.382518998,0.220567739,0.000000000,3644.695133887
1783004724.123533,0.000000000,0.000000000,0.000000000,6915494.247260964,388195.440534684,0.220711565,0.000000000,3594.661742634
1783004724.133740,0.000000000,0.000000000,0.000000000,7038789.025543992,458998.382518998,0.220783448,0.000000000,3634.439686897
1783004724.143398,0.000000000,0.000000000,0.000000000,6996063.112277596,357676.931058687,0.220927274,0.000000000,3649.463970169
1783004724.153556,0.000000000,0.000000000,0.000000000,7086397.900326548,384533.219397565,0.221238887,0.000000000,3687.655904025
1783004724.163356,0.000000000,0.000000000,0.000000000,6899624.622333446,369884.334849086,0.221358692,0.000000000,3591.980401658
1783004724.173574,0.000000000,0.000000000,0.000000000,6725058.748130742,339365.825373089,0.221502518,0.000000000,3508.888822389
1783004724.184011,0.000000000,0.000000000,0.000000000,6725058.748130742,339365.825373089,0.221502518,0.000000000,3508.888822389
1783004724.193483,0.000000000,0.000000000,0.000000000,6994842.371898556,344248.786889248,0.221838093,0.000000000,3652.414665638
1783004724.203329,0.000000000,0.000000000,0.000000000,7075411.236915189,386974.700155644,0.221933937,0.000000000,3679.655176624
